       25     K_pickles98.dat
19400    0.000
19600    0.120
19800    0.200
20000    0.300
20200    0.550
20400    0.740
20600    0.550
20800    0.770
21000    0.850
21200    0.900
21400    0.940
21600    0.940
21800    0.950
22000    0.940
22200    0.960
22400    0.980
22600    0.970
22800    0.960
23000    0.910
23200    0.880
23400    0.840
23800    0.750
24000    0.640
24400    0.100
24800    0.000
