      438     kpno_R
5400.  0.
5410.  0.
5420.  0.003946946
5430.  0.0118463
5440.  0.03555537
5450.  0.07114387
5460.  0.1423544
5470.  0.2690188
5480.  0.4789232
5490.  0.8276287
5500.  1.35496
5510.  2.136498
5520.  3.200636
5530.  4.591918
5540.  6.378349
5550.  8.51706
5560.  10.9969
5570.  13.78683
5580.  16.79195
5590.  20.03268
5600.  23.36602
5610.  26.66049
5620.  29.90408
5630.  33.15669
5640.  36.23033
5650.  39.18071
5660.  41.89136
5670.  44.42591
5680.  46.77998
5690.  48.95316
5700.  50.91689
5710.  52.75114
5720.  54.39522
5730.  55.91714
5740.  57.28036
5750.  58.44408
5760.  59.56937
5770.  60.55915
5780.  61.44537
5790.  62.22781
5800.  62.94261
5810.  63.62611
5820.  64.14428
5830.  64.6877
5840.  65.11401
5850.  65.47563
5860.  65.91096
5870.  66.19601
5880.  66.51389
5890.  66.75446
5900.  66.94608
5910.  67.14583
5920.  67.30869
5930.  67.44273
5940.  67.5724
5950.  67.64027
5960.  67.66257
5970.  67.80752
5980.  67.7959
5990.  67.84529
6000.  67.83315
6010.  67.85052
6020.  67.85511
6030.  67.8175
6040.  67.73351
6050.  67.75187
6060.  67.73187
6070.  67.66115
6080.  67.55615
6090.  67.46626
6100.  67.41228
6110.  67.29471
6120.  67.17142
6130.  67.0134
6140.  66.91593
6150.  66.77936
6160.  66.63277
6170.  66.50089
6180.  66.30885
6190.  66.13148
6200.  65.97294
6210.  65.81242
6220.  65.60803
6230.  65.39729
6240.  65.2345
6250.  64.99006
6260.  64.78928
6270.  64.52768
6280.  64.3055
6290.  64.00152
6300.  63.83303
6310.  63.57429
6320.  63.36324
6330.  63.04932
6340.  62.77887
6350.  62.55601
6360.  62.29713
6370.  61.98548
6380.  61.62947
6390.  61.42124
6400.  61.07669
6410.  60.80053
6420.  60.54676
6430.  60.16094
6440.  59.86431
6450.  59.56504
6460.  59.2548
6470.  58.85455
6480.  58.50156
6490.  58.23336
6500.  57.89606
6510.  57.53093
6520.  57.20624
6530.  56.87714
6540.  56.47707
6550.  56.10959
6560.  55.82449
6570.  55.47301
6580.  55.15839
6590.  54.82275
6600.  54.40842
6610.  54.01041
6620.  53.70279
6630.  53.37427
6640.  53.00828
6650.  52.6503
6660.  52.30055
6670.  51.88085
6680.  51.54718
6690.  51.21741
6700.  50.83837
6710.  50.43063
6720.  50.12499
6730.  49.68428
6740.  49.30074
6750.  48.89296
6760.  48.50967
6770.  48.16706
6780.  47.70663
6790.  47.29103
6800.  46.87154
6810.  46.47651
6820.  46.05308
6830.  45.62985
6840.  45.2313
6850.  44.81279
6860.  44.4026
6870.  43.91619
6880.  43.5629
6890.  43.09731
6900.  42.64822
6910.  42.24339
6920.  41.80685
6930.  41.41496
6940.  40.95154
6950.  40.58036
6960.  40.12984
6970.  39.6878
6980.  39.26218
6990.  38.82912
7000.  38.39638
7010.  37.97607
7020.  37.56444
7030.  37.16125
7040.  36.78621
7050.  36.30135
7060.  35.89201
7070.  35.47148
7080.  35.07099
7090.  34.72596
7100.  34.21728
7110.  33.87757
7120.  33.44469
7130.  33.10221
7140.  32.65129
7150.  32.27115
7160.  31.89943
7170.  31.43902
7180.  31.01435
7190.  30.69893
7200.  30.26443
7210.  29.93485
7220.  29.52507
7230.  29.12766
7240.  28.72726
7250.  28.35066
7260.  28.02055
7270.  27.61473
7280.  27.24436
7290.  26.84814
7300.  26.52124
7310.  26.18744
7320.  25.76726
7330.  25.37836
7340.  25.03193
7350.  24.72759
7360.  24.34491
7370.  23.99718
7380.  23.5903
7390.  23.32304
7400.  22.92927
7410.  22.59627
7420.  22.25666
7430.  21.91049
7440.  21.53536
7450.  21.26877
7460.  20.9327
7470.  20.60864
7480.  20.27439
7490.  19.94323
7500.  19.61328
7510.  19.24918
7520.  18.91954
7530.  18.56587
7540.  18.21019
7550.  17.83812
7560.  17.52905
7570.  17.23575
7580.  16.91518
7590.  16.57121
7600.  16.24674
7610.  15.93452
7620.  15.66971
7630.  15.37807
7640.  15.05641
7650.  14.74345
7660.  14.44596
7670.  14.18468
7680.  13.87663
7690.  13.67682
7700.  13.35817
7710.  13.06866
7720.  12.81819
7730.  12.51498
7740.  12.24731
7750.  12.00472
7760.  11.76018
7770.  11.52708
7780.  11.26218
7790.  11.03527
7800.  10.79656
7810.  10.57899
7820.  10.31378
7830.  10.11533
7840.  9.895415
7850.  9.631776
7860.  9.456595
7870.  9.202565
7880.  9.033037
7890.  8.864559
7900.  8.627708
7910.  8.405083
7920.  8.230938
7930.  8.020566
7940.  7.820981
7950.  7.672204
7960.  7.530543
7970.  7.340844
7980.  7.137278
7990.  6.971608
8000.  6.805548
8010.  6.634968
8020.  6.48872
8030.  6.31394
8040.  6.146489
8050.  5.983417
8060.  5.833441
8070.  5.673134
8080.  5.543133
8090.  5.422847
8100.  5.275009
8110.  5.134246
8120.  4.99193
8130.  4.876122
8140.  4.711093
8150.  4.622585
8160.  4.479633
8170.  4.354517
8180.  4.238763
8190.  4.124098
8200.  3.991721
8210.  3.876723
8220.  3.802712
8230.  3.721405
8240.  3.604031
8250.  3.527034
8260.  3.404003
8270.  3.308062
8280.  3.220773
8290.  3.13694
8300.  3.051403
8310.  2.949072
8320.  2.895331
8330.  2.794866
8340.  2.707825
8350.  2.638873
8360.  2.565743
8370.  2.517619
8380.  2.421834
8390.  2.339032
8400.  2.259517
8410.  2.225675
8420.  2.16167
8430.  2.117117
8440.  2.044845
8450.  1.974879
8460.  1.935321
8470.  1.873282
8480.  1.832184
