3500 0.0
3550 0.0
3600 0.0
3650 -0.00204394
3700 0.00170164
3750 0.0
3800 0.0
3850 0.0
3900 0.00104818
3950 0.000959132
4000 0.000885444
4050 0.000828433
4100 0.00232124
4150 0.00643293
4200 0.0145447
4250 0.0234879
4300 0.0308278
4350 0.0362079
4400 0.0457188
4450 0.0553957
4500 0.0636721
4550 0.0763748
4600 0.104116
4650 0.152489
4700 0.220322
4750 0.296423
4800 0.361835
4850 0.408189
4900 0.454074
4950 0.523126
5000 0.607227
5050 0.693261
5100 0.780644
5150 0.86269
5200 0.92765
5250 0.964106
5300 0.983284
5350 0.999696
5400 0.997167
5450 0.972012
5500 0.938142
5550 0.90163
5600 0.871018
5650 0.835988
5700 0.738573
5750 0.662751
5800 0.608045
5850 0.512599
5900 0.415462
5950 0.330354
6000 0.250218
6050 0.178014
6100 0.122028
6150 0.0846973
6200 0.0608633
6250 0.0445501
6300 0.0345178
6350 0.0274992
6400 0.022063
6450 0.016607
6500 0.0125299
6550 0.00933695
6600 0.00766765
6650 0.00637109
6700 0.00509411
6750 0.00317129
6800 0.00156919
6850 0.000927825
6900 0.000619092
6950 0.000319683
7000 0.000335333
7050 0.0
7100 0.0
7150 0.0
7200 0.0
7250 -0.000429804
7300 0.0
7350 -0.000481713
7400 -0.0005113
7450 -0.000545513
7500 -0.000582913
7550 -0.000621226
7600 -0.000662945
7650 -0.000711857
7700 -0.000765206
7750 -0.000818345
7800 0.0
7850 -0.000947509
7900 0.0
7950 0.0
8000 -0.00118036
8050 0.0
8100 0.0
8150 -0.00146914
8200 -0.00157106
8250 -0.0016959
8300 -0.00182785
8350 0.0
8400 0.0
8450 -0.00218271
8500 -0.00233599
8550 0.0
8600 0.0
8650 -0.00285476
8700 -0.00305729
8750 -0.0032114
8800 -0.00334056
8850 0.0
8900 0.0
8950 -0.0038554
9000 -0.00406109
9050 -0.00429107
9100 -0.00453909
9150 -0.00479632
9200 -0.00507492
9250 0.0
9300 -0.0057341
9350 -0.00608137
9400 0.0
9450 -0.00687464
9500 0.0
9550 -0.00774607
9600 0.0
9650 -0.00870026
9700 -0.00924201
9750 -0.00974086
9800 -0.0102319
9850 0.0
9900 0.0
9950 0.0
10000 -0.01245
10050 0.0
10100 -0.0126579
10150 0.0
10200 -0.0112591
10250 -0.00999678
10300 -0.00853956
10350 -0.00705073
10400 -0.00565649
10450 -0.00442824
10500 0.0
