      141   respG2_D3sReldiodosicor.csv
3500 0.0
3550 0.0
3600 0.0
3650 0.00204394
3700 0.0
3750 0.0
3800 0.00126651
3850 0.0011453
3900 0.00104818
3950 0.000959132
4000 0.000885444
4050 0.00165687
4100 0.00309499
4150 0.00643293
4200 0.0145447
4250 0.0228698
4300 0.0296645
4350 0.0378537
4400 0.0467578
4450 0.0553957
4500 0.0641437
4550 0.0768241
4600 0.103688
4650 0.152899
4700 0.219536
4750 0.29567
4800 0.361835
4850 0.407497
4900 0.45374
4950 0.522475
5000 0.606273
5050 0.692951
5100 0.780339
5150 0.863901
5200 0.927048
5250 0.964106
5300 0.983882
5350 1.0
5400 0.997477
5450 0.972957
5500 0.938785
5550 0.901964
5600 0.871734
5650 0.83677
5700 0.739782
5750 0.663485
5800 0.609637
5850 0.513731
5900 0.416786
5950 0.331927
6000 0.252341
6050 0.18014
6100 0.123357
6150 0.0855066
6200 0.0616895
6250 0.045951
6300 0.0356589
6350 0.0277917
6400 0.0223652
6450 0.0181738
6500 0.0131725
6550 0.0103028
6600 0.00734816
6650 0.00637109
6700 0.00573088
6750 0.00348841
6800 0.00219686
6850 0.00061855
6900 0.000309546
6950 0.000319683
7000 0.0
7050 0.0
7100 0.0
7150 0.0
7200 0.0
7250 0.000429804
7300 0.0
7350 0.0
7400 -0.0005113
7450 -0.000545513
7500 0.0
7550 -0.000621226
7600 -0.000662945
7650 0.0
7700 0.0
7750 -0.000818345
7800 -0.000876409
7850 0.0
7900 0.00102622
7950 0.0
8000 -0.00118036
8050 0.0
8100 -0.00137325
8150 0.0
8200 -0.00157106
8250 0.0
8300 -0.00182785
8350 0.0
8400 0.0
8450 -0.00218271
8500 0.0
8550 0.0
8600 -0.00265424
8650 -0.00285476
8700 -0.00305729
8750 0.0
8800 0.0
8850 0.0
8900 0.0
8950 0.0
9000 -0.00406109
9050 0.0
9100 -0.00453909
9150 -0.00479632
9200 0.0
9250 0.0
9300 0.0
9350 0.0
9400 0.0
9450 0.0
9500 0.0
9550 0.0
9600 0.0
9650 0.0
9700 0.0
9750 0.0
9800 -0.0102319
9850 -0.010784
9900 0.0
9950 0.0
10000 0.0
10050 0.0
10100 0.0
10150 0.0
10200 0.0
10250 0.0
10300 0.0
10350 0.0
10400 0.0
10450 0.0
10500 0.0
