#  Table pcf814wsys.tab  Mon 12:21:20 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

         6936.757     0.000
         6942.944     0.001057965
         6949.141     0.001294747
         6955.343     0.001583663
         6961.546      0.00193232
          6967.76     0.002365532
         6973.971     0.002873156
         6980.195     0.003498908
         6986.424     0.004258233
         6992.656     0.005161788
         6998.897     0.006243938
         7005.143     0.007569612
         7011.392     0.009156797
         7017.645      0.01105696
         7023.904      0.01333717
         7030.173      0.01609407
         7036.448      0.01934379
         7042.724      0.02318273
         7049.009       0.0275738
         7055.292      0.03259678
         7061.589      0.03825082
         7067.892      0.04440038
         7074.196       0.0510407
          7080.51       0.0579566
         7086.829      0.06499326
          7093.15      0.07178605
         7099.477      0.07813452
         7105.809      0.08384982
         7112.151      0.08874396
         7118.498      0.09273364
         7124.848      0.09600579
         7131.207      0.09851987
         7137.571       0.1003788
         7143.933       0.1016574
         7150.309       0.1025045
         7156.687       0.1030421
         7163.074       0.1033805
         7169.467       0.1035554
         7175.862       0.1036698
         7182.262       0.1037023
         7188.668       0.1037082
         7195.084        0.103749
         7201.506        0.103837
         7207.929       0.1039129
         7214.362       0.1039746
         7220.801       0.1040359
         7227.237        0.104166
         7233.688       0.1042473
         7240.144       0.1043428
         7246.601       0.1043903
         7253.069       0.1043782
         7259.538       0.1043807
         7266.017       0.1043217
         7272.498       0.1041885
         7278.989       0.1039916
         7285.481       0.1037849
         7291.979       0.1034986
         7298.487       0.1031016
         7305.001       0.1027264
         7311.517       0.1022681
         7318.038       0.1017701
         7324.569       0.1012291
         7331.103       0.1006853
         7337.646        0.100076
          7344.19      0.09943353
         7350.745      0.09886904
         7357.301      0.09823886
         7363.867      0.09760527
         7370.436      0.09694848
         7377.014      0.09637544
         7383.593      0.09579733
         7390.183      0.09523616
         7396.775      0.09466667
         7403.372      0.09414787
         7409.979       0.0936617
         7416.589       0.0931721
         7423.208      0.09275494
         7429.829      0.09233786
          7436.46      0.09198058
         7443.097      0.09165637
         7449.736       0.0913392
         7456.381      0.09106907
         7463.036      0.09078696
         7469.692      0.09056868
         7476.359      0.09037466
         7483.027      0.09021007
         7489.702      0.09006936
         7496.386      0.08990012
         7503.077      0.08974723
         7509.769      0.08965293
         7516.471      0.08957196
         7523.175      0.08949181
          7529.89       0.0894354
         7536.606      0.08931813
         7543.328      0.08918592
         7550.061      0.08913468
         7556.794      0.08907938
         7563.539      0.08898529
          7570.29      0.08891707
         7577.042      0.08883552
           7583.8      0.08868881
         7590.568      0.08857815
         7597.339      0.08844095
         7604.119      0.08832001
         7610.906      0.08818494
         7617.694      0.08804853
         7624.489      0.08791869
          7631.29      0.08775334
           7638.1       0.0875776
         7644.917      0.08739015
         7651.736      0.08716073
         7658.565      0.08695346
         7665.396      0.08677683
         7672.233      0.08655292
         7679.081      0.08633483
          7685.93      0.08609067
          7692.79      0.08587205
         7699.655      0.08563459
         7706.523      0.08535893
         7713.401      0.08510336
         7720.276      0.08482567
         7727.167      0.08454413
         7734.063      0.08429269
         7740.961      0.08401908
          7747.87       0.0837533
         7754.785      0.08345158
         7761.697      0.08314824
         7768.625      0.08283592
         7775.554      0.08259111
         7782.494      0.08228916
         7789.439      0.08194417
         7796.387      0.08165911
         7803.345      0.08130511
         7810.301      0.08100357
         7817.271      0.08067983
         7824.249        0.080365
         7831.227      0.08004405
         7838.216      0.07973543
         7845.212      0.07936881
         7852.209      0.07903696
         7859.213      0.07875158
         7866.223      0.07844651
         7873.244      0.07808445
         7880.271      0.07771328
         7887.299      0.07736953
         7894.338      0.07709806
         7901.375      0.07678254
         7908.427      0.07643078
         7915.485      0.07607231
         7922.545      0.07574883
         7929.616      0.07542934
         7936.693      0.07509659
         7943.772      0.07474609
         7950.858       0.0744101
          7957.95      0.07414205
         7965.052      0.07384393
         7972.161      0.07351743
         7979.271      0.07318628
         7986.393      0.07282783
         7993.521      0.07259019
         8000.646      0.07211959
         8007.786      0.07169545
         8014.929      0.07130501
         8022.082       0.0708821
         8029.242      0.07055459
         8036.403      0.07019529
         8043.576      0.06979493
         8050.746      0.06952108
         8057.931      0.06917257
         8065.123      0.06879023
         8072.316      0.06851868
         8079.521      0.06808313
         8086.731      0.06774701
          8093.94      0.06751593
         8101.164      0.06709951
         8108.389      0.06679788
         8115.626      0.06645337
         8122.869      0.06608157
         8130.114      0.06578112
          8137.37      0.06553344
         8144.628      0.06520877
         8151.893      0.06485726
         8159.168      0.06459132
         8166.446      0.06435294
         8173.734      0.06395891
         8181.029      0.06360522
         8188.326      0.06336239
          8195.63      0.06296236
         8202.939      0.06265463
         8210.261      0.06238001
         8217.588      0.06205065
         8224.918      0.06169655
         8232.259      0.06140065
         8239.602      0.06108962
          8246.95      0.06070169
         8254.311      0.06046112
         8261.673      0.06013161
         8269.047      0.05977126
         8276.427      0.05937721
         8283.809       0.0590265
         8291.197      0.05867319
         8298.597      0.05842931
         8305.999      0.05810349
         8313.412      0.05764502
         8320.827      0.05736573
         8328.253      0.05695151
         8335.687      0.05665402
         8343.121      0.05635989
         8350.563      0.05592059
         8358.011      0.05584324
         8365.471      0.05563867
         8372.937      0.05544715
         8380.409       0.0554227
         8387.879      0.05526987
         8395.365      0.05504875
         8402.854      0.05484938
         8410.353      0.05464425
         8417.859      0.05451407
         8425.367      0.05436985
         8432.887      0.05419225
         8440.408       0.0539568
         8447.937      0.05387455
         8455.477      0.05358072
         8463.019      0.05341715
         8470.571      0.05325213
         8478.127       0.0530393
         8485.693      0.05286898
         8493.262      0.05263678
         8500.842       0.0523653
         8508.425      0.05220658
         8516.019      0.05194415
         8523.614      0.05172058
         8531.221      0.05146495
          8538.83      0.05121404
         8546.446      0.05096851
         8554.074      0.05063444
         8561.704      0.05046407
         8569.345      0.05017189
         8576.993      0.04985715
         8584.644       0.0495613
         8592.301      0.04923522
         8599.969      0.04901722
          8607.64      0.04874123
         8615.321      0.04841289
         8623.006      0.04811997
         8630.702      0.04779781
         8638.405      0.04753596
         8646.105      0.04714961
         8653.821      0.04686048
          8661.54      0.04649937
         8669.271      0.04620133
         8677.008      0.04581709
         8684.747      0.04547448
         8692.493      0.04520211
         8700.251      0.04478852
         8708.012      0.04446735
         8715.783      0.04414019
         8723.563      0.04385108
         8731.343      0.04349971
         8739.136      0.04315815
         8746.926      0.04288657
         8754.732      0.04250173
         8762.546      0.04223212
         8770.361      0.04189886
         8778.188      0.04157197
         8786.019      0.04125949
         8793.859      0.04091824
         8801.703      0.04063554
         8809.554      0.04038345
         8817.416      0.04005554
         8825.286      0.03979506
         8833.157      0.03950112
         8841.041      0.03923357
         8848.922      0.03903303
         8856.819      0.03871433
         8864.724      0.03855339
         8872.631      0.03826126
          8880.55      0.03802579
         8888.476      0.03779839
         8896.403      0.03757182
         8904.338      0.03741061
          8912.28      0.03723429
         8920.234      0.03692093
         8928.195      0.03685054
         8936.159      0.03662514
         8944.135      0.03643106
         8952.117      0.03627235
         8960.097      0.03607007
         8968.094      0.03597799
         8976.093      0.03574844
         8984.104      0.03565037
         8992.122      0.03542059
         9000.143      0.03534775
         9008.175      0.03520856
         9016.205      0.03511176
         9024.252      0.03499328
         9032.306       0.0349016
         9040.362       0.0347609
         9048.431      0.03460924
         9056.506      0.03447927
         9064.579      0.03433662
         9072.669      0.03425188
         9080.761      0.03412956
         9088.865      0.03395695
         9096.978      0.03391491
         9105.092      0.03373061
         9113.218      0.03358739
         9121.341      0.03345314
         9129.481      0.03334805
          9137.63       0.0331325
          9145.78      0.03303412
         9153.942      0.03276335
         9162.112      0.03259146
         9170.284      0.03251541
         9178.464      0.03223236
         9186.655      0.03203818
         9194.849      0.03179361
         9203.056       0.0315772
         9211.264      0.03133101
         9219.485      0.03112239
         9227.708      0.03084255
         9235.938      0.03055856
         9244.182      0.03035622
         9252.427      0.03005606
         9260.685      0.02968655
         9268.949      0.02950367
         9277.217       0.0292003
         9285.492      0.02885968
         9293.779      0.02854428
         9302.068      0.02820606
          9310.37      0.02793171
         9318.675      0.02755901
         9326.991      0.02730354
         9335.315      0.02697983
         9343.637      0.02665565
         9351.977       0.0263673
         9360.317      0.02599597
         9368.672      0.02572931
         9377.033      0.02547322
         9385.396      0.02507292
         9393.768      0.02480553
         9402.152       0.0244977
         9410.538      0.02417426
         9418.937      0.02387405
         9427.338      0.02358486
         9435.752      0.02324378
         9444.173      0.02293296
         9452.592      0.02257095
         9461.028      0.02220686
         9469.472      0.02181471
         9477.918      0.02144905
         9486.377       0.0210204
         9494.838      0.02058046
         9503.313       0.0201159
         9511.788      0.01963016
         9520.272      0.01914784
          9528.77      0.01861841
         9537.269      0.01800331
          9545.78      0.01735779
           9554.3      0.01663952
         9562.821      0.01588867
         9571.351      0.01509439
         9579.894      0.01425972
         9588.438      0.01339912
         9596.995      0.01248421
         9605.561      0.01162545
         9614.128      0.01071126
         9622.704     0.009834945
         9631.286     0.008957323
         9639.882      0.00810707
         9648.485     0.007364923
         9657.092     0.006633609
         9665.711      0.00597063
         9674.332     0.005350065
         9682.961     0.004783746
         9691.603     0.004262715
         9700.252     0.003812821
         9708.904     0.003388923
         9717.569     0.003031144
         9726.237      0.00270212
         9734.912     0.002396068
         9743.601     0.002133386
         9752.291     0.001890657
         9760.995     0.001688325
         9769.701       0.0014978
         9778.421     0.001334106
         9787.147     0.001184314
         9795.872     0.001051203
         9804.614     9.379338E-4
         9813.359     0.000
