#  Table pcf170wsys.tab  Mon 12:21:07 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            1216.     3.060743E-5
          1217.34     3.153799E-5
         1218.682     3.248654E-5
         1220.026     3.345247E-5
         1221.371     3.433388E-5
         1222.717     3.522924E-5
         1224.065     3.613978E-5
         1225.414     3.706500E-5
         1226.765     3.800523E-5
         1228.117     3.896057E-5
         1229.471     3.993115E-5
         1230.826     4.113673E-5
         1232.183     4.250279E-5
         1233.542     4.388902E-5
         1234.901     4.529374E-5
         1236.262     4.671901E-5
         1237.625     4.816375E-5
         1238.989     4.962956E-5
         1240.355     5.109107E-5
         1241.722     5.249578E-5
         1243.091     5.391687E-5
         1244.461     5.535370E-5
         1245.833     5.680576E-5
         1247.207     5.827525E-5
         1248.582     5.976035E-5
         1249.957     6.126089E-5
         1251.335     6.269558E-5
         1252.715     6.414043E-5
         1254.095     6.559733E-5
         1255.478     6.706842E-5
         1256.862     6.855177E-5
         1258.247     7.004735E-5
         1259.634     7.155676E-5
         1261.023     7.303777E-5
         1262.413     7.451447E-5
         1263.805     7.600150E-5
         1265.198     7.749881E-5
         1266.592     7.900580E-5
         1267.989     8.052409E-5
         1269.387     8.205357E-5
         1270.786     8.354976E-5
         1272.187     8.502207E-5
         1273.588     8.650157E-5
         1274.992     8.798981E-5
         1276.399     8.948671E-5
         1277.805     9.099022E-5
         1279.214     9.250230E-5
         1280.624     9.399376E-5
         1282.035     9.545452E-5
         1283.449     9.692279E-5
         1284.864     9.839633E-5
          1286.28     9.987496E-5
         1287.698     1.013605E-4
         1289.117     1.028520E-4
         1290.538     1.044537E-4
         1291.961     1.062319E-4
         1293.385     1.080157E-4
         1294.811     1.098045E-4
         1296.238     1.115996E-4
         1297.668     1.134013E-4
         1299.098     1.152071E-4
          1300.53     1.170058E-4
         1301.963     1.187866E-4
         1303.398     1.205709E-4
         1304.835     1.223607E-4
         1306.274     1.241556E-4
         1307.713     1.259533E-4
         1309.155     1.277564E-4
         1310.597     1.295500E-4
         1312.042     1.313300E-4
         1313.489     1.331134E-4
         1314.937     1.349012E-4
         1316.386     1.366905E-4
         1317.837     1.384842E-4
          1319.29     1.402805E-4
         1320.744     1.425441E-4
           1322.2     1.452547E-4
         1323.657     1.479693E-4
         1325.117     1.506884E-4
         1326.578     1.534117E-4
         1328.039     1.561378E-4
         1329.503     1.588697E-4
         1330.969     1.615874E-4
         1332.436     1.642986E-4
         1333.905     1.670132E-4
         1335.376     1.697306E-4
         1336.847     1.724498E-4
         1338.321     1.751732E-4
         1339.796     1.778994E-4
         1341.273     1.806104E-4
         1342.752     1.833208E-4
         1344.232     1.860334E-4
         1345.713     1.887463E-4
         1347.197     1.914627E-4
         1348.682     1.941812E-4
         1350.169     1.971025E-4
         1351.657     2.015987E-4
         1353.146     2.060958E-4
         1354.638     2.105759E-4
         1356.131     2.150278E-4
         1357.627     2.194829E-4
         1359.123     2.239338E-4
         1360.621     2.283828E-4
         1362.121     2.328256E-4
         1363.622     2.372659E-4
         1365.126     2.417105E-4
          1366.63     2.461500E-4
         1368.137     2.505915E-4
         1369.645     2.550325E-4
         1371.155     2.594702E-4
         1372.667     2.639114E-4
          1374.18     2.683494E-4
         1375.694     2.727846E-4
         1377.211     2.772210E-4
         1378.729     2.816561E-4
         1380.249     2.868848E-4
         1381.771     2.961732E-4
         1383.294     3.054615E-4
         1384.818     3.147442E-4
         1386.345     3.240310E-4
         1387.874     3.333222E-4
         1389.403     3.426021E-4
         1390.935     3.519024E-4
