#  Table crwfpc2comp$wfpc2_f469n_004.tab  Thu 11:00:12 20-Jul-95

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      1950.0    9.2206E-7           0.
      2050.0           0.           0.
      2150.0           0.           0.
      2250.0           0.           0.
      2350.0           0.           0.
      2450.0           0.           0.
      2550.0           0.           0.
      2650.0           0.           0.
      2750.0           0.           0.
      2850.0           0.           0.
      2950.0           0.           0.
      3050.0           0.           0.
      3150.0           0.           0.
      3250.0           0.           0.
      3350.0           0.           0.
      3450.0           0.           0.
      3550.0           0.           0.
      3650.0           0.           0.
      3750.0           0.           0.
      3850.0           0.           0.
      3950.0           0.           0.
      4050.0           0.           0.
      4150.0           0.           0.
      4250.0           0.           0.
      4350.0           0.           0.
      4450.0           0.           0.
      4550.0    9.2206E-7           0.
      4652.0    6.4544E-6           0.
      4654.0    1.5122E-4           0.
      4656.0    2.9967E-4           0.
      4658.0    6.2423E-4           0.
      4660.0    0.0011904           0.
      4662.0    0.0023153           0.
      4664.0    0.0045356           0.
      4666.0    0.0084166           0.
      4668.0     0.015208           0.
      4670.0     0.027551           0.
      4672.0     0.049217           0.
      4674.0     0.087731           0.
      4676.0      0.15393           0.
      4678.0       0.2536           0.
      4680.0      0.37258           0.
      4682.0      0.46125           0.
      4684.0      0.50555           0.
      4686.0      0.51734           0.
      4688.0      0.51863           0.
      4690.0      0.51605           0.
      4692.0      0.51358           0.
      4694.0      0.51488           0.
      4696.0      0.52019           0.
      4698.0      0.52423           0.
      4700.0      0.52204           0.
      4702.0      0.50864           0.
      4704.0      0.48788           0.
      4706.0      0.45981           0.
      4708.0      0.41672           0.
      4710.0      0.33271           0.
      4712.0      0.21325           0.
      4714.0      0.10606           0.
      4716.0     0.046846           0.
      4718.0     0.020314           0.
      4720.0    0.0093792           0.
      4722.0    0.0046739           0.
      4724.0    0.0024315           0.
      4726.0    0.0013619           0.
      4728.0    7.4134E-4           0.
      4730.0    4.1308E-4           0.
      4732.0    2.4896E-4           0.
      4734.0    3.3194E-5           0.
      4736.0    1.8441E-6           0.
      4850.0           0.           0.
      4950.0           0.           0.
      5050.0           0.           0.
      5150.0           0.           0.
      5250.0           0.           0.
      5350.0           0.           0.
      5450.0           0.           0.
      5550.0           0.           0.
      5650.0           0.           0.
      5750.0    9.2206E-7           0.
      5850.0           0.           0.
      5950.0           0.           0.
      6050.0           0.           0.
      6150.0           0.           0.
      6250.0    9.2206E-7           0.
      6350.0           0.           0.
      6450.0           0.           0.
      6550.0           0.           0.
      6650.0           0.           0.
      6750.0           0.           0.
      6850.0           0.           0.
      6950.0           0.           0.
      7050.0           0.           0.
      7150.0           0.           0.
      7250.0           0.           0.
      7350.0           0.           0.
      7450.0           0.           0.
      7550.0           0.           0.
      7650.0           0.           0.
      7750.0           0.           0.
      7850.0           0.           0.
      7950.0           0.           0.
      8050.0    9.2206E-7           0.
      8150.0    1.8441E-6           0.
      8250.0    9.2206E-7           0.
      8350.0    9.2206E-7           0.
      8450.0           0.           0.
      8550.0           0.           0.
      8650.0    9.2206E-7           0.
      8750.0    9.2206E-7           0.
      8850.0           0.           0.
      8950.0           0.           0.
      9050.0    9.2206E-7           0.
      9150.0           0.           0.
      9250.0           0.           0.
      9350.0    9.2206E-7           0.
      9450.0           0.           0.
      9550.0    9.2206E-7           0.
      9650.0           0.           0.
      9750.0           0.           0.
      9850.0           0.           0.
      9950.0           0.           0.
     10050.0           0.           0.
     10150.0    9.2206E-7           0.
     10250.0           0.           0.
     10350.0           0.           0.
     10450.0           0.           0.
     10550.0           0.           0.
     10650.0    9.2206E-7           0.
     10750.0    9.2206E-7           0.
     10850.0           0.           0.
     10950.0           0.           0.
