#  Table pcf300wsys.tab  Mon 12:21:08 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            2220.    1.669191E-11
         2221.779     2.733900E-9
         2223.557     5.483678E-9
         2225.339     8.274488E-9
         2227.122     1.110236E-8
         2228.904     1.396429E-8
          2230.69     2.186861E-8
         2232.476     3.786469E-8
         2234.265     5.407985E-8
         2236.054     7.049288E-8
         2237.846     8.712712E-8
         2239.636     1.039493E-7
         2241.431     1.259063E-7
         2243.227     1.493915E-7
         2245.023     1.731448E-7
         2246.821     1.971897E-7
          2248.62     2.215210E-7
         2250.421     2.640480E-7
         2252.225     3.663338E-7
         2254.027     4.696174E-7
         2255.833     5.742803E-7
          2257.64     6.801027E-7
         2259.448     7.871602E-7
         2261.258     9.797245E-7
          2263.07     1.211748E-6
         2264.881     1.446070E-6
         2266.696     1.683395E-6
          2268.51     1.923195E-6
         2270.327     2.235054E-6
         2272.146     2.868829E-6
         2273.966     3.509262E-6
         2275.786     4.156631E-6
         2277.609     4.811048E-6
         2279.434     5.472987E-6
         2281.259     6.478266E-6
         2283.087     7.647413E-6
         2284.915     8.828165E-6
         2286.744     1.002135E-5
         2288.576     1.122717E-5
         2290.411     1.274309E-5
         2292.243     1.530239E-5
          2294.08     1.789155E-5
         2295.917     2.050553E-5
         2297.755     2.315286E-5
         2299.597     2.583096E-5
         2301.438     2.962491E-5
         2303.281     3.376643E-5
         2305.126     3.795499E-5
         2306.971     4.218130E-5
         2308.821     4.646069E-5
         2310.669     5.199903E-5
          2312.52     5.975831E-5
         2314.371     6.759656E-5
         2316.226     7.552140E-5
         2318.081     8.352171E-5
         2319.938     9.160835E-5
         2321.796     1.020719E-4
         2323.655     1.127198E-4
         2325.515     1.234734E-4
         2327.379     1.343403E-4
         2329.242     1.453080E-4
         2331.107     1.602017E-4
         2332.975     1.778817E-4
         2334.842     1.957077E-4
         2336.713     2.137316E-4
         2338.585     2.319309E-4
         2340.458     2.507003E-4
         2342.332     2.709222E-4
         2344.208     2.913332E-4
         2346.085     3.119370E-4
         2347.966     3.327586E-4
         2349.846     3.537446E-4
         2351.728     3.848395E-4
         2353.611     4.171080E-4
         2355.495     4.496750E-4
         2357.383     4.825545E-4
         2359.271     5.157352E-4
         2361.159     5.535493E-4
         2363.052     5.945226E-4
         2364.944     6.358259E-4
         2366.839     6.775249E-4
         2368.734     7.195556E-4
         2370.632     7.652710E-4
         2372.529     8.179127E-4
          2374.43     8.710737E-4
         2376.332     9.246955E-4
         2378.234     9.787028E-4
         2380.139     0.001033769
         2382.047     0.001096087
         2383.953     0.001158834
         2385.863     0.001222195
         2387.775      0.00128607
         2389.685     0.001350384
           2391.6     0.001425364
         2393.515     0.001502884
         2395.433     0.001581083
         2397.351     0.001659846
         2399.271     0.001739243
         2401.192     0.001822574
         2403.116      0.00190865
         2405.042      0.00199539
         2406.967     0.002082741
         2408.895      0.00217077
         2410.823     0.002263843
         2412.754     0.002363539
         2414.689     0.002464133
         2416.621      0.00256526
         2418.557     0.002667279
         2420.494     0.002771161
         2422.432     0.002879196
         2424.373     0.002988108
         2426.316     0.003097804
         2428.257     0.003208136
         2430.203     0.003320483
         2432.149     0.003442692
         2434.096     0.003565746
         2436.047     0.003689771
         2437.997     0.003814585
         2439.949     0.003940267
         2441.903     0.004066399
         2443.861     0.004193555
         2445.817      0.00432132
         2447.777     0.004450127
         2449.737     0.004579724
         2451.698     0.004716198
         2453.663     0.004854602
         2455.627     0.004993856
         2457.594     0.005134031
         2459.563     0.005275235
         2461.531     0.005412153
         2463.503      0.00554872
         2465.477     0.005686168
         2467.451     0.005824412
         2469.427     0.005963556
         2471.406     0.006111363
         2473.384      0.00626304
         2475.367        0.006416
         2477.349     0.006569739
         2479.333     0.006724447
         2481.318     0.006872666
         2483.306     0.007018112
         2485.295     0.007164364
         2487.286     0.007311604
         2489.278     0.007459675
         2491.271     0.007614158
         2493.266     0.007772699
         2495.264     0.007932368
         2497.261     0.008092872
         2499.261     0.008254392
         2501.264     0.008406618
         2503.265     0.008553458
         2505.271     0.008701392
         2507.277     0.008850086
         2509.286     0.008999785
         2511.295     0.009156954
         2513.308     0.009318867
         2515.319     0.009481542
         2517.336     0.009645517
          2519.35      0.00981014
         2521.369     0.009961116
         2523.388      0.01010582
         2525.408      0.01025135
         2527.432      0.01039784
         2529.457      0.01054516
         2531.481      0.01069968
          2533.51      0.01085775
         2535.538      0.01101662
          2537.57      0.01117138
         2539.602      0.01131341
         2541.637      0.01143744
          2543.67      0.01155711
         2545.708      0.01167726
         2547.749      0.01179774
         2549.787      0.01191836
          2551.83      0.01204864
         2553.875      0.01218038
         2555.918      0.01231226
         2557.967      0.01244469
         2560.016      0.01257726
         2562.065      0.01268428
         2564.117       0.0127917
         2566.171      0.01289932
         2568.227      0.01300727
         2570.283       0.0131164
         2572.343      0.01323226
         2574.401      0.01334824
         2576.464      0.01346466
         2578.527      0.01358128
         2580.593      0.01369169
          2582.66      0.01378593
         2584.729      0.01388043
         2586.797      0.01397501
         2588.872      0.01406998
         2590.943      0.01416556
         2593.019       0.0142622
         2595.095        0.014359
         2597.173      0.01445599
         2599.254      0.01455325
         2601.337      0.01464284
         2603.419      0.01472809
         2605.505      0.01481362
          2607.59      0.01489919
         2609.679      0.01498502
          2611.77      0.01507092
         2613.862       0.0151569
         2615.955      0.01524304
         2618.049      0.01532933
         2620.148      0.01541534
         2622.245      0.01549414
         2624.346      0.01557317
         2626.448      0.01565227
         2628.551       0.0157315
         2630.657      0.01580943
         2632.765      0.01588425
         2634.872      0.01595907
         2636.983      0.01603409
         2639.094      0.01610917
         2641.209      0.01617865
         2643.324      0.01624383
          2645.44      0.01630908
         2647.559       0.0163744
          2649.68      0.01643981
           2651.8       0.0164975
         2653.927      0.01655398
         2656.052       0.0166104
         2658.178      0.01666684
         2660.307      0.01672259
         2662.439      0.01677404
