#  Table wf3f791wsys.tab  Mon 12:22:24 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            1850.     2.391258E-7
         1851.651     2.062174E-7
         1853.301     1.730049E-7
         1854.956     1.393902E-7
         1856.611     1.054804E-7
         1858.267     7.122647E-8
         1859.925     3.660621E-8
         1861.584     5.320657E-8
         1863.246     7.242802E-8
         1864.909     9.184225E-8
         1866.572     1.114359E-7
         1868.237     1.312242E-7
         1869.904     1.512185E-7
         1871.573     2.204645E-7
         1873.242     2.933733E-7
         1874.913     3.670055E-7
         1876.585     4.413704E-7
          1878.26     5.165270E-7
         1879.937     5.921861E-7
         1881.613     6.585087E-7
         1883.292     7.250142E-7
         1884.973     7.921212E-7
         1886.654     8.597537E-7
         1888.338     9.279976E-7
         1890.023     9.971455E-7
         1891.709     1.091212E-6
         1893.396     1.186082E-6
         1895.086     1.281809E-6
         1896.775     1.378222E-6
         1898.469     1.475622E-6
         1900.163     1.553067E-6
         1901.857     1.436315E-6
         1903.555     1.318337E-6
         1905.254     1.199272E-6
         1906.953     1.079203E-6
         1908.655     9.579687E-7
         1910.357     8.355253E-7
         1912.061     7.112498E-7
         1913.768     5.857800E-7
         1915.476     4.591736E-7
         1917.184     3.315090E-7
         1918.894     2.027008E-7
         1920.606     1.119982E-7
          1922.32     9.247344E-8
         1924.035     7.277278E-8
         1925.752     5.290552E-8
          1927.47     3.284985E-8
         1929.189     1.262651E-8
          1930.91     1.705991E-8
         1932.634     4.377635E-8
         1934.358     7.072890E-8
         1936.084     9.790104E-8
         1937.811     1.253145E-7
          1939.54     1.529840E-7
          1941.27     1.903707E-7
         1943.003     2.315648E-7
         1944.737     2.731202E-7
          1946.47     3.149849E-7
         1948.207     3.572636E-7
         1949.947     3.999314E-7
         1951.685     3.430220E-7
         1953.427     2.823695E-7
         1955.171     2.211714E-7
         1956.913     1.594996E-7
          1958.66     9.720100E-8
         1960.408     5.056299E-8
         1962.157     5.703241E-8
         1963.908     6.356186E-8
         1965.658     7.013925E-8
         1967.413     7.678076E-8
         1969.169     8.347934E-8
         1970.925     8.344907E-8
         1972.684     7.728868E-8
         1974.444     7.107529E-8
         1976.205     6.480487E-8
         1977.969     5.846974E-8
         1979.734     5.208458E-8
