#  Table crwfpc2comp$wfpc2_f336w_005.tab  Thu 08:19:09 15-May-97

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      2890.0    1.1737E-8           0.
      2892.5    1.1737E-7           0.
      2895.0    8.9117E-7           0.
      2897.5    2.1562E-6           0.
      2900.0    7.0424E-6           0.
      2910.0    4.2255E-5           0.
      2920.0    3.1808E-4           0.
      2930.0    0.0011843           0.
      2940.0    0.0032876           0.
      2942.0    0.0026996           0.
      2944.0    0.0031656           0.
      2946.0    0.0038276           0.
      2948.0    0.0045095           0.
      2950.0    0.0053065           0.
      2952.0    0.0061046           0.
      2954.0    0.0070213           0.
      2956.0    0.0080072           0.
      2958.0    0.0090659           0.
      2960.0     0.010216           0.
      2962.0     0.011456           0.
      2964.0     0.012866           0.
      2966.0     0.014275           0.
      2968.0     0.015872           0.
      2970.0     0.017514           0.
      2972.0     0.019248           0.
      2974.0     0.021126           0.
      2976.0     0.023072           0.
      2978.0     0.025139           0.
      2980.0     0.027346           0.
      2982.0      0.02967           0.
      2984.0     0.032086           0.
      2986.0     0.034597           0.
      2988.0     0.037226           0.
      2990.0     0.039927           0.
      2992.0     0.042771           0.
      2994.0     0.045561           0.
      2996.0     0.048449           0.
      2998.0     0.051384           0.
      3000.0      0.05446           0.
      3002.0     0.057582           0.
      3004.0     0.060679           0.
      3006.0     0.063845           0.
      3008.0     0.067132           0.
      3010.0     0.070468           0.
      3012.0      0.07392           0.
      3014.0     0.077293           0.
      3016.0     0.080711           0.
      3018.0     0.084349           0.
      3020.0     0.088179           0.
      3022.0     0.092026           0.
      3024.0     0.096013           0.
      3026.0      0.10033           0.
      3028.0      0.10479           0.
      3030.0      0.10932           0.
      3032.0      0.11397           0.
      3034.0      0.11911           0.
      3036.0      0.12472           0.
      3038.0      0.13069           0.
      3040.0      0.13694           0.
      3042.0      0.14355           0.
      3044.0      0.15036           0.
      3046.0      0.15778           0.
      3048.0      0.16593           0.
      3050.0      0.17472           0.
      3052.0      0.18416           0.
      3054.0      0.19418           0.
      3056.0      0.20475           0.
      3058.0      0.21608           0.
      3060.0       0.2284           0.
      3062.0      0.24147           0.
      3064.0      0.25548           0.
      3066.0      0.27038           0.
      3068.0      0.28607           0.
      3070.0      0.30271           0.
      3072.0      0.32027           0.
      3074.0      0.33844           0.
      3076.0      0.35719           0.
      3078.0      0.37647           0.
      3080.0      0.39618           0.
      3082.0       0.4164           0.
      3084.0      0.43694           0.
      3086.0      0.45716           0.
      3088.0      0.47693           0.
      3090.0       0.4964           0.
      3092.0       0.5151           0.
      3094.0      0.53305           0.
      3096.0      0.55005           0.
      3098.0      0.56598           0.
      3100.0      0.58057           0.
      3102.0      0.59396           0.
      3104.0      0.60596           0.
      3106.0       0.6165           0.
      3108.0      0.62583           0.
      3110.0      0.63393           0.
      3112.0       0.6409           0.
      3114.0      0.64701           0.
      3116.0      0.65237           0.
      3118.0      0.65725           0.
      3120.0      0.66134           0.
      3122.0      0.66453           0.
      3124.0      0.66705           0.
      3126.0      0.66946           0.
      3128.0      0.67214           0.
      3130.0      0.67506           0.
      3132.0      0.67791           0.
      3134.0      0.68057           0.
      3136.0      0.68276           0.
      3138.0      0.68517           0.
      3140.0       0.6883           0.
      3142.0      0.69144           0.
      3144.0      0.69441           0.
      3146.0      0.69746           0.
      3148.0      0.70145           0.
      3150.0      0.70554           0.
      3152.0        0.709           0.
      3154.0      0.71263           0.
      3156.0      0.71664           0.
      3158.0      0.72086           0.
      3160.0      0.72558           0.
      3162.0      0.73028           0.
      3164.0      0.73497           0.
      3166.0      0.73982           0.
      3168.0      0.74428           0.
      3170.0      0.74823           0.
      3172.0      0.75239           0.
      3174.0      0.75693           0.
      3176.0      0.76119           0.
      3178.0      0.76442           0.
      3180.0      0.76792           0.
      3182.0       0.7715           0.
      3184.0      0.77483           0.
      3186.0      0.77813           0.
      3188.0      0.78075           0.
      3190.0      0.78293           0.
      3192.0      0.78539           0.
      3194.0      0.78793           0.
      3196.0       0.7901           0.
      3198.0      0.79188           0.
      3200.0      0.79373           0.
      3202.0      0.79579           0.
      3204.0      0.79765           0.
      3206.0      0.79903           0.
      3208.0      0.80027           0.
      3210.0      0.80147           0.
      3212.0      0.80259           0.
      3214.0       0.8035           0.
      3216.0      0.80461           0.
      3218.0      0.80562           0.
      3220.0      0.80653           0.
      3222.0      0.80733           0.
      3224.0      0.80825           0.
      3226.0      0.80953           0.
      3228.0      0.81032           0.
      3230.0      0.81055           0.
      3232.0      0.81144           0.
      3234.0      0.81276           0.
      3236.0      0.81402           0.
      3238.0      0.81489           0.
      3240.0       0.8155           0.
      3242.0      0.81612           0.
      3244.0      0.81728           0.
      3246.0       0.8186           0.
      3248.0      0.81944           0.
      3250.0      0.82012           0.
      3252.0      0.82094           0.
      3254.0      0.82226           0.
      3256.0      0.82323           0.
      3258.0      0.82316           0.
      3260.0      0.82306           0.
      3262.0      0.82312           0.
      3264.0      0.82323           0.
      3266.0       0.8234           0.
      3268.0      0.82307           0.
      3270.0      0.82326           0.
      3272.0      0.82374           0.
      3274.0        0.824           0.
      3276.0      0.82381           0.
      3278.0      0.82324           0.
      3280.0      0.82287           0.
      3282.0      0.82273           0.
      3284.0      0.82264           0.
      3286.0      0.82229           0.
      3288.0      0.82145           0.
      3290.0       0.8211           0.
      3292.0      0.82085           0.
      3294.0       0.8205           0.
      3296.0      0.81999           0.
      3298.0      0.81907           0.
      3300.0      0.81772           0.
      3302.0      0.81644           0.
      3304.0       0.8156           0.
      3306.0      0.81516           0.
      3308.0      0.81444           0.
      3310.0      0.81371           0.
      3312.0      0.81277           0.
      3314.0      0.81195           0.
      3316.0      0.81124           0.
      3318.0      0.81015           0.
      3320.0      0.80909           0.
      3322.0      0.80813           0.
      3324.0      0.80714           0.
      3326.0      0.80612           0.
      3328.0       0.8051           0.
      3330.0      0.80431           0.
      3332.0      0.80375           0.
      3334.0      0.80321           0.
      3336.0      0.80246           0.
      3338.0      0.80169           0.
      3340.0      0.80103           0.
      3342.0      0.80018           0.
      3344.0      0.79959           0.
      3346.0      0.79949           0.
      3348.0      0.79897           0.
      3350.0      0.79822           0.
      3352.0      0.79787           0.
      3354.0      0.79773           0.
      3356.0      0.79749           0.
      3358.0      0.79711           0.
      3360.0      0.79683           0.
      3362.0      0.79643           0.
      3364.0      0.79631           0.
      3366.0       0.7965           0.
      3368.0      0.79675           0.
      3370.0      0.79682           0.
      3372.0      0.79672           0.
      3374.0      0.79669           0.
      3376.0      0.79702           0.
      3378.0      0.79742           0.
      3380.0      0.79756           0.
      3382.0      0.79819           0.
      3384.0      0.79892           0.
      3386.0      0.79906           0.
      3388.0      0.79952           0.
      3390.0      0.80027           0.
      3392.0      0.80128           0.
      3394.0      0.80248           0.
      3396.0      0.80356           0.
      3398.0       0.8039           0.
      3400.0      0.80371           0.
      3402.0      0.80443           0.
      3404.0      0.80546           0.
      3406.0      0.80692           0.
      3408.0      0.80809           0.
      3410.0       0.8092           0.
      3412.0      0.81056           0.
      3414.0        0.812           0.
      3416.0      0.81331           0.
      3418.0      0.81438           0.
      3420.0       0.8156           0.
      3422.0      0.81683           0.
      3424.0      0.81783           0.
      3426.0      0.81884           0.
      3428.0       0.8199           0.
      3430.0        0.821           0.
      3432.0      0.82211           0.
      3434.0      0.82305           0.
      3436.0       0.8238           0.
      3438.0      0.82438           0.
      3440.0      0.82493           0.
      3442.0      0.82535           0.
      3444.0       0.8258           0.
      3446.0      0.82592           0.
      3448.0      0.82595           0.
      3450.0      0.82557           0.
      3452.0      0.82511           0.
      3454.0      0.82445           0.
      3456.0      0.82351           0.
      3458.0      0.82241           0.
      3460.0      0.82105           0.
      3462.0      0.81922           0.
      3464.0      0.81736           0.
      3466.0      0.81547           0.
      3468.0      0.81329           0.
      3470.0      0.81071           0.
      3472.0      0.80797           0.
      3474.0      0.80471           0.
      3476.0      0.80093           0.
      3478.0      0.79706           0.
      3480.0        0.793           0.
      3482.0      0.78866           0.
      3484.0      0.78385           0.
      3486.0      0.77868           0.
      3488.0      0.77345           0.
      3490.0      0.76778           0.
      3492.0      0.76179           0.
      3494.0      0.75555           0.
      3496.0      0.74898           0.
      3498.0      0.74208           0.
      3500.0       0.7349           0.
      3502.0      0.72746           0.
      3504.0      0.71993           0.
      3506.0      0.71199           0.
      3508.0       0.7038           0.
      3510.0      0.69556           0.
      3512.0      0.68716           0.
      3514.0      0.67852           0.
      3516.0      0.66981           0.
      3518.0      0.66094           0.
      3520.0      0.65211           0.
      3522.0      0.64327           0.
      3524.0      0.63397           0.
      3526.0      0.62456           0.
      3528.0      0.61533           0.
      3530.0      0.60606           0.
      3532.0      0.59674           0.
      3534.0      0.58745           0.
      3536.0      0.57806           0.
      3538.0      0.56857           0.
      3540.0      0.55918           0.
      3542.0      0.55061           0.
      3544.0      0.54157           0.
      3546.0      0.53214           0.
      3548.0      0.52265           0.
      3550.0      0.51359           0.
      3552.0      0.50463           0.
      3554.0      0.49566           0.
      3556.0      0.48648           0.
      3558.0      0.47737           0.
      3560.0      0.46836           0.
      3562.0      0.45932           0.
      3564.0      0.45042           0.
      3566.0      0.44162           0.
      3568.0       0.4327           0.
      3570.0       0.4239           0.
      3572.0      0.41538           0.
      3574.0        0.407           0.
      3576.0      0.39831           0.
      3578.0      0.38984           0.
      3580.0      0.38146           0.
      3582.0      0.37315           0.
      3584.0      0.36484           0.
      3586.0      0.35655           0.
      3588.0      0.34826           0.
      3590.0      0.34019           0.
      3592.0      0.33216           0.
      3594.0      0.32416           0.
      3596.0      0.31618           0.
      3598.0      0.30843           0.
      3600.0      0.30075           0.
      3602.0      0.29308           0.
      3604.0      0.28543           0.
      3606.0      0.27775           0.
      3608.0      0.27014           0.
      3610.0      0.26266           0.
      3612.0      0.25524           0.
      3614.0      0.24789           0.
      3616.0      0.24054           0.
      3618.0      0.23348           0.
      3620.0      0.22648           0.
      3622.0      0.21953           0.
      3624.0      0.21277           0.
      3626.0      0.20608           0.
      3628.0      0.19951           0.
      3630.0      0.19303           0.
