#  Table pcf439wsys.tab  Mon 12:21:12 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            1850.     1.465604E-8
         1851.651     1.603229E-8
         1853.301     1.742020E-8
         1854.956     1.882387E-8
         1856.611     2.023880E-8
         1858.267     2.166703E-8
         1859.925     2.310946E-8
         1861.584     1.001222E-7
         1863.246     1.815222E-7
         1864.909     2.637253E-7
         1866.572     3.466746E-7
         1868.237     4.304343E-7
         1869.904     5.150522E-7
         1871.573     4.404499E-7
         1873.242     3.553344E-7
         1874.913     2.693704E-7
         1876.585     1.825474E-7
          1878.26     9.479656E-8
         1879.937     6.180709E-9
         1881.613     8.358076E-9
         1883.292     1.416531E-8
         1884.973     2.002533E-8
         1886.654     2.593150E-8
         1888.338     3.189128E-8
         1890.023     4.044816E-8
         1891.709     2.343506E-7
         1893.396     4.299307E-7
         1895.086     6.272944E-7
         1896.775     8.260894E-7
         1898.469     1.026940E-6
         1900.163     1.190571E-6
         1901.857     9.906232E-7
         1903.555     7.886567E-7
         1905.254     5.849092E-7
         1906.953     3.795231E-7
         1908.655     1.722270E-7
         1910.357     1.167579E-8
         1912.061     3.292563E-8
         1913.768     5.437115E-8
         1915.476     7.600241E-8
         1917.184     9.780594E-8
         1918.894     1.197962E-7
         1920.606     1.279383E-7
          1922.32     1.103920E-7
         1924.035     9.269043E-8
         1925.752     7.484200E-8
          1927.47     5.682710E-8
         1929.189     3.866445E-8
          1930.91     5.027848E-8
         1932.634     8.880481E-8
         1934.358     1.276632E-7
         1936.084     1.668297E-7
         1937.811     2.063355E-7
          1939.54     2.462018E-7
          1941.27     2.468406E-7
         1943.003     2.330805E-7
         1944.737     2.191937E-7
          1946.47     2.051978E-7
         1948.207     1.910576E-7
         1949.947     1.767816E-7
         1951.685     1.591559E-7
         1953.427     1.412467E-7
         1955.171     1.231786E-7
         1956.913     1.049728E-7
          1958.66     8.658416E-8
         1960.408     7.236187E-8
         1962.157     7.229973E-8
         1963.908     7.223498E-8
         1965.658     7.216777E-8
         1967.413     7.209787E-8
         1969.169     7.202539E-8
         1970.925     8.968428E-8
         1972.684     1.235280E-7
         1974.444     1.576402E-7
         1976.205     1.920429E-7
         1977.969     2.267779E-7
         1979.734     2.617644E-7
           1981.5     2.687420E-7
         1983.268     2.707251E-7
         1985.037     2.727166E-7
         1986.809     2.747189E-7
         1988.581     2.767296E-7
         1990.355     2.697480E-7
         1992.131     2.266082E-7
