#  Table wf3f850lpsys.tab  Mon 12:22:24 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            7900.              0.
          7901.31     1.043242E-6
         7902.616     2.082009E-6
         7903.926     3.122560E-6
         7905.237     4.162153E-6
         7906.543     5.197302E-6
         7907.854     6.234187E-6
         7909.166     7.270517E-6
         7910.472     8.301648E-6
         7911.784     9.335663E-6
         7913.096     1.036797E-5
         7914.403     1.139584E-5
         7915.716     1.242623E-5
         7917.028     1.345527E-5
         7918.336     1.447951E-5
         7919.649     1.550626E-5
         7920.958     1.652822E-5
         7922.271     1.755267E-5
         7923.585     1.857578E-5
         7924.895     1.959450E-5
         7926.208     2.061531E-5
         7927.523     2.163514E-5
         7928.833     2.265025E-5
         7930.147     2.366740E-5
         7931.462     2.468364E-5
         7932.773     2.569512E-5
         7934.088     2.670906E-5
         7935.404     2.772164E-5
         7936.711     2.872652E-5
         7938.031     2.974019E-5
         7939.347     3.074915E-5
         7940.659     3.175378E-5
         7941.976     3.276085E-5
         7943.289     3.376321E-5
         7944.605     3.476761E-5
         7945.923     3.577103E-5
          7947.24     3.677312E-5
         7948.554     3.777093E-5
         7949.867     3.876738E-5
         7951.189     3.976920E-5
         7952.503     4.076343E-5
         7953.822     4.176000E-5
         7955.137     4.275195E-5
         7956.451     4.374254E-5
         7957.775     4.473880E-5
          7959.09     4.572713E-5
          7960.41     4.671780E-5
         7961.729     4.770717E-5
         7963.041     4.868901E-5
         7964.365     4.967901E-5
         7965.686     5.066512E-5
         7967.002     5.164665E-5
         7968.323     5.263010E-5
          7969.64     5.360932E-5
         7970.961     5.459052E-5
         7972.283     5.557076E-5
         7973.605     5.654969E-5
         7974.923     5.752439E-5
         7976.241     5.849778E-5
         7977.567     5.947632E-5
         7978.886     6.044743E-5
         7980.209     6.142083E-5
         7981.532     6.239258E-5
         7982.847     6.335730E-5
          7984.17     6.432713E-5
         7985.499     6.529887E-5
         7986.818     6.626287E-5
         7988.142     6.722909E-5
         7989.458     6.818795E-5
         7990.783     6.915192E-5
         7992.112     7.011781E-5
         7993.433     7.107634E-5
         7994.758     7.203710E-5
         7996.079     7.299301E-5
         7997.401     7.394829E-5
         7998.731     7.490826E-5
         8000.057     7.586318E-5
         8001.379     7.679356E-5
         8002.702     7.772211E-5
         8004.029     7.865219E-5
         8005.355     7.958009E-5
         8006.683     8.050680E-5
         8008.011     8.143164E-5
          8009.33     8.234850E-5
         8010.658     8.326999E-5
          8011.99     8.419266E-5
         8013.314     8.510740E-5
         8014.643     8.602366E-5
         8015.967     8.693533E-5
         8017.292     8.784519E-5
         8018.625     8.875921E-5
         8019.955     8.966868E-5
         8021.276     9.057069E-5
         8022.606     9.147650E-5
         8023.937     9.238112E-5
         8025.267     9.328354E-5
         8026.597     9.418443E-5
         8027.919     9.507788E-5
          8029.25     9.597543E-5
         8030.582     9.687112E-5
         8031.913     9.776530E-5
         8033.245     9.865794E-5
         8034.573     9.954582E-5
           8035.9     1.004318E-4
         8037.233     1.013193E-4
          8038.57     1.022078E-4
         8039.898     1.030886E-4
         8041.227     1.039682E-4
          8042.56     1.048486E-4
         8043.889     1.057246E-4
         8045.228     1.066049E-4
         8046.561     1.074800E-4
         8047.887     1.083482E-4
         8049.221     1.092204E-4
         8050.556     1.100907E-4
         8051.891     1.109595E-4
         8053.226     1.118264E-4
         8054.556     1.126887E-4
         8055.887     1.135494E-4
         8057.223     1.144115E-4
         8058.563     1.152745E-4
         8059.895     1.161300E-4
         8061.227     1.169841E-4
         8062.563     1.178392E-4
         8063.896     1.186899E-4
         8065.238     1.195447E-4
         8066.575     1.203945E-4
         8067.903     1.212373E-4
         8069.241     1.220840E-4
         8070.579     1.229290E-4
         8071.913     1.237694E-4
         8073.255     1.246138E-4
         8074.585     1.254484E-4
         8075.924     1.262867E-4
         8077.263     1.271231E-4
         8078.598     1.279553E-4
         8079.942     1.287911E-4
         8081.277     1.296200E-4
         8082.613     1.304471E-4
         8083.953     1.312750E-4
         8085.293     1.321014E-4
         8086.634     1.329263E-4
          8087.97     1.337467E-4
         8089.311     1.345679E-4
         8090.648     1.353849E-4
         8091.989     1.362028E-4
         8093.331     1.370192E-4
         8094.668     1.378311E-4
         8096.011     1.386442E-4
         8097.353     1.394554E-4
         8098.691     1.402624E-4
         8100.034     1.410703E-4
         8101.377     1.418764E-4
         8102.716     1.426783E-4
          8104.06     1.434814E-4
         8105.398     1.442797E-4
         8106.743     1.450793E-4
         8108.086     1.458769E-4
         8109.431     1.466732E-4
         8110.771     1.474649E-4
         8112.116     1.482577E-4
         8113.457     1.490463E-4
         8114.802     1.498357E-4
         8116.147     1.506236E-4
         8117.488     1.514068E-4
         8118.834     1.521914E-4
         8120.181     1.529741E-4
         8121.522     1.537525E-4
         8122.869     1.545319E-4
         8124.216     1.553095E-4
         8125.559     1.560831E-4
         8126.906     1.568574E-4
         8128.253     1.576301E-4
         8129.597     1.583985E-4
         8130.944     1.591677E-4
         8132.292     1.599354E-4
         8133.636     1.606987E-4
         8134.985     1.614630E-4
          8136.33     1.622233E-4
         8137.679     1.629843E-4
         8139.028     1.637435E-4
         8140.377     1.645011E-4
         8141.723     1.652546E-4
         8143.072     1.660087E-4
         8144.418     1.667588E-4
         8145.769     1.675098E-4
         8147.119     1.682591E-4
         8148.465     1.690041E-4
         8149.816     1.697500E-4
         8151.168     1.704944E-4
         8152.515     1.712344E-4
         8153.867     1.719754E-4
         8155.219     1.727148E-4
         8156.566     1.734499E-4
         8157.918     1.741856E-4
         8159.271     1.749200E-4
          8160.62     1.756500E-4
         8161.973     1.763809E-4
         8163.326     1.771103E-4
         8164.675     1.778355E-4
         8166.029     1.785614E-4
         8167.378     1.792833E-4
         8168.732     1.800057E-4
         8170.087     1.807267E-4
         8171.441     1.814459E-4
         8172.792     1.821613E-4
         8174.147     1.828772E-4
         8175.498     1.835893E-4
         8176.854     1.843019E-4
         8178.209     1.850127E-4
         8179.565     1.857219E-4
         8180.917     1.864274E-4
         8182.273     1.871334E-4
         8183.625     1.878354E-4
         8184.982     1.885381E-4
         8186.339     1.892391E-4
         8187.697     1.899384E-4
          8189.05     1.906338E-4
         8190.408     1.913298E-4
         8191.761     1.920220E-4
         8193.119     1.927146E-4
         8194.478     1.934056E-4
         8195.827     1.940904E-4
         8197.191     1.947809E-4
          8198.55     1.954666E-4
         8199.905     1.961491E-4
         8201.265     1.968319E-4
          8202.62     1.975108E-4
         8203.979     1.981900E-4
          8205.34     1.988679E-4
         8206.701     1.995446E-4
         8208.057     2.002165E-4
         8209.413     2.008871E-4
         8210.779     2.015609E-4
         8212.136     2.022281E-4
         8213.497     2.028959E-4
         8214.859     2.035625E-4
         8216.213     2.042229E-4
         8217.575     2.048860E-4
         8218.941     2.055490E-4
           8220.3     2.062066E-4
         8221.663     2.068649E-4
         8223.018     2.075171E-4
         8224.381     2.081719E-4
         8225.749     2.088272E-4
         8227.112     2.094783E-4
         8228.472     2.101259E-4
         8229.832     2.107721E-4
         8231.196     2.114186E-4
         8232.562     2.120637E-4
         8233.927     2.127071E-4
         8235.292     2.133488E-4
         8236.647     2.139841E-4
         8238.014     2.146227E-4
          8239.38     2.152594E-4
         8240.746     2.158946E-4
         8242.112     2.165279E-4
          8243.47     2.171555E-4
         8244.836     2.177853E-4
         8246.203     2.184139E-4
          8247.57     2.190407E-4
         8248.938     2.196662E-4
         8250.297     2.202855E-4
         8251.665     2.209076E-4
         8253.037     2.215297E-4
         8254.401     2.221465E-4
          8255.77     2.227633E-4
         8257.135     2.233770E-4
         8258.499     2.239887E-4
         8259.873     2.246028E-4
         8261.242     2.252132E-4
         8262.607     2.258201E-4
         8263.973     2.264252E-4
         8265.343     2.270308E-4
         8266.718     2.276367E-4
         8268.084     2.282370E-4
          8269.45     2.288357E-4
         8270.817     2.294330E-4
         8272.188     2.300305E-4
