#  Table crwfpc2comp$wfpc2_f410m_003.tab  Thu 11:00:10 20-Jul-95

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      3956.0     0.041707           0.
      3958.0      0.04672           0.
      3960.0     0.052399           0.
      3962.0     0.058984           0.
      3964.0     0.066234           0.
      3966.0     0.074612           0.
      3968.0     0.083376           0.
      3970.0     0.093826           0.
      3972.0      0.10528           0.
      3974.0       0.1183           0.
      3976.0      0.13266           0.
      3978.0      0.14828           0.
      3980.0      0.16573           0.
      3982.0      0.18491           0.
      3984.0      0.20526           0.
      3986.0      0.22801           0.
      3988.0      0.25153           0.
      3990.0       0.2767           0.
      3992.0      0.30292           0.
      3994.0      0.32953           0.
      3996.0       0.3573           0.
      3998.0      0.38333           0.
      4000.0       0.4108           0.
      4002.0      0.43655           0.
      4004.0      0.46017           0.
      4006.0      0.48273           0.
      4008.0      0.50519           0.
      4010.0      0.52399           0.
      4012.0      0.54154           0.
      4014.0      0.55648           0.
      4016.0      0.57027           0.
      4018.0      0.58184           0.
      4020.0      0.59225           0.
      4022.0      0.59958           0.
      4024.0      0.60777           0.
      4026.0      0.61356           0.
      4028.0      0.61944           0.
      4030.0      0.62397           0.
      4032.0      0.62898           0.
      4034.0      0.63207           0.
      4036.0      0.63612           0.
      4038.0      0.63804           0.
      4040.0      0.64122           0.
      4042.0      0.64363           0.
      4044.0      0.64682           0.
      4046.0      0.64971           0.
      4048.0      0.65193           0.
      4050.0      0.65501           0.
      4052.0      0.65771           0.
      4054.0      0.66157           0.
      4056.0       0.6634           0.
      4058.0      0.66668           0.
      4060.0      0.66957           0.
      4062.0      0.67179           0.
      4064.0      0.67439           0.
      4066.0      0.67786           0.
      4068.0      0.68066           0.
      4070.0      0.68249           0.
      4072.0      0.68663           0.
      4074.0      0.68818           0.
      4076.0      0.68924           0.
      4078.0      0.69252           0.
      4080.0      0.69386           0.
      4082.0      0.69618           0.
      4084.0      0.69685           0.
      4086.0      0.69772           0.
      4088.0      0.69917           0.
      4090.0      0.70023           0.
      4092.0      0.70023           0.
      4094.0      0.70042           0.
      4096.0      0.70013           0.
      4098.0      0.70148           0.
      4100.0      0.69994           0.
      4102.0      0.69984           0.
      4104.0      0.69975           0.
      4106.0      0.69975           0.
      4108.0      0.69917           0.
      4110.0       0.6983           0.
      4112.0      0.69762           0.
      4114.0      0.69685           0.
      4116.0      0.69608           0.
      4118.0      0.69531           0.
      4120.0      0.69589           0.
      4122.0      0.69464           0.
      4124.0      0.69358           0.
      4126.0      0.69338           0.
      4128.0      0.69155           0.
      4130.0      0.69078           0.
      4132.0      0.68972           0.
      4134.0      0.68808           0.
      4136.0      0.68499           0.
      4138.0      0.68258           0.
      4140.0      0.67921           0.
      4142.0      0.67439           0.
      4144.0      0.66861           0.
      4146.0      0.66253           0.
      4148.0      0.65463           0.
      4150.0      0.64556           0.
      4152.0      0.63409           0.
      4154.0       0.6204           0.
      4156.0      0.60546           0.
      4158.0      0.58791           0.
      4160.0      0.56988           0.
      4162.0      0.54983           0.
      4164.0      0.52756           0.
      4166.0      0.50326           0.
      4168.0      0.47897           0.
      4170.0        0.454           0.
      4172.0       0.4271           0.
      4174.0      0.40155           0.
      4176.0      0.37513           0.
      4178.0      0.34939           0.
      4180.0      0.32413           0.
      4182.0      0.29916           0.
      4184.0      0.27641           0.
      4186.0      0.25375           0.
      4188.0      0.23302           0.
      4190.0      0.21413           0.
      4192.0      0.19668           0.
      4194.0         0.18           0.
      4196.0      0.16438           0.
      4198.0      0.15011           0.
      4200.0      0.13738           0.
      4202.0      0.12543           0.
      4204.0      0.11482           0.
      4206.0      0.10461           0.
      4208.0     0.095437           0.
      4210.0     0.087386           0.
      4212.0     0.079654           0.
      4214.0     0.072896           0.
      4216.0     0.066648           0.
      4218.0     0.060941           0.
      4220.0     0.055976           0.
      4222.0     0.051445           0.
      4224.0     0.047299           0.
      4226.0     0.043462           0.
      4228.0     0.039952           0.
      4230.0     0.036867           0.
      4232.0     0.033907           0.
      4234.0      0.03115           0.
      4236.0     0.028856           0.
      4238.0     0.026812           0.
      4240.0     0.024787           0.
      4242.0     0.022994           0.
      4244.0     0.021374           0.
      4246.0     0.019899           0.
      4248.0     0.018472           0.
      4250.0     0.015223           0.
      4260.0     0.010991           0.
      4270.0    0.0081062           0.
      4280.0    0.0060999           0.
      4290.0     0.004672           0.
      4300.0    0.0036356           0.
      4310.0    0.0028721           0.
      4320.0    0.0023023           0.
      4330.0    0.0018713           0.
      4340.0    0.0015397           0.
      4350.0    0.0012813           0.
      4360.0    0.0010779           0.
      4370.0    9.1503E-4           0.
      4380.0    7.8295E-4           0.
      4390.0    6.7593E-4           0.
      4400.0    5.8897E-4           0.
      4410.0    5.1657E-4           0.
      4420.0    4.5592E-4           0.
      4430.0    4.0521E-4           0.
      4440.0    3.6192E-4           0.
      4450.0    3.2471E-4           0.
      4460.0    2.9309E-4           0.
      4470.0    2.6648E-4           0.
      4480.0    2.4373E-4           0.
      4490.0    2.2386E-4           0.
      4500.0    2.0670E-4           0.
      4510.0    1.9166E-4           0.
      4520.0    1.7855E-4           0.
      4530.0    1.6708E-4           0.
      4540.0    1.5705E-4           0.
      4550.0    1.4828E-4           0.
      4560.0    1.4037E-4           0.
      4570.0    1.3334E-4           0.
      4580.0    1.2697E-4           0.
      4590.0    1.2119E-4           0.
      4600.0    1.1608E-4           0.
      4610.0    1.1145E-4           0.
      4620.0    1.0692E-4           0.
      4630.0    1.0258E-4           0.
      4640.0    9.8724E-5           0.
      4650.0    9.5022E-5           0.
      4660.0    9.1474E-5           0.
      4670.0    8.8206E-5           0.
      4680.0    8.5159E-5           0.
      4690.0    8.2248E-5           0.
      4700.0    7.9403E-5           0.
      4710.0    7.6849E-5           0.
      4720.0    7.4650E-5           0.
      4730.0    7.2529E-5           0.
      4740.0    7.0486E-5           0.
      4750.0    6.8490E-5           0.
      4760.0    6.6648E-5           0.
      4770.0    6.4971E-5           0.
      4780.0    6.3332E-5           0.
      4790.0    6.1731E-5           0.
      4800.0    6.0218E-5           0.
      4810.0    5.8791E-5           0.
      4820.0    5.7412E-5           0.
      4830.0    5.6226E-5           0.
      4840.0    5.5185E-5           0.
      4850.0    5.4125E-5           0.
      4860.0    5.3190E-5           0.
      4870.0    5.2438E-5           0.
      4880.0    5.1849E-5           0.
      4890.0    5.1454E-5           0.
      4900.0    5.1155E-5           0.
      4910.0    5.1107E-5           0.
      4920.0    5.1338E-5           0.
      4930.0    5.1869E-5           0.
      4940.0    5.2688E-5           0.
      4950.0    5.3672E-5           0.
      4960.0    5.4867E-5           0.
      4970.0    5.6198E-5           0.
      4980.0    5.7702E-5           0.
      4990.0    5.9263E-5           0.
      5000.0    6.0690E-5           0.
      5010.0    6.1934E-5           0.
      5020.0    6.2927E-5           0.
      5030.0    6.3814E-5           0.
      5040.0    6.4836E-5           0.
      5050.0    6.6166E-5           0.
      5060.0    6.7892E-5           0.
      5070.0    7.0167E-5           0.
      5080.0    7.3002E-5           0.
      5090.0    7.6550E-5           0.
      5100.0    8.0985E-5           0.
      5110.0    8.6576E-5           0.
      5120.0    9.3479E-5           0.
      5130.0    1.0171E-4           0.
      5140.0    1.1174E-4           0.
      5150.0    1.2456E-4           0.
      5160.0    1.4095E-4           0.
      5170.0    1.6245E-4           0.
      5180.0    1.9205E-4           0.
      5190.0    2.3437E-4           0.
      5200.0    2.9550E-4           0.
      5210.0    3.8246E-4           0.
      5220.0    4.9661E-4           0.
      5230.0    6.2146E-4           0.
      5240.0    7.1768E-4           0.
      5250.0    7.3985E-4           0.
      5260.0    6.6764E-4           0.
      5270.0    5.2698E-4           0.
      5280.0    3.7214E-4           0.
      5290.0    2.4623E-4           0.
      5300.0    1.6158E-4           0.
      5310.0    1.1010E-4           0.
      5320.0    7.9124E-5           0.
      5330.0    5.9900E-5           0.
      5340.0    4.7607E-5           0.
      5350.0    3.9567E-5           0.
      5360.0    3.4197E-5           0.
      5370.0    3.0572E-5           0.
      5380.0    2.8123E-5           0.
      5390.0    2.6600E-5           0.
      5400.0    2.5925E-5           0.
      5410.0    2.5963E-5           0.
      5420.0    2.6590E-5           0.
      5430.0    2.7949E-5           0.
      5440.0    3.0099E-5           0.
      5450.0    3.3078E-5           0.
      5460.0    3.7118E-5           0.
      5470.0    4.2498E-5           0.
      5480.0    4.9372E-5           0.
      5490.0    5.7981E-5           0.
      5500.0    6.8673E-5           0.
      5510.0    8.1717E-5           0.
      5520.0    9.7182E-5           0.
      5530.0    1.1521E-4           0.
      5540.0    1.3603E-4           0.
      5550.0    1.5946E-4           0.
      5560.0    1.8511E-4           0.
      5570.0    2.1297E-4           0.
      5580.0    2.4315E-4           0.
      5590.0    2.7487E-4           0.
      5600.0    3.0793E-4           0.
      5610.0    3.4206E-4           0.
      5620.0    3.7658E-4           0.
      5630.0    4.1061E-4           0.
      5640.0    4.4281E-4           0.
      5650.0    4.7183E-4           0.
      5660.0    4.9574E-4           0.
      5670.0    5.1261E-4           0.
      5680.0    5.2158E-4           0.
      5690.0    5.2264E-4           0.
      5700.0    4.8600E-4           0.
      5710.0    4.6412E-4           0.
      5720.0    4.2131E-4           0.
      5730.0    3.6867E-4           0.
      5740.0    3.1044E-4           0.
      5750.0    2.5192E-4           0.
      5760.0    1.9677E-4           0.
      5770.0    1.4838E-4           0.
      5780.0    1.0846E-4           0.
      5790.0    7.7417E-5           0.
      5800.0    5.4539E-5           0.
      5810.0    3.8198E-5           0.
      5820.0    2.6735E-5           0.
      5830.0    1.8848E-5           0.
      5840.0    1.3555E-5           0.
      5850.0    1.0046E-5           0.
      5860.0    7.6935E-6           0.
      5870.0    6.1134E-6           0.
      5880.0    5.0770E-6           0.
      5890.0    4.3741E-6           0.
      5900.0    3.9200E-6           0.
      5910.0    3.6742E-6           0.
      5920.0    3.5344E-6           0.
      5930.0    3.4515E-6           0.
      5940.0    3.4158E-6           0.
      5950.0    3.4226E-6           0.
      5960.0    3.4958E-6           0.
      5970.0    3.6337E-6           0.
      5980.0    3.7822E-6           0.
      5990.0    3.9528E-6           0.
      6000.0    4.1321E-6           0.
      6010.0    4.2960E-6           0.
      6020.0    4.4773E-6           0.
      6030.0    4.7058E-6           0.
      6040.0    4.9410E-6           0.
      6050.0    5.1252E-6           0.
      6060.0    5.2775E-6           0.
      6070.0    5.4751E-6           0.
      6080.0    5.6641E-6           0.
      6090.0    5.8174E-6           0.
      6100.0    5.9485E-6           0.
      6110.0    6.0093E-6           0.
      6120.0    6.0353E-6           0.
      6130.0    6.0150E-6           0.
      6140.0    5.9389E-6           0.
      6150.0    5.8251E-6           0.
      6160.0    5.6728E-6           0.
      6170.0    5.5002E-6           0.
      6180.0    5.2486E-6           0.
      6190.0    4.9555E-6           0.
      6200.0    4.6431E-6           0.
      6210.0    4.2864E-6           0.
      6220.0    3.9470E-6           0.
      6230.0    3.6405E-6           0.
      6240.0    3.3368E-6           0.
      6250.0    3.0437E-6           0.
      6260.0    2.7949E-6           0.
      6270.0    2.5510E-6           0.
      6280.0    2.3119E-6           0.
      6290.0    2.1258E-6           0.
      6300.0    2.0256E-6           0.
      6310.0    1.9407E-6           0.
      6320.0    1.8646E-6           0.
      6330.0    1.8019E-6           0.
      6340.0    1.7277E-6           0.
      6350.0    1.6621E-6           0.
      6360.0    1.6235E-6           0.
      6370.0    1.5715E-6           0.
      6380.0    1.5320E-6           0.
      6390.0    1.5185E-6           0.
      6400.0    1.4953E-6           0.
      6410.0    1.4635E-6           0.
      6420.0    1.4741E-6           0.
      6430.0    1.4905E-6           0.
      6440.0    1.4674E-6           0.
      6450.0    1.4365E-6           0.
      6460.0    1.4086E-6           0.
      6470.0    1.3979E-6           0.
      6480.0    1.3845E-6           0.
      6490.0    1.3632E-6           0.
      6500.0    1.3440E-6           0.
      6510.0    1.3642E-6           0.
      6520.0    1.4066E-6           0.
      6530.0    1.4240E-6           0.
      6540.0    1.4500E-6           0.
      6550.0    1.4789E-6           0.
      6560.0    1.4789E-6           0.
      6570.0    1.4799E-6           0.
      6580.0    1.5281E-6           0.
      6590.0    1.6081E-6           0.
      6600.0    1.6592E-6           0.
      6610.0    1.7045E-6           0.
      6620.0    1.7701E-6           0.
      6630.0    1.8491E-6           0.
      6640.0    1.9639E-6           0.
      6650.0    2.0960E-6           0.
      6660.0    2.2656E-6           0.
      6670.0    2.4999E-6           0.
      6680.0    2.8277E-6           0.
      6690.0    3.2191E-6           0.
      6700.0    3.6819E-6           0.
      6710.0    4.2825E-6           0.
      6720.0    5.0673E-6           0.
      6730.0    6.0546E-6           0.
      6740.0    7.2414E-6           0.
      6750.0    8.6740E-6           0.
      6760.0    1.0412E-5           0.
      6770.0    1.2504E-5           0.
      6780.0    1.4963E-5           0.
      6790.0    1.7846E-5           0.
      6800.0    2.1278E-5           0.
      6810.0    2.5202E-5           0.
      6820.0    2.9598E-5           0.
      6830.0    3.4592E-5           0.
      6840.0    4.0136E-5           0.
      6850.0    4.6065E-5           0.
      6860.0    5.2409E-5           0.
      6870.0    5.9051E-5           0.
      6880.0    6.5771E-5           0.
      6890.0    7.2443E-5           0.
      6900.0    7.8979E-5           0.
      6910.0    8.5053E-5           0.
      6920.0    9.0577E-5           0.
      6930.0    9.5388E-5           0.
      6940.0    9.9399E-5           0.
      6950.0    1.0229E-4           0.
      6960.0    1.0403E-4           0.
      6970.0    1.0470E-4           0.
      6980.0    1.0422E-4           0.
      6990.0    1.0248E-4           0.
      7000.0    9.9495E-5           0.
      7010.0    9.5543E-5           0.
      7020.0    9.0828E-5           0.
      7030.0    8.5583E-5           0.
      7040.0    7.9953E-5           0.
      7050.0    7.3947E-5           0.
      7060.0    6.7873E-5           0.
      7070.0    6.1847E-5           0.
      7080.0    5.5735E-5           0.
      7090.0    5.0008E-5           0.
      7100.0    4.4821E-5           0.
      7110.0    3.9962E-5           0.
      7120.0    3.5479E-5           0.
      7130.0    3.1343E-5           0.
      7140.0    2.7622E-5           0.
      7150.0    2.4324E-5           0.
      7160.0    2.1287E-5           0.
      7170.0    1.8646E-5           0.
      7180.0    1.6342E-5           0.
      7190.0    1.4384E-5           0.
      7200.0    1.2717E-5           0.
      7210.0    1.1116E-5           0.
      7220.0    9.7471E-6           0.
      7230.0    8.6017E-6           0.
      7240.0    7.6338E-6           0.
      7250.0    6.7998E-6           0.
      7260.0    6.0565E-6           0.
      7270.0    5.4269E-6           0.
      7280.0    4.8128E-6           0.
      7290.0    4.2613E-6           0.
      7300.0    3.8805E-6           0.
      7310.0    3.5681E-6           0.
      7320.0    3.2317E-6           0.
      7330.0    2.9203E-6           0.
      7340.0    2.6378E-6           0.
      7350.0    2.4286E-6           0.
      7360.0    2.3110E-6           0.
      7370.0    2.1895E-6           0.
      7380.0    2.0641E-6           0.
      7390.0    1.9533E-6           0.
      7400.0    1.8665E-6           0.
      7410.0    1.7894E-6           0.
      7420.0    1.7200E-6           0.
      7430.0    1.6554E-6           0.
      7440.0    1.6004E-6           0.
      7450.0    1.5541E-6           0.
      7460.0    1.5242E-6           0.
      7470.0    1.5117E-6           0.
      7480.0    1.4741E-6           0.
      7490.0    1.4288E-6           0.
      7500.0    1.3979E-6           0.
      7510.0    1.3488E-6           0.
      7520.0    1.3276E-6           0.
      7530.0    1.3517E-6           0.
      7540.0    1.3411E-6           0.
      7550.0    1.3237E-6           0.
      7560.0    1.3064E-6           0.
      7570.0    1.2755E-6           0.
      7580.0    1.2755E-6           0.
      7590.0    1.2533E-6           0.
      7600.0    1.2186E-6           0.
      7610.0    1.2138E-6           0.
      7620.0    1.2341E-6           0.
      7630.0    1.2639E-6           0.
      7640.0    1.2533E-6           0.
      7650.0    1.2273E-6           0.
      7660.0    1.2090E-6           0.
      7670.0    1.2119E-6           0.
      7680.0    1.1936E-6           0.
      7690.0    1.1887E-6           0.
      7700.0    1.2254E-6           0.
      7710.0    1.2350E-6           0.
      7720.0    1.2263E-6           0.
      7730.0    1.2283E-6           0.
      7740.0    1.2138E-6           0.
      7750.0    1.1965E-6           0.
      7760.0    1.1820E-6           0.
      7770.0    1.1887E-6           0.
      7780.0    1.2128E-6           0.
      7790.0    1.2206E-6           0.
      7800.0    1.2013E-6           0.
      7810.0    1.1830E-6           0.
      7820.0    1.2032E-6           0.
      7830.0    1.2302E-6           0.
      7840.0    1.2206E-6           0.
      7850.0    1.2003E-6           0.
      7860.0    1.1974E-6           0.
      7870.0    1.2119E-6           0.
      7880.0    1.2186E-6           0.
      7890.0    1.2119E-6           0.
      7900.0    1.1868E-6           0.
      7910.0    1.2013E-6           0.
      7920.0    1.2177E-6           0.
      7930.0    1.2128E-6           0.
      7940.0    1.2206E-6           0.
      7950.0    1.2331E-6           0.
      7960.0    1.2601E-6           0.
      7970.0    1.3314E-6           0.
      7980.0    1.4365E-6           0.
      7990.0    1.4384E-6           0.
      8000.0    4.7434E-6           0.
      8010.0    8.7097E-6           0.
      8020.0    7.6434E-6           0.
      8030.0    8.6557E-6           0.
      8040.0    7.3050E-6           0.
      8050.0    7.1999E-6           0.
      8060.0    8.9189E-6           0.
      8070.0    1.0036E-5           0.
      8080.0    1.0885E-5           0.
      8090.0    1.4490E-5           0.
      8100.0    1.3343E-5           0.
      8110.0    9.6507E-6           0.
      8120.0    8.3443E-6           0.
      8130.0    1.1367E-5           0.
      8140.0    1.0489E-5           0.
      8150.0    3.5701E-6           0.
      8160.0    3.9711E-6           0.
      8170.0    7.4409E-6           0.
      8180.0    9.2265E-6           0.
      8190.0    1.1772E-5           0.
      8200.0    9.7760E-6           0.
      8210.0    5.7432E-6           0.
      8220.0    9.5880E-6           0.
      8230.0    1.5686E-5           0.
      8240.0    1.1270E-5           0.
      8250.0    4.1669E-6           0.
      8260.0    8.3472E-7           0.
      8270.0    1.3951E-6           0.
      8280.0    3.1912E-6           0.
      8290.0    1.0075E-6           0.
      8300.0    3.0851E-7           0.
      8310.0    4.4599E-7           0.
      8320.0    1.8945E-6           0.
      8330.0    3.1468E-6           0.
      8340.0    8.2248E-7           0.
      8350.0    6.2705E-7           0.
      8360.0    2.3678E-6           0.
      8370.0    9.7567E-7           0.
      8380.0    3.0485E-7           0.
      8390.0    3.6771E-7           0.
      8400.0    4.4677E-7           0.
      8410.0    1.1849E-6           0.
      8420.0    3.0456E-6           0.
      8430.0    2.0304E-6           0.
      8440.0    1.3160E-6           0.
      8450.0    2.8904E-6           0.
      8460.0    3.4255E-6           0.
      8470.0    1.4047E-6           0.
      8480.0    1.7421E-6           0.
      8490.0    2.0921E-6           0.
      8500.0    2.2415E-6           0.
      8510.0    1.3825E-6           0.
      8520.0    1.1010E-6           0.
      8530.0    1.4886E-6           0.
      8540.0    2.3804E-6           0.
      8550.0    3.6067E-6           0.
      8560.0    7.2896E-6           0.
      8570.0    8.4378E-6           0.
      8580.0    4.2999E-6           0.
      8590.0    1.1319E-6           0.
      8600.0    1.7055E-6           0.
      8610.0    2.3871E-6           0.
      8620.0    1.1955E-6           0.
      8630.0    1.2042E-6           0.
      8640.0    5.1936E-7           0.
      8650.0    5.0876E-7           0.
      8660.0    1.4143E-6           0.
      8670.0    2.1808E-6           0.
      8680.0    3.8391E-6           0.
      8690.0    4.3674E-6           0.
      8700.0    4.4677E-6           0.
      8710.0    6.9088E-6           0.
      8720.0    7.9577E-6           0.
      8730.0    3.7050E-6           0.
      8740.0    3.5354E-6           0.
      8750.0    7.4284E-6           0.
      8760.0    5.3209E-6           0.
      8770.0    1.6274E-6           0.
      8780.0    8.4494E-7           0.
      8790.0    7.8189E-7           0.
      8800.0    3.7157E-7           0.
      8810.0    3.0485E-7           0.
      8820.0    5.3498E-7           0.
      8830.0    2.3881E-6           0.
      8840.0    5.5359E-6           0.
      8850.0    2.7188E-6           0.
      8860.0    1.0653E-6           0.
      8870.0    1.1145E-6           0.
      8880.0    2.4585E-6           0.
      8890.0    5.0374E-6           0.
      8900.0    6.7873E-6           0.
      8910.0    6.3313E-6           0.
      8920.0    6.4421E-6           0.
      8930.0    6.3274E-6           0.
      8940.0    3.8439E-6           0.
      8950.0    2.0670E-6           0.
      8960.0    1.5638E-6           0.
      8970.0    1.2485E-6           0.
      8980.0    2.5144E-6           0.
      8990.0    5.2148E-6           0.
      9000.0    8.2797E-6           0.
      9010.0    5.3990E-6           0.
      9020.0    3.2008E-6           0.
      9030.0    3.0832E-6           0.
      9040.0    8.2016E-7           0.
      9050.0    3.5903E-7           0.
      9060.0    7.6280E-7           0.
