#  Table wf4f606wsys.tab  Mon 12:22:50 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

          4672.84     0.000
         4677.005     0.001307737
          4681.18     0.001779946
         4685.355     0.002568478
         4689.537     0.003363733
         4693.722      0.00416522
         4697.909     0.004972414
         4702.102     0.005786404
         4706.293     0.006605702
         4710.493     0.007432286
         4714.697      0.00826514
         4718.902     0.009103769
         4723.114      0.01060014
          4727.33      0.01224853
         4731.543      0.01382762
         4735.766      0.01536687
          4739.99      0.01687522
         4744.221       0.0184033
         4748.455      0.01998797
          4752.69      0.02166128
         4756.932      0.02345518
         4761.172      0.02537347
         4765.421      0.02744178
         4769.674      0.02965725
         4773.929      0.03200124
         4778.189      0.03446962
         4782.454      0.03707446
         4786.719      0.03977383
         4790.989      0.04249341
         4795.262       0.0451934
         4799.542      0.04782083
         4803.826      0.05029618
          4808.11      0.05259283
         4812.401      0.05465223
         4816.696      0.05643945
         4820.993      0.05795894
         4825.292      0.05920584
         4829.597      0.06017531
         4833.907      0.06090579
         4838.221       0.0614245
         4842.537      0.06176548
         4846.855      0.06198987
         4851.179      0.06212056
         4855.508      0.06218177
         4859.842      0.06220075
         4864.177      0.06223504
         4868.518      0.06230627
         4872.863      0.06240317
         4877.209      0.06253655
          4881.56      0.06273545
         4885.914      0.06297638
         4890.277      0.06330369
         4894.639      0.06370808
         4899.004      0.06418943
         4903.376      0.06471886
         4907.748      0.06528891
          4912.13      0.06591368
         4916.512      0.06656253
         4920.897       0.0672348
         4925.289       0.0679564
         4929.685      0.06869954
         4934.082      0.06942057
         4938.482      0.07014922
         4942.887      0.07084196
         4947.301      0.07149073
         4951.714      0.07213718
         4956.131      0.07270714
         4960.554      0.07326154
         4964.976      0.07377502
          4969.41      0.07421983
         4973.842      0.07463215
         4978.278      0.07499488
         4982.724      0.07530938
         4987.168      0.07558373
         4991.617      0.07581694
         4996.069      0.07603753
         5000.528      0.07625346
         5004.991      0.07651091
         5009.455      0.07677733
         5013.923      0.07705259
         5018.398      0.07735055
         5022.874      0.07764984
         5027.357      0.07798061
         5031.841      0.07832174
         5036.329      0.07869802
         5040.827      0.07917377
         5045.323      0.07968999
         5049.823      0.08021393
         5054.327      0.08078982
         5058.838       0.0814162
         5063.353      0.08208412
         5067.869      0.08278486
          5072.39      0.08353049
         5076.919        0.084314
         5081.448      0.08510694
          5085.98      0.08590753
         5090.516      0.08672718
          5095.06      0.08756708
         5099.607      0.08839481
         5104.155      0.08920559
         5108.708      0.08998447
         5113.265      0.09071087
         5117.828       0.0913771
         5122.396      0.09197743
         5126.965      0.09253342
         5131.538       0.0930432
          5136.12      0.09344227
         5140.701      0.09375092
         5145.287      0.09398391
         5149.876      0.09415851
         5154.472      0.09423116
         5159.072      0.09420138
         5163.674      0.09412915
         5168.283      0.09397964
         5172.895      0.09373142
         5177.506      0.09342753
         5182.127       0.0930376
         5186.749      0.09262955
         5191.378      0.09224935
         5196.012      0.09186912
         5200.646      0.09146336
         5205.285      0.09103758
         5209.928       0.0905837
         5214.577      0.09010985
         5219.231      0.08971356
         5223.887      0.08940538
         5228.549       0.0891493
         5233.215      0.08896765
          5237.88       0.0888297
         5242.555        0.088755
         5247.231      0.08870377
         5251.914      0.08869809
         5256.601      0.08872994
          5261.29       0.0888578
         5265.985      0.08912431
          5270.68      0.08951931
         5275.383      0.09000538
         5280.092      0.09058154
         5284.801      0.09117304
         5289.518      0.09178197
         5294.239      0.09245884
         5298.958      0.09319226
         5303.687      0.09404127
         5308.418      0.09499343
         5313.155      0.09602772
         5317.897       0.0971408
         5322.641      0.09827833
         5327.391      0.09938337
          5332.14       0.1004685
         5336.899       0.1016305
         5341.662       0.1027865
         5346.426       0.1039433
         5351.198       0.1051049
         5355.974       0.1062786
         5360.751         0.10744
         5365.532       0.1084855
         5370.318       0.1095163
         5375.111       0.1104477
         5379.908        0.111287
         5384.707       0.1120777
         5389.513       0.1127859
         5394.323       0.1134083
         5399.131       0.1139562
          5403.95       0.1144185
          5408.77       0.1148051
         5413.597       0.1150894
         5418.429       0.1153037
         5423.262       0.1155088
         5428.099       0.1156523
          5432.94       0.1157436
         5437.792       0.1157433
         5442.643       0.1157338
         5447.497       0.1156981
         5452.359       0.1156449
         5457.225       0.1155488
         5462.092       0.1155256
         5466.964        0.115521
          5471.84        0.115501
         5476.724       0.1155595
         5481.612       0.1156666
         5486.501       0.1157619
         5491.398       0.1159358
         5496.293       0.1161355
         5501.198       0.1163605
         5506.108       0.1166551
         5511.019       0.1170505
         5515.938       0.1174585
          5520.86       0.1179666
         5525.785       0.1185247
         5530.713       0.1191159
         5535.646       0.1197576
         5540.587       0.1204099
         5545.532       0.1210953
         5550.478       0.1217942
         5555.432        0.122594
         5560.387       0.1233962
         5565.347        0.124165
         5570.313       0.1249957
         5575.282       0.1257606
         5580.258       0.1264938
         5585.238       0.1271725
          5590.22       0.1278072
         5595.206       0.1284199
         5600.197       0.1289623
         5605.198       0.1293008
         5610.197        0.129571
         5615.201       0.1297567
         5620.213       0.1298217
         5625.226       0.1298309
         5630.246       0.1297457
         5635.268       0.1295691
         5640.294       0.1293337
         5645.328       0.1289888
         5650.367       0.1285652
         5655.406       0.1280936
         5660.451       0.1275705
         5665.502       0.1269867
         5670.559       0.1263754
         5675.617       0.1257337
         5680.679       0.1250089
         5685.752       0.1242632
         5690.823       0.1235308
         5695.899       0.1230864
         5700.979       0.1226576
         5706.064       0.1220582
          5711.16       0.1215171
         5716.254       0.1210297
         5721.353       0.1205229
         5726.456       0.1200247
         5731.567       0.1196026
         5736.682       0.1192256
         5741.799       0.1189316
          5746.92       0.1187055
         5752.053       0.1186499
         5757.183       0.1186607
