#  Table wf4f170wsys.tab  Mon 12:22:42 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            1216.     3.163135E-5
          1217.34     3.259287E-5
         1218.682     3.357296E-5
         1220.026     3.457100E-5
         1221.371     3.548170E-5
         1222.717     3.640680E-5
         1224.065     3.734757E-5
         1225.414     3.830352E-5
         1226.765     3.927496E-5
         1228.117     4.026200E-5
         1229.471     4.126478E-5
         1230.826     4.251040E-5
         1232.183     4.392185E-5
         1233.542     4.535414E-5
         1234.901     4.680550E-5
         1236.262     4.827809E-5
         1237.625     4.977078E-5
         1238.989     5.128524E-5
         1240.355     5.279524E-5
         1241.722     5.424652E-5
         1243.091     5.571473E-5
         1244.461     5.719918E-5
         1245.833     5.869936E-5
         1247.207     6.021752E-5
         1248.582     6.175181E-5
         1249.957     6.330203E-5
         1251.335     6.478420E-5
         1252.715     6.627685E-5
         1254.095     6.778196E-5
         1255.478     6.930168E-5
         1256.862     7.083407E-5
         1258.247     7.237909E-5
         1259.634     7.393838E-5
         1261.023     7.546832E-5
         1262.413     7.699379E-5
         1263.805     7.852992E-5
         1265.198     8.007665E-5
         1266.592     8.163337E-5
         1267.989     8.320174E-5
         1269.387     8.478169E-5
         1270.786     8.632720E-5
         1272.187     8.784804E-5
         1273.588     8.937628E-5
         1274.992     9.091356E-5
         1276.399     9.245975E-5
         1277.805     9.401277E-5
         1279.214     9.557461E-5
         1280.624     9.711517E-5
         1282.035     9.862399E-5
         1283.449     1.001405E-4
         1284.864     1.016625E-4
          1286.28     1.031897E-4
         1287.698     1.047241E-4
         1289.117     1.062646E-4
         1290.538     1.079189E-4
         1291.961     1.097557E-4
         1293.385     1.115981E-4
         1294.811     1.134457E-4
         1296.238     1.152998E-4
         1297.668     1.171608E-4
         1299.098     1.190258E-4
          1300.53     1.208836E-4
         1301.963     1.227229E-4
         1303.398     1.245658E-4
         1304.835     1.264142E-4
         1306.274     1.282681E-4
         1307.713     1.301247E-4
         1309.155     1.319869E-4
         1310.597     1.338393E-4
         1312.042     1.356777E-4
         1313.489     1.375195E-4
         1314.937     1.393659E-4
         1316.386     1.412138E-4
         1317.837     1.430663E-4
          1319.29     1.449213E-4
         1320.744     1.472592E-4
           1322.2     1.500588E-4
         1323.657     1.528625E-4
         1325.117     1.556709E-4
         1326.578     1.584836E-4
         1328.039     1.612991E-4
         1329.503     1.641206E-4
         1330.969     1.669273E-4
         1332.436     1.697274E-4
         1333.905     1.725310E-4
         1335.376     1.753375E-4
         1336.847     1.781457E-4
         1338.321     1.809583E-4
         1339.796     1.837738E-4
         1341.273     1.865735E-4
         1342.752     1.893726E-4
         1344.232     1.921739E-4
         1345.713     1.949756E-4
         1347.197     1.977809E-4
         1348.682     2.005882E-4
         1350.169     2.036051E-4
         1351.657     2.082488E-4
         1353.146     2.128934E-4
         1354.638     2.175201E-4
         1356.131     2.221173E-4
         1357.627     2.267180E-4
         1359.123     2.313140E-4
         1360.621     2.359081E-4
         1362.121     2.404959E-4
         1363.622     2.450808E-4
         1365.126     2.496702E-4
          1366.63     2.542543E-4
         1368.137     2.588404E-4
         1369.645     2.634260E-4
         1371.155     2.680079E-4
         1372.667     2.725936E-4
          1374.18     2.771759E-4
         1375.694     2.817552E-4
         1377.211     2.863356E-4
         1378.729     2.909148E-4
         1380.249     2.963135E-4
         1381.771     3.059053E-4
         1383.294     3.154968E-4
         1384.818     3.250825E-4
         1386.345     3.346722E-4
         1387.874     3.442664E-4
         1389.403     3.538489E-4
         1390.935     3.634523E-4
         1392.468     3.730655E-4
         1394.002     3.826741E-4
          1395.54     3.922925E-4
         1397.078     4.019051E-4
         1398.618     4.115120E-4
          1400.16     4.211277E-4
         1401.703     4.307814E-4
         1403.248     4.404307E-4
         1404.795     4.500909E-4
         1406.343     4.597417E-4
         1407.894     4.693985E-4
         1409.446     4.790555E-4
         1410.999     4.927616E-4
         1412.555     5.087384E-4
         1414.112     5.247107E-4
          1415.67     5.406771E-4
         1417.231     5.566547E-4
         1418.793     5.726347E-4
         1420.357     5.886136E-4
         1421.923     6.045836E-4
         1423.491     6.205544E-4
         1425.059     6.365181E-4
          1426.63     6.524905E-4
         1428.203     6.684628E-4
         1429.777     6.844347E-4
         1431.354     7.003607E-4
         1432.932     7.162758E-4
          1434.51     7.321798E-4
         1436.092     7.480881E-4
         1437.676     7.640006E-4
          1439.26     7.798924E-4
         1440.847     7.981179E-4
         1442.435     8.183715E-4
         1444.024     8.386033E-4
         1445.617     8.588439E-4
          1447.21     8.790491E-4
         1448.805     8.992531E-4
         1450.402     9.193910E-4
         1452.001     9.393445E-4
         1453.602     9.592926E-4
         1455.205     9.792077E-4
         1456.808     9.990865E-4
         1458.414     0.001018949
         1460.022     0.001038783
         1461.631       0.0010583
         1463.243     0.001077777
         1464.856     0.001097214
          1466.47       0.0011166
         1468.086     0.001135957
         1469.706     0.001155282
         1471.325     0.001174199
         1472.947     0.001192991
         1474.571     0.001211724
         1476.196     0.001230391
         1477.824     0.001249015
         1479.453     0.001267569
         1481.083     0.001285692
         1482.716     0.001303566
          1484.35     0.001321358
         1485.987     0.001339069
         1487.625      0.00135773
         1489.264     0.001378013
         1490.906     0.001397907
         1492.549     0.001417453
         1494.195     0.001436954
         1495.842     0.001456407
         1497.491     0.001475811
         1499.142     0.001495164
         1500.794     0.001510177
         1502.449     0.001520491
         1504.105     0.001530699
         1505.763     0.001540815
         1507.423     0.001550834
         1509.084     0.001560748
         1510.748     0.001570294
         1512.414     0.001579385
          1514.08     0.001588355
         1515.749     0.001597212
         1517.419     0.001605946
         1519.093     0.001614568
         1520.768     0.001622886
         1522.444     0.001630865
         1524.122     0.001638709
         1525.802     0.001646423
         1527.484     0.001654002
         1529.168     0.001661446
         1530.854     0.001665887
          1532.54     0.001667418
          1534.23     0.001668842
         1535.921     0.001670159
         1537.615     0.001671367
          1539.31     0.001672465
         1541.006     0.001673499
         1542.705     0.001674455
         1544.405     0.001675301
         1546.109     0.001673328
         1547.812     0.001669811
         1549.518     0.001666199
         1551.227     0.001662717
         1552.936     0.001659234
         1554.648     0.001655659
         1556.363     0.001651992
         1558.078     0.001648237
         1559.795     0.001644392
         1561.515     0.001635193
         1563.235     0.001625273
         1564.958     0.001615341
         1566.685     0.001605395
         1568.411     0.001595452
          1570.14     0.001585556
         1571.871      0.00157634
         1573.603     0.001567122
         1575.338      0.00155789
         1577.075     0.001548645
         1578.813     0.001539401
         1580.553     0.001530455
         1582.295     0.001522173
         1584.039     0.001513878
         1585.785     0.001505574
         1587.534     0.001497261
         1589.284      0.00148894
         1591.036     0.001480889
          1592.79     0.001473029
         1594.545     0.001465169
         1596.303     0.001457303
         1598.062     0.001449434
         1599.824     0.001441562
         1601.588     0.001434855
         1603.353     0.001428277
          1605.12     0.001421692
          1606.89     0.001415102
         1608.661     0.001408507
         1610.434     0.001402242
          1612.21     0.001396998
         1613.986     0.001391753
         1615.765     0.001386499
         1617.548     0.001381236
          1619.33     0.001375974
         1621.115     0.001371964
         1622.902     0.001368701
          1624.69     0.001365432
         1626.482     0.001362151
         1628.275     0.001358864
         1630.069     0.001355623
         1631.867      0.00135374
         1633.665     0.001351851
         1635.466     0.001349953
         1637.269     0.001348049
         1639.074     0.001346138
          1640.88     0.001344941
         1642.689     0.001344495
           1644.5     0.001344046
         1646.313     0.001343593
         1648.128     0.001343215
         1649.944     0.001343887
         1651.763     0.001345427
         1653.585     0.001346995
         1655.407      0.00134856
         1657.232     0.001350126
         1659.058     0.001351689
         1660.888     0.001353936
         1662.719      0.00135691
         1664.552     0.001359889
         1666.386     0.001362873
         1668.223     0.001365863
         1670.062     0.001368903
         1671.903     0.001373164
         1673.746     0.001377438
          1675.59     0.001381722
         1677.437     0.001386022
         1679.287     0.001390335
         1681.139     0.001394336
         1682.991     0.001398135
         1684.847     0.001401942
         1686.704     0.001405754
         1688.563     0.001409569
         1690.425     0.001413612
         1692.287     0.001418398
         1694.153     0.001423196
         1696.021     0.001428002
          1697.89     0.001432816
         1699.762     0.001437644
         1701.636     0.001443201
         1703.512     0.001448876
         1705.389     0.001454562
         1707.269     0.001460264
         1709.151     0.001465979
         1711.035       0.0014723
         1712.922     0.001479126
         1714.809     0.001485972
         1716.699     0.001492841
         1718.592     0.001499733
         1720.485     0.001506789
         1722.383     0.001514304
         1724.281     0.001521835
         1726.182     0.001529395
         1728.086     0.001536986
          1729.99     0.001544594
         1731.897     0.001552707
