#  Table crwfpc2comp$wfpc2_f658n_003.tab  Thu 11:00:16 20-Jul-95

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      1850.0    1.2622E-6           0.
      1860.0    1.2708E-6           0.
      1870.0    4.5324E-6           0.
      1880.0    3.7971E-6           0.
      1890.0    8.2626E-7           0.
      1900.0    9.0496E-7           0.
      1910.0    5.2745E-7           0.
      1920.0    6.5587E-7           0.
      1930.0    1.8426E-6           0.
      1940.0    8.0810E-7           0.
      1950.0    6.9545E-7           0.
      1960.0    1.3511E-6           0.
      1970.0    5.5766E-7           0.
      1980.0    4.1662E-7           0.
      1990.0    4.5038E-7           0.
      2000.0    4.6548E-7           0.
      2010.0    4.1433E-7           0.
      2020.0    4.1423E-7           0.
      2030.0    4.1481E-7           0.
      2040.0    4.1452E-7           0.
      2050.0    5.5307E-7           0.
      2060.0    4.8011E-7           0.
      2070.0    4.2188E-7           0.
      2080.0    4.2265E-7           0.
      2090.0    4.1471E-7           0.
      2100.0    4.1471E-7           0.
      2110.0    4.1452E-7           0.
      2120.0    4.2733E-7           0.
      2130.0    4.1442E-7           0.
      2140.0    4.1442E-7           0.
      2150.0    4.1433E-7           0.
      2160.0    4.1471E-7           0.
      2170.0    4.1433E-7           0.
      2180.0    4.1442E-7           0.
      2190.0    4.1433E-7           0.
      2200.0    4.1423E-7           0.
      2210.0    4.1414E-7           0.
      2220.0    4.1404E-7           0.
      2230.0    4.1423E-7           0.
      2240.0    4.1394E-7           0.
      2250.0    4.1414E-7           0.
      2260.0    4.1414E-7           0.
      2270.0    4.1414E-7           0.
      2280.0    4.1394E-7           0.
      2290.0    4.1423E-7           0.
      2300.0    4.1404E-7           0.
      2310.0    4.1385E-7           0.
      2320.0    4.1385E-7           0.
      2330.0    4.1394E-7           0.
      2340.0    4.1385E-7           0.
      2350.0    4.1375E-7           0.
      2360.0    4.1385E-7           0.
      2370.0    4.1356E-7           0.
      2380.0    4.1385E-7           0.
      2390.0    4.1375E-7           0.
      2400.0    4.1366E-7           0.
      2410.0    4.1337E-7           0.
      2420.0    4.1366E-7           0.
      2430.0    4.1347E-7           0.
      2440.0    4.1347E-7           0.
      2450.0    4.1337E-7           0.
      2460.0    4.1347E-7           0.
      2470.0    4.1328E-7           0.
      2480.0    4.1318E-7           0.
      2490.0    4.1337E-7           0.
      2500.0    4.1299E-7           0.
      2510.0    4.1318E-7           0.
      2520.0    4.1308E-7           0.
      2530.0    4.1318E-7           0.
      2540.0    4.1308E-7           0.
      2550.0    4.1337E-7           0.
      2560.0    4.1318E-7           0.
      2570.0    4.1308E-7           0.
      2580.0    4.1318E-7           0.
      2590.0    4.1337E-7           0.
      2600.0    4.1337E-7           0.
      2610.0    4.1308E-7           0.
      2620.0    4.1328E-7           0.
      2630.0    4.1289E-7           0.
      2640.0    4.1318E-7           0.
      2650.0    4.1328E-7           0.
      2660.0    4.1347E-7           0.
      2670.0    4.1328E-7           0.
      2680.0    4.1356E-7           0.
      2690.0    4.1337E-7           0.
      2700.0    4.1308E-7           0.
      2710.0    4.1318E-7           0.
      2720.0    4.1337E-7           0.
      2730.0    4.1347E-7           0.
      2740.0    4.1318E-7           0.
      2750.0    4.1337E-7           0.
      2760.0    4.1289E-7           0.
      2770.0    4.1318E-7           0.
      2780.0    4.1328E-7           0.
      2790.0    4.1337E-7           0.
      2800.0    4.1328E-7           0.
      2810.0    4.1356E-7           0.
      2820.0    4.1328E-7           0.
      2830.0    4.1308E-7           0.
      2840.0    4.1299E-7           0.
      2850.0    4.1318E-7           0.
      2860.0    4.1318E-7           0.
      2870.0    4.1308E-7           0.
      2880.0    4.1337E-7           0.
      2890.0    4.1299E-7           0.
      2900.0    4.1308E-7           0.
      2910.0    4.1308E-7           0.
      2920.0    4.1308E-7           0.
      2930.0    4.1308E-7           0.
      2940.0    4.1328E-7           0.
      2950.0    4.1328E-7           0.
      2960.0    4.1299E-7           0.
      2970.0    4.1299E-7           0.
      2980.0    4.1318E-7           0.
      2990.0    4.1318E-7           0.
      3000.0    4.1289E-7           0.
      3010.0    4.1328E-7           0.
      3020.0    4.1289E-7           0.
      3030.0    4.1308E-7           0.
      3040.0    4.1308E-7           0.
      3050.0    4.1308E-7           0.
      3060.0    4.1308E-7           0.
      3070.0    4.1308E-7           0.
      3080.0    4.1328E-7           0.
      3090.0    4.1299E-7           0.
      3100.0    4.1308E-7           0.
      3110.0    4.1308E-7           0.
      3120.0    4.1308E-7           0.
      3130.0    4.1280E-7           0.
      3140.0    4.1318E-7           0.
      3150.0    4.1308E-7           0.
      3160.0    4.1299E-7           0.
      3170.0    4.1289E-7           0.
      3180.0    4.1299E-7           0.
      3190.0    4.1308E-7           0.
      3200.0    4.1318E-7           0.
      3210.0    4.1337E-7           0.
      3220.0    4.1299E-7           0.
      3230.0    4.1318E-7           0.
      3240.0    4.1328E-7           0.
      3250.0    4.1318E-7           0.
      3260.0    4.1299E-7           0.
      3270.0    4.1337E-7           0.
      3280.0    4.1337E-7           0.
      3290.0    4.1337E-7           0.
      3300.0    4.1328E-7           0.
      3310.0    4.1337E-7           0.
      3320.0    4.1328E-7           0.
      3330.0    4.1318E-7           0.
      3340.0    4.1347E-7           0.
      3350.0    4.1328E-7           0.
      3360.0    4.1347E-7           0.
      3370.0    4.1356E-7           0.
      3380.0    4.1347E-7           0.
      3390.0    4.1318E-7           0.
      3400.0    4.1347E-7           0.
      3410.0    4.1385E-7           0.
      3420.0    4.1385E-7           0.
      3430.0    4.1366E-7           0.
      3440.0    4.1375E-7           0.
      3450.0    4.1337E-7           0.
      3460.0    4.1356E-7           0.
      3470.0    4.1366E-7           0.
      3480.0    4.1366E-7           0.
      3490.0    4.1347E-7           0.
      3500.0    4.1366E-7           0.
      3510.0    4.1356E-7           0.
      3520.0    4.1337E-7           0.
      3530.0    4.1337E-7           0.
      3540.0    4.1356E-7           0.
      3550.0    4.1366E-7           0.
      3560.0    4.1337E-7           0.
      3570.0    4.1356E-7           0.
      3580.0    4.1318E-7           0.
      3590.0    4.1318E-7           0.
      3600.0    4.1308E-7           0.
      3610.0    4.1328E-7           0.
      3620.0    4.1318E-7           0.
      3630.0    4.1337E-7           0.
      3640.0    4.1328E-7           0.
      3650.0    4.1308E-7           0.
      3660.0    4.1328E-7           0.
      3670.0    4.1337E-7           0.
      3680.0    4.1328E-7           0.
      3690.0    4.1328E-7           0.
      3700.0    4.1366E-7           0.
      3710.0    4.1328E-7           0.
      3720.0    4.1328E-7           0.
      3730.0    4.1328E-7           0.
      3740.0    4.1328E-7           0.
      3750.0    4.1328E-7           0.
      3760.0    4.1356E-7           0.
      3770.0    4.1366E-7           0.
      3780.0    4.1337E-7           0.
      3790.0    4.1356E-7           0.
      3800.0    4.1356E-7           0.
      3810.0    4.1347E-7           0.
      3820.0    4.1328E-7           0.
      3830.0    4.1356E-7           0.
      3840.0    4.1337E-7           0.
      3850.0    4.1347E-7           0.
      3860.0    4.1356E-7           0.
      3870.0    4.1337E-7           0.
      3880.0    4.1347E-7           0.
      3890.0    4.1356E-7           0.
      3900.0    4.1366E-7           0.
      3910.0    4.1328E-7           0.
      3920.0    4.1337E-7           0.
      3930.0    4.1347E-7           0.
      3940.0    4.1366E-7           0.
      3950.0    4.1347E-7           0.
      3960.0    4.1375E-7           0.
      3970.0    4.1337E-7           0.
      3980.0    4.1347E-7           0.
      3990.0    4.1356E-7           0.
      4000.0    4.1375E-7           0.
      4010.0    4.1366E-7           0.
      4020.0    4.1356E-7           0.
      4030.0    4.1375E-7           0.
      4040.0    4.1347E-7           0.
      4050.0    4.1347E-7           0.
      4060.0    4.1337E-7           0.
      4070.0    4.1347E-7           0.
      4080.0    4.1318E-7           0.
      4090.0    4.1356E-7           0.
      4100.0    4.1328E-7           0.
      4110.0    4.1308E-7           0.
      4120.0    4.1308E-7           0.
      4130.0    4.1328E-7           0.
      4140.0    4.1328E-7           0.
      4150.0    4.1308E-7           0.
      4160.0    4.1328E-7           0.
      4170.0    4.1289E-7           0.
      4180.0    4.1318E-7           0.
      4190.0    4.1318E-7           0.
      4200.0    4.1328E-7           0.
      4210.0    4.1328E-7           0.
      4220.0    4.1356E-7           0.
      4230.0    4.1337E-7           0.
      4240.0    4.2848E-7           0.
      4250.0    5.6579E-7           0.
      4260.0    5.9352E-7           0.
      4270.0    5.2334E-7           0.
      4280.0    4.1863E-7           0.
      4290.0    4.1366E-7           0.
      4300.0    4.1347E-7           0.
      4310.0    4.1366E-7           0.
      4320.0    4.1366E-7           0.
      4330.0    4.1366E-7           0.
      4340.0    4.1347E-7           0.
      4350.0    4.1366E-7           0.
      4360.0    4.1356E-7           0.
      4370.0    4.1337E-7           0.
      4380.0    4.1337E-7           0.
      4390.0    4.1614E-7           0.
      4400.0    8.4806E-7           0.
      4410.0    1.4286E-6           0.
      4420.0    1.8885E-6           0.
      4430.0    2.1725E-6           0.
      4440.0    2.0004E-6           0.
      4450.0    1.5366E-6           0.
      4460.0    1.1666E-6           0.
      4470.0    8.8995E-7           0.
      4480.0    4.9828E-7           0.
      4490.0    4.3278E-7           0.
      4500.0    4.4120E-7           0.
      4510.0    4.1337E-7           0.
      4520.0    4.1700E-7           0.
      4530.0    4.1347E-7           0.
      4540.0    4.1328E-7           0.
