#  Table wf2f850lpsys.tab  Mon 12:21:54 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            7900.              0.
          7901.31     1.066078E-6
         7902.616     2.127475E-6
         7903.926     3.190584E-6
         7905.237     4.252605E-6
         7906.543     5.309977E-6
         7907.854     6.369012E-6
         7909.166     7.427369E-6
         7910.472     8.480307E-6
         7911.784     9.536081E-6
         7913.096     1.059000E-5
         7914.403     1.163927E-5
         7915.716     1.269102E-5
         7917.028     1.374127E-5
         7918.336     1.478652E-5
         7919.649     1.583420E-5
         7920.958     1.687690E-5
         7922.271     1.792202E-5
         7923.585     1.896567E-5
         7924.895     2.000472E-5
         7926.208     2.104580E-5
         7927.523     2.208577E-5
         7928.833     2.312081E-5
         7930.147     2.415782E-5
         7931.462     2.519379E-5
         7932.773     2.622480E-5
         7934.088     2.725820E-5
         7935.404     2.829010E-5
         7936.711     2.931404E-5
         7938.031     3.034682E-5
         7939.347     3.137470E-5
         7940.659     3.239806E-5
         7941.976     3.342378E-5
         7943.289     3.444459E-5
         7944.605     3.546738E-5
         7945.923     3.648905E-5
          7947.24     3.750925E-5
         7948.554     3.852496E-5
         7949.867     3.953920E-5
         7951.189     4.055879E-5
         7952.503     4.157053E-5
         7953.822     4.258454E-5
         7955.137     4.359374E-5
         7956.451     4.460145E-5
         7957.775     4.561480E-5
          7959.09     4.661998E-5
          7960.41     4.762741E-5
         7961.729     4.863341E-5
         7963.041     4.963165E-5
         7964.365     5.063806E-5
         7965.686     5.164040E-5
         7967.002     5.263797E-5
         7968.323     5.363738E-5
          7969.64     5.463238E-5
         7970.961     5.562927E-5
         7972.283     5.662507E-5
         7973.605     5.761943E-5
         7974.923     5.860935E-5
         7976.241     5.959786E-5
         7977.567     6.059146E-5
         7978.886     6.157742E-5
         7980.209     6.256557E-5
         7981.532     6.355194E-5
         7982.847     6.453105E-5
          7984.17     6.551524E-5
         7985.499     6.650124E-5
         7986.818     6.747927E-5
         7988.142     6.845944E-5
         7989.458     6.943203E-5
         7990.783     7.040970E-5
         7992.112     7.138916E-5
         7993.433     7.236106E-5
         7994.758     7.333511E-5
         7996.079     7.430412E-5
         7997.401     7.527237E-5
         7998.731     7.624526E-5
         8000.057     7.721288E-5
         8001.379     7.815463E-5
         8002.702     7.909439E-5
         8004.029     8.003557E-5
         8005.355     8.097439E-5
         8006.683     8.191185E-5
         8008.011     8.284729E-5
          8009.33     8.377452E-5
         8010.658     8.470628E-5
          8011.99     8.563909E-5
         8013.314     8.656373E-5
         8014.643     8.748977E-5
         8015.967     8.841103E-5
         8017.292     8.933031E-5
         8018.625     9.025366E-5
         8019.955     9.117225E-5
         8021.276     9.208316E-5
         8022.606     9.299776E-5
         8023.937     9.391103E-5
         8025.267     9.482192E-5
         8026.597     9.573113E-5
         8027.919     9.663266E-5
          8029.25     9.753821E-5
         8030.582     9.844172E-5
         8031.913     9.934358E-5
         8033.245     1.002437E-4
         8034.573     1.011389E-4
           8035.9     1.020321E-4
         8037.233     1.029265E-4
          8038.57     1.038219E-4
         8039.898     1.047094E-4
         8041.227     1.055955E-4
          8042.56     1.064823E-4
         8043.889     1.073645E-4
         8045.228     1.082508E-4
         8046.561     1.091318E-4
         8047.887     1.100057E-4
         8049.221     1.108834E-4
         8050.556     1.117591E-4
         8051.891     1.126331E-4
         8053.226     1.135051E-4
         8054.556     1.143723E-4
         8055.887     1.152378E-4
         8057.223     1.161044E-4
         8058.563     1.169719E-4
         8059.895     1.178316E-4
         8061.227     1.186898E-4
         8062.563     1.195488E-4
         8063.896     1.204033E-4
         8065.238     1.212617E-4
         8066.575     1.221150E-4
         8067.903     1.229610E-4
         8069.241     1.238110E-4
         8070.579     1.246589E-4
         8071.913     1.255021E-4
         8073.255     1.263492E-4
         8074.585     1.271863E-4
         8075.924     1.280269E-4
         8077.263     1.288655E-4
         8078.598     1.296997E-4
         8079.942     1.305373E-4
         8081.277     1.313679E-4
         8082.613     1.321965E-4
         8083.953     1.330258E-4
         8085.293     1.338535E-4
         8086.634     1.346794E-4
          8087.97     1.355007E-4
         8089.311     1.363226E-4
         8090.648     1.371402E-4
         8091.989     1.379586E-4
         8093.331     1.387752E-4
         8094.668     1.395872E-4
         8096.011     1.404002E-4
         8097.353     1.412112E-4
         8098.691     1.420178E-4
         8100.034     1.428251E-4
         8101.377     1.436305E-4
         8102.716     1.444317E-4
          8104.06     1.452337E-4
         8105.398     1.460308E-4
         8106.743     1.468291E-4
         8108.086     1.476252E-4
         8109.431     1.484199E-4
         8110.771     1.492098E-4
         8112.116     1.500006E-4
         8113.457     1.507871E-4
         8114.802     1.515742E-4
         8116.147     1.523596E-4
         8117.488     1.531402E-4
         8118.834     1.539220E-4
         8120.181     1.547018E-4
         8121.522     1.554772E-4
         8122.869     1.562534E-4
         8124.216     1.570276E-4
         8125.559     1.577976E-4
         8126.906     1.585682E-4
         8128.253     1.593371E-4
         8129.597     1.601015E-4
         8130.944     1.608664E-4
         8132.292     1.616298E-4
         8133.636     1.623886E-4
         8134.985     1.631483E-4
          8136.33     1.639038E-4
         8137.679     1.646598E-4
         8139.028     1.654138E-4
         8140.377     1.661662E-4
         8141.723     1.669142E-4
         8143.072     1.676627E-4
         8144.418     1.684071E-4
         8145.769     1.691522E-4
         8147.119     1.698954E-4
         8148.465     1.706342E-4
         8149.816     1.713737E-4
         8151.168     1.721116E-4
         8152.515     1.728449E-4
         8153.867     1.735791E-4
         8155.219     1.743114E-4
         8156.566     1.750394E-4
         8157.918     1.757678E-4
         8159.271     1.764947E-4
          8160.62     1.772171E-4
         8161.973     1.779403E-4
         8163.326     1.786617E-4
         8164.675     1.793789E-4
         8166.029     1.800964E-4
         8167.378     1.808099E-4
         8168.732     1.815238E-4
         8170.087     1.822361E-4
         8171.441     1.829464E-4
         8172.792     1.836528E-4
         8174.147     1.843595E-4
         8175.498     1.850623E-4
         8176.854     1.857653E-4
         8178.209     1.864665E-4
         8179.565     1.871660E-4
         8180.917     1.878615E-4
         8182.273     1.885574E-4
         8183.625     1.892491E-4
         8184.982     1.899414E-4
         8186.339     1.906318E-4
         8187.697     1.913204E-4
          8189.05     1.920049E-4
         8190.408     1.926899E-4
         8191.761     1.933709E-4
         8193.119     1.940521E-4
         8194.478     1.947317E-4
         8195.827     1.954049E-4
         8197.191     1.960835E-4
          8198.55     1.967572E-4
         8199.905     1.974276E-4
         8201.265     1.980981E-4
          8202.62     1.987647E-4
         8203.979     1.994313E-4
          8205.34     2.000964E-4
         8206.701     2.007601E-4
         8208.057     2.014191E-4
         8209.413     2.020766E-4
         8210.779     2.027369E-4
         8212.136     2.033906E-4
         8213.497     2.040448E-4
         8214.859     2.046975E-4
         8216.213     2.053441E-4
         8217.575     2.059930E-4
         8218.941     2.066418E-4
           8220.3     2.072850E-4
         8221.663     2.079287E-4
         8223.018     2.085663E-4
         8224.381     2.092061E-4
         8225.749     2.098463E-4
         8227.112     2.104823E-4
         8228.472     2.111145E-4
         8229.832     2.117454E-4
         8231.196     2.123762E-4
         8232.562     2.130055E-4
         8233.927     2.136330E-4
         8235.292     2.142585E-4
         8236.647     2.148776E-4
         8238.014     2.154998E-4
          8239.38     2.161200E-4
         8240.746     2.167384E-4
         8242.112     2.173549E-4
          8243.47     2.179656E-4
         8244.836     2.185783E-4
         8246.203     2.191895E-4
          8247.57     2.197988E-4
         8248.938     2.204067E-4
         8250.297     2.210083E-4
         8251.665     2.216125E-4
         8253.037     2.222165E-4
         8254.401     2.228151E-4
          8255.77     2.234136E-4
         8257.135     2.240088E-4
         8258.499     2.246018E-4
         8259.873     2.251971E-4
         8261.242     2.257884E-4
         8262.607     2.263763E-4
         8263.973     2.269622E-4
         8265.343     2.275483E-4
         8266.718     2.281347E-4
         8268.084     2.287153E-4
          8269.45     2.292941E-4
         8270.817     2.298715E-4
         8272.188     2.304487E-4
         8273.564     2.310261E-4
         8274.932     2.315978E-4
           8276.3     2.321682E-4
         8277.672     2.327382E-4
         8279.044     2.333064E-4
         8280.417     2.338731E-4
          8281.79     2.344379E-4
         8283.153     2.349970E-4
         8284.527     2.355585E-4
           8285.9     2.361178E-4
         8287.274     2.366756E-4
         8288.648     2.372314E-4
         8290.014     2.377819E-4
         8291.389     2.383345E-4
         8292.764     2.388852E-4
         8294.139     2.394341E-4
         8295.514     2.399811E-4
         8296.885     2.405246E-4
         8298.256     2.410663E-4
         8299.631     2.416077E-4
         8301.012     2.421496E-4
         8302.384     2.426861E-4
         8303.756     2.432209E-4
         8305.133     2.437556E-4
         8306.505     2.442866E-4
         8307.887     2.448196E-4
         8309.265     2.453491E-4
         8310.638     2.697750E-4
         8312.011     3.216681E-4
         8313.389     3.736189E-4
         8314.768     4.254795E-4
         8316.146     4.772130E-4
         8317.521     5.286368E-4
         8318.895     5.799347E-4
         8320.274     6.318600E-4
         8321.658     6.859635E-4
         8323.029     7.394379E-4
         8324.409     7.931227E-4
         8325.789     8.466741E-4
         8327.165     8.999415E-4
         8328.551     9.534532E-4
         8329.927     0.001006455
         8331.304     0.001074959
         8332.685     0.001144364
         8334.066     0.001213645
         8335.443     0.001282508
         8336.825     0.001351443
         8338.203      0.00142001
         8339.586     0.001488646
         8340.969     0.001560201
         8342.352     0.001632893
          8343.73     0.001705197
         8345.113     0.001777522
         8346.493     0.001849512
         8347.877     0.001921521
         8349.261     0.001993347
         8350.646     0.002074178
         8352.025     0.002165032
         8353.405     0.002255784
          8354.79     0.002346757
         8356.176     0.002437692
         8357.562     0.002528525
         8358.942     0.002618937
         8360.328     0.002710432
         8361.715     0.002804677
         8363.097     0.002898484
         8364.483     0.002992516
          8365.87     0.003086441
         8367.252     0.003179929
          8368.64     0.003273706
         8370.022     0.003367458
          8371.41     0.003486491
         8372.799     0.003605471
         8374.187     0.003724231
          8375.57     0.003842521
         8376.959     0.003961089
         8378.344      0.00407919
         8379.732     0.004197484
         8381.122     0.004312131
         8382.512     0.004425786
         8383.897     0.004538989
         8385.287     0.004652378
         8386.673     0.004765313
         8388.063     0.004878513
         8389.454     0.004991577
         8390.841     0.005124039
         8392.231      0.00526963
         8393.623     0.005415151
         8395.011     0.005560091
         8396.402     0.005705265
         8397.795     0.005850369
         8399.188     0.005995295
         8400.575      0.00613773
         8401.963     0.006277435
         8403.356     0.006417561
          8404.75     0.006557515
         8406.144     0.006697298
         8407.532     0.006836421
         8408.927      0.00697596
         8410.316     0.007119179
         8411.711     0.007277497
         8413.105     0.007435618
           8414.5     0.007593544
         8415.891     0.007750833
         8417.286     0.007908475
         8418.677     0.008065375
         8420.073     0.008223087
         8421.469     0.008386827
          8422.86     0.008549905
         8424.258     0.008713462
         8425.654     0.008876701
         8427.047     0.009039273
         8428.443     0.009202096
         8429.841     0.009364827
         8431.239     0.009540443
         8432.632     0.009716761
          8434.03     0.009893596
         8435.424      0.01006959
         8436.823      0.01024609
         8438.222      0.01042224
         8439.616      0.01059767
         8441.016       0.0107736
          8442.41      0.01094873
         8443.811      0.01112436
          8445.21      0.01129964
          8446.61      0.01147481
         8448.007      0.01164927
         8449.407      0.01182397
         8450.804      0.01201055
         8452.205      0.01220684
         8453.606      0.01240288
         8455.008      0.01259865
         8456.405      0.01279362
         8457.803      0.01298832
         8459.205      0.01318344
         8460.607      0.01337298
          8462.01      0.01355529
         8463.404      0.01373634
         8464.808      0.01391828
         8466.216       0.0141006
         8467.614      0.01428141
         8469.019      0.01446273
         8470.418      0.01464912
         8471.817      0.01484921
         8473.228      0.01505055
         8474.627      0.01525009
         8476.032      0.01545018
         8477.434      0.01564944
         8478.839      0.01584898
         8480.245      0.01604648
          8481.65       0.0162346
         8483.057      0.01642259
         8484.454      0.01660914
         8485.861      0.01679673
         8487.272      0.01698457
         8488.676       0.0171711
         8490.083      0.01735883
         8491.485      0.01756071
         8492.889      0.01776244
         8494.302      0.01796529
          8495.71      0.01816714
         8497.114      0.01836814
         8498.519      0.01856885
         8499.928      0.01876996
         8501.337      0.01895414
         8502.746      0.01913714
         8504.156      0.01931999
         8505.557       0.0195013
         8506.967      0.01968359
         8508.378      0.01986573
         8509.788      0.02004746
         8511.199      0.02024439
         8512.602      0.02044249
         8514.013      0.02064152
         8515.429      0.02084094
         8516.836       0.0210388
         8518.244      0.02123651
         8519.651      0.02143376
         8521.064      0.02161663
         8522.481      0.02179481
          8523.89      0.02197162
         8525.299      0.02214826
         8526.712      0.02232511
         8528.126      0.02250179
          8529.54      0.02267819
         8530.954      0.02285936
         8532.364      0.02304216
         8533.774      0.02322466
         8535.188      0.02340736
         8536.608      0.02359053
          8538.02      0.02377227
         8539.431       0.0239537
         8540.842       0.0241229
         8542.258      0.02428432
         8543.679      0.02444602
         8545.091      0.02460644
         8546.503       0.0247666
          8547.92      0.02492703
         8549.337      0.02508719
         8550.755      0.02525282
         8552.173      0.02542312
         8553.581      0.02559196
         8554.999      0.02576167
         8556.418      0.02593122
         8557.837      0.02610047
         8559.256      0.02626942
          8560.67       0.0264291
         8562.085      0.02657929
         8563.504      0.02672962
         8564.924      0.02687978
         8566.345      0.02702977
          8567.76      0.02717887
         8569.176      0.02732782
         8570.597        0.027477
         8572.022      0.02762643
         8573.438      0.02777456
         8574.855      0.02792252
         8576.277      0.02807072
         8577.694      0.02821814
         8579.122      0.02836639
         8580.539      0.02850462
         8581.957      0.02862861
         8583.381      0.02875286
         8584.804      0.02887679
         8586.231       0.0290009
         8587.646      0.02912359
         8589.069      0.02924688
         8590.494      0.02937352
         8591.913      0.02950598
         8593.343      0.02963918
         8594.758      0.02977076
         8596.184      0.02990308
         8597.608      0.03003504
         8599.034      0.03016684
          8600.46      0.03029247
         8601.876      0.03040469
         8603.303      0.03051753
         8604.729      0.03063013
         8606.156       0.0307425
         8607.583      0.03085463
         8609.005      0.03096614
         8610.428      0.03107947
         8611.855      0.03119756
         8613.283      0.03131541
         8614.712      0.03143309
         8616.136      0.03155011
         8617.563      0.03166721
         8618.988      0.03178382
         8620.417      0.03189612
         8621.847      0.03199764
         8623.276      0.03209894
         8624.701      0.03219966
         8626.126      0.03230015
         8627.557      0.03240082
         8628.992      0.03250161
         8630.418      0.03260195
         8631.849      0.03270351
         8633.275      0.03280456
         8634.702      0.03290537
         8636.134       0.0330063
         8637.565      0.03310699
         8638.998      0.03320752
         8640.426      0.03330062
         8641.858      0.03337763
         8643.291      0.03345443
         8644.719      0.03353078
         8646.152      0.03360725
         8647.586      0.03368352
         8649.016      0.03375937
         8650.449      0.03383842
         8651.879      0.03392401
         8653.313      0.03400966
         8654.748      0.03409509
         8656.183      0.03418029
         8657.618      0.03426532
         8659.044      0.03434957
         8660.479      0.03442835
         8661.916      0.03449539
         8663.353      0.03456225
         8664.788      0.03462886
         8666.221      0.03469514
         8667.652      0.03476118
          8669.09      0.03482729
         8670.527      0.03489316
         8671.965      0.03495875
         8673.397      0.03502392
         8674.836      0.03508916
          8676.27      0.03515399
         8677.708      0.03521882
         8679.146      0.03528347
         8680.586      0.03534641
         8682.021      0.03540669
         8683.455      0.03546677
         8684.895      0.03552686
         8686.335       0.0355868
         8687.775      0.03564656
         8689.216      0.03570612
         8690.646      0.03576216
         8692.088       0.0358149
         8693.529      0.03586743
         8694.971       0.0359198
         8696.412      0.03597197
         8697.845      0.03602366
         8699.291      0.03607564
         8700.733      0.03612661
         8702.172      0.03617659
         8703.614      0.03622652
         8705.053      0.03627613
         8706.496      0.03632573
         8707.939      0.03637515
         8709.384      0.03642442
         8710.823      0.03646765
         8712.263      0.03650645
         8713.712      0.03654535
         8715.156      0.03658396
         8716.597      0.03662229
         8718.037      0.03666046
         8719.482       0.0366986
         8720.929       0.0367344
         8722.374      0.03676881
          8723.82      0.03680309
         8725.263      0.03683711
         8726.704      0.03687094
         8728.151      0.03690476
         8729.599      0.03693841
         8731.046      0.03697161
         8732.488      0.03700443
         8733.932       0.0370371
          8735.38      0.03706973
         8736.828      0.03710219
         8738.276      0.03713449
         8739.726      0.03716665
         8741.165      0.03718773
         8742.619      0.03720634
         8744.064       0.0372247
         8745.514      0.03724296
         8746.964       0.0372611
         8748.404      0.03727899
          8749.86      0.03729694
         8751.306      0.03732472
         8752.757      0.03735355
         8754.208      0.03738222
          8755.65      0.03741055
         8757.111      0.03743909
         8758.559       0.0374672
         8760.006      0.03749509
         8761.459      0.03751009
         8762.906      0.03752489
         8764.364      0.03753966
         8765.813       0.0375542
         8767.266      0.03756864
         8768.715      0.03758292
         8770.164      0.03759631
         8771.623      0.03760377
         8773.077      0.03761109
         8774.527      0.03761826
         8775.977      0.03762529
         8777.433      0.03763224
         8778.888      0.03763907
         8780.343      0.03764626
         8781.789      0.03765489
         8783.245      0.03766344
         8784.701      0.03767186
         8786.158      0.03768015
         8787.615      0.03768831
         8789.063      0.03769629
          8790.52      0.03770402
         8791.978      0.03771128
         8793.435       0.0377184
         8794.893       0.0377254
         8796.347      0.03773226
         8797.805      0.03773899
         8799.259      0.03774558
         8800.723      0.03774777
         8802.177      0.03774544
         8803.632      0.03774299
         8805.091      0.03774042
         8806.546      0.03773775
         8808.012      0.03773494
         8809.467      0.03773204
         8810.928      0.03772639
         8812.389      0.03771913
          8813.84      0.03771182
         8815.311      0.03770429
         8816.763      0.03769676
         8818.225      0.03768907
         8819.687      0.03768129
         8821.145      0.03766879
         8822.612      0.03765484
         8824.065      0.03764094
         8825.528      0.03762685
         8826.991      0.03761267
         8828.455      0.03759838
         8829.919        0.037584
         8831.378      0.03758122
         8832.837        0.037579
         8834.302      0.03757666
         8835.767      0.03757419
         8837.231       0.0375716
         8838.692      0.03756889
         8840.152      0.03756479
         8841.618      0.03754955
         8843.085      0.03753421
         8844.551      0.03751878
         8846.018      0.03750324
         8847.475      0.03748772
         8848.941      0.03747199
         8850.408      0.03745375
         8851.876      0.03742914
         8853.344      0.03740446
         8854.807      0.03737978
         8856.274      0.03735495
         8857.738       0.0373301
         8859.212      0.03730501
         8860.676      0.03728537
         8862.146      0.03727181
         8863.609      0.03725822
         8865.079      0.03724445
         8866.549      0.03723059
         8868.015      0.03721666
         8869.484       0.0372026
         8870.955      0.03718454
         8872.421      0.03716438
         8873.897      0.03714397
         8875.358      0.03712369
          8876.83      0.03710317
         8878.302      0.03708255
         8879.774      0.03706184
         8881.247       0.0370449
         8882.709      0.03702868
         8884.183      0.03701223
         8885.655      0.03699568
         8887.129      0.03697902
         8888.603      0.03696227
         8890.071      0.03694489
          8891.54      0.03691627
         8893.015      0.03688746
         8894.489      0.03685857
         8895.964      0.03682961
         8897.434      0.03680067
         8898.909      0.03677154
          8900.38       0.0367457
         8901.855      0.03672906
         8903.331      0.03671232
         8904.808      0.03669546
         8906.279      0.03667856
         8907.751      0.03666155
         8909.228      0.03664438
         8910.705      0.03662062
         8912.183      0.03658972
          8913.66      0.03655873
         8915.133      0.03652777
         8916.606      0.03649673
         8918.085      0.03646551
         8919.563      0.03643421
         8921.043      0.03640315
         8922.517      0.03637229
         8923.996      0.03634124
         8925.476       0.0363101
         8926.951      0.03627897
         8928.431      0.03624769
         8929.906      0.03621641
         8931.387      0.03618773
         8932.868      0.03615916
         8934.344       0.0361306
         8935.825      0.03610186
         8937.303       0.0360731
         8938.789      0.03604409
         8940.271      0.03601355
         8941.743      0.03597647
         8943.227      0.03593902
         8944.709      0.03590153
         8946.192      0.03586395
         8947.676      0.03582631
         8949.154      0.03578874
         8950.633       0.0357523
         8952.117      0.03571725
         8953.602      0.03568213
         8955.086      0.03564695
         8956.565      0.03561181
         8958.051      0.03557646
         8959.531      0.03554115
         8961.017      0.03550932
         8962.503      0.03547908
         8963.988      0.03544877
          8965.47      0.03541845
         8966.951      0.03538805
         8968.438      0.03535745
         8969.926      0.03532676
         8971.413       0.0352791
           8972.9      0.03523052
         8974.378      0.03518223
         8975.866      0.03513354
         8977.354      0.03508482
         8978.843      0.03503606
         8980.331      0.03499188
         8981.811       0.0349639
         8983.305      0.03493555
         8984.794      0.03490719
         8986.279      0.03487881
          8987.77      0.03485024
         8989.254      0.03482169
         8990.745      0.03478662
         8992.235      0.03474521
         8993.727      0.03470369
         8995.213      0.03466227
         8996.699      0.03462078
         8998.196      0.03457892
         8999.688      0.03453718
         9001.175      0.03449227
         9002.663      0.03444644
         9004.155      0.03440047
         9005.648      0.03435444
         9007.142      0.03430839
         9008.635      0.03426231
         9010.119      0.03421803
         9011.612      0.03419143
         9013.106      0.03416473
         9014.602      0.03413794
         9016.096      0.03411109
         9017.586      0.03408423
         9019.076      0.03405731
         9020.571      0.03402834
         9022.067      0.03399628
         9023.563      0.03396415
         9025.055      0.03393207
         9026.546      0.03389991
         9028.047      0.03386748
         9029.539      0.03383518
         9031.036      0.03379792
         9032.528      0.03375859
         9034.021      0.03371919
         9035.524      0.03367949
         9037.018      0.03363999
         9038.516      0.03360033
          9040.01      0.03356075
         9041.504      0.03352588
         9043.013      0.03349061
         9044.507      0.03345562
         9046.002      0.03342054
         9047.502      0.03338531
         9048.997      0.03335011
         9050.502      0.03331394
         9051.998      0.03327657
         9053.493      0.03323916
         9054.995      0.03320152
         9056.491      0.03316398
         9057.998      0.03312611
           9059.5      0.03308831
         9060.991      0.03304391
         9062.494      0.03299568
         9063.997      0.03294742
           9065.5      0.03289913
         9066.998      0.03285098
         9068.496      0.03280279
            9070.       0.0327544
         9071.504      0.03271855
         9073.008      0.03268264
         9074.512      0.03264667
         9076.007      0.03261084
         9077.512      0.03257474
         9079.017      0.03253855
         9080.521      0.03250029
         9082.027      0.03245816
         9083.528      0.03241611
         9085.034      0.03237389
         9086.536      0.03233173
         9088.048      0.03228924
         9089.549      0.03224701
         9091.052      0.03220477
         9092.559      0.03216239
         9094.062      0.03212008
         9095.574      0.03207744
         9097.077      0.03203503
         9098.586      0.03199242
         9100.094       0.0319501
         9101.598      0.03191261
         9103.112      0.03187478
         9104.611      0.03183729
         9106.121      0.03179947
         9107.631      0.03176158
         9109.141      0.03172363
         9110.651      0.03168151
         9112.152      0.03163425
         9113.663      0.03158666
         9115.174      0.03153902
         9116.686      0.03149133
         9118.197      0.03144361
         9119.704        0.031396
         9121.211      0.03135245
         9122.723      0.03130971
         9124.235      0.03126689
         9125.749      0.03122401
         9127.257      0.03118123
         9128.765      0.03113842
         9130.278      0.03109555
