#  Table crwfpc2comp$wfpc2_f450w_004.tab  Thu 08:19:10 15-May-97

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      1860.0    6.0196E-6           0.
      1870.0    2.0065E-6           0.
      1880.0    1.5049E-5           0.
      1890.0    3.8124E-5           0.
      1900.0    4.5147E-5           0.
      1910.0    2.0065E-5           0.
      1920.0    3.0098E-6           0.
      1930.0    2.0065E-6           0.
      1940.0    1.3042E-5           0.
      1950.0    5.2170E-5           0.
      1960.0    4.3140E-5           0.
      1970.0    3.9127E-5           0.
      1980.0    3.3108E-5           0.
      1990.0    3.3108E-5           0.
      2000.0    3.7121E-5           0.
      2010.0    2.1069E-5           0.
      2020.0    1.2039E-5           0.
      2030.0    1.5049E-5           0.
      2040.0    1.3042E-5           0.
      2050.0    3.0098E-6           0.
      2060.0    1.0033E-6           0.
      2070.0    5.0163E-6           0.
      2080.0    1.9062E-5           0.
      2090.0    2.4078E-5           0.
      2100.0    1.7056E-5           0.
      2110.0    1.1036E-5           0.
      2120.0    1.1036E-5           0.
      2130.0    1.4046E-5           0.
      2140.0    1.3042E-5           0.
      2150.0    1.3042E-5           0.
      2160.0    9.0294E-6           0.
      2170.0    7.0229E-6           0.
      2180.0    5.0163E-6           0.
      2190.0    3.0098E-6           0.
      2200.0    4.0131E-6           0.
      2210.0    5.0163E-6           0.
      2220.0    4.0131E-6           0.
      2230.0    2.0065E-6           0.
      2240.0    1.0033E-6           0.
      2250.0    4.0131E-6           0.
      2260.0    6.0196E-6           0.
      2270.0    4.0131E-6           0.
      2280.0    2.0065E-6           0.
      2290.0    1.0033E-6           0.
      2300.0    1.0033E-6           0.
      2310.0    1.0033E-6           0.
      2320.0    1.0033E-6           0.
      2330.0    2.0065E-6           0.
      2340.0    3.0098E-6           0.
      2350.0    4.0131E-6           0.
      2360.0    6.0196E-6           0.
      2370.0    6.0196E-6           0.
      2380.0    6.0196E-6           0.
      2390.0    7.0229E-6           0.
      2400.0    7.0229E-6           0.
      2410.0    5.0163E-6           0.
      2420.0    4.0131E-6           0.
      2430.0    1.0033E-6           0.
      2440.0           0.           0.
      2450.0           0.           0.
      2460.0           0.           0.
      2470.0    1.0033E-6           0.
      2480.0    2.0065E-6           0.
      2490.0    4.0131E-6           0.
      2500.0    4.0131E-6           0.
      2510.0    4.0131E-6           0.
      2520.0    5.0163E-6           0.
      2530.0    6.0196E-6           0.
      2540.0    5.0163E-6           0.
      2550.0    4.0131E-6           0.
      2560.0    4.0131E-6           0.
      2570.0    3.0098E-6           0.
      2580.0    3.0098E-6           0.
      2590.0    3.0098E-6           0.
      2600.0    3.0098E-6           0.
      2610.0    3.0098E-6           0.
      2620.0    2.0065E-6           0.
      2630.0    2.0065E-6           0.
      2640.0    2.0065E-6           0.
      2650.0    3.0098E-6           0.
      2660.0    3.0098E-6           0.
      2670.0    2.0065E-6           0.
      2680.0    1.0033E-6           0.
      2690.0    1.0033E-6           0.
      2700.0    2.0065E-6           0.
