#  Table wf4f850lpsys.tab  Mon 12:22:54 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            7900.              0.
          7901.31     1.059237E-6
         7902.616     2.113894E-6
         7903.926     3.170325E-6
         7905.237     4.225748E-6
         7906.543     5.276623E-6
         7907.854     6.329222E-6
         7909.166     7.381223E-6
         7910.472     8.427908E-6
         7911.784     9.477484E-6
         7913.096     1.052529E-5
         7914.403     1.156855E-5
         7915.716     1.261434E-5
         7917.028     1.365872E-5
         7918.336     1.469820E-5
         7919.649     1.574017E-5
         7920.958     1.677725E-5
         7922.271     1.781683E-5
         7923.585     1.885501E-5
         7924.895     1.988869E-5
         7926.208     2.092446E-5
         7927.523     2.195920E-5
         7928.833     2.298910E-5
         7930.147     2.402106E-5
         7931.462     2.505204E-5
         7932.773     2.607815E-5
         7934.088     2.710673E-5
         7935.404     2.813389E-5
         7936.711     2.915320E-5
         7938.031     3.018138E-5
         7939.347     3.120475E-5
         7940.659     3.222370E-5
         7941.976     3.324508E-5
         7943.289     3.426165E-5
         7944.605     3.528025E-5
         7945.923     3.629781E-5
          7947.24     3.731399E-5
         7948.554     3.832579E-5
         7949.867     3.933618E-5
         7951.189     4.035197E-5
         7952.503     4.136002E-5
         7953.822     4.237042E-5
         7955.137     4.337608E-5
         7956.451     4.438035E-5
         7957.775     4.539031E-5
          7959.09     4.639220E-5
          7960.41     4.739642E-5
         7961.729     4.839928E-5
         7963.041     4.939447E-5
         7964.365     5.039790E-5
         7965.686     5.139735E-5
         7967.002     5.239211E-5
         7968.323     5.338878E-5
          7969.64     5.438114E-5
         7970.961     5.537545E-5
         7972.283     5.636875E-5
         7973.605     5.736070E-5
         7974.923     5.834829E-5
         7976.241     5.933455E-5
         7977.567     6.032598E-5
         7978.886     6.130983E-5
         7980.209     6.229598E-5
         7981.532     6.328041E-5
         7982.847     6.425768E-5
          7984.17     6.524010E-5
         7985.499     6.622440E-5
         7986.818     6.720082E-5
         7988.142     6.817945E-5
         7989.458     6.915058E-5
         7990.783     7.012689E-5
         7992.112     7.110505E-5
         7993.433     7.207575E-5
         7994.758     7.304866E-5
         7996.079     7.401662E-5
         7997.401     7.498390E-5
         7998.731     7.595589E-5
         8000.057     7.692271E-5
         8001.379     7.786416E-5
         8002.702     7.880370E-5
         8004.029     7.974475E-5
         8005.355     8.068354E-5
         8006.683     8.162107E-5
         8008.011     8.255664E-5
          8009.33     8.348410E-5
         8010.658     8.441618E-5
          8011.99     8.534941E-5
         8013.314     8.627457E-5
         8014.643     8.720120E-5
         8015.967     8.812315E-5
         8017.292     8.904320E-5
         8018.625     8.996741E-5
         8019.955     9.088696E-5
         8021.276     9.179890E-5
         8022.606     9.271465E-5
         8023.937     9.362914E-5
         8025.267     9.454134E-5
         8026.597     9.545196E-5
         8027.919     9.635498E-5
          8029.25     9.726211E-5
         8030.582     9.816730E-5
         8031.913     9.907090E-5
