#  Table wf3f555wsys.tab  Mon 12:22:19 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            1850.     6.155627E-9
         1851.651     5.773177E-7
         1853.301     1.153627E-6
         1854.956     1.736784E-6
         1856.611     2.324932E-6
         1858.267     2.918915E-6
         1859.925     3.519121E-6
         1861.584     3.645529E-6
         1863.246     3.750429E-6
         1864.909     3.856274E-6
         1866.572     3.962990E-6
         1868.237     4.070658E-6
         1869.904     4.179341E-6
         1871.573     4.181652E-6
         1873.242     4.177278E-6
         1874.913     4.172724E-6
         1876.585     4.167987E-6
          1878.26     4.163066E-6
         1879.937     4.156323E-6
         1881.613     3.700827E-6
         1883.292     3.223552E-6
         1884.973     2.741728E-6
         1886.654     2.255902E-6
         1888.338     1.765457E-6
         1890.023     1.275846E-6
         1891.709     1.157021E-6
         1893.396     1.037108E-6
         1895.086     9.160437E-7
         1896.775     7.940428E-7
         1898.469     6.707211E-7
         1900.163     5.844153E-7
         1901.857     8.551027E-7
         1903.555     1.128514E-6
         1905.254     1.404327E-6
         1906.953     1.682352E-6
         1908.655     1.962955E-6
         1910.357     2.146309E-6
         1912.061     1.954667E-6
         1913.768     1.761158E-6
         1915.476     1.565872E-6
         1917.184     1.368930E-6
         1918.894     1.170199E-6
         1920.606     9.869684E-7
          1922.32     8.336930E-7
         1924.035     6.790337E-7
         1925.752     5.230637E-7
          1927.47     3.656113E-7
         1929.189     2.068396E-7
          1930.91     1.219321E-7
         1932.634     1.036123E-7
         1934.358     8.512673E-8
         1936.084     6.648681E-8
         1937.811     4.767750E-8
          1939.54     2.868877E-8
          1941.27     1.196198E-7
         1943.003     2.514984E-7
         1944.737     3.845479E-7
          1946.47     5.186018E-7
         1948.207     6.539948E-7
         1949.947     7.906481E-7
         1951.685     7.739008E-7
         1953.427     7.520893E-7
         1955.171     7.300630E-7
         1956.913     7.078476E-7
          1958.66     6.853882E-7
         1960.408     6.711311E-7
         1962.157     6.845154E-7
         1963.908     6.980077E-7
         1965.658     7.115830E-7
         1967.413     7.252744E-7
         1969.169     7.390677E-7
         1970.925     6.887006E-7
         1972.684     5.797756E-7
         1974.444     4.699359E-7
