#  Table crwfpc2comp$wfpc2_f814w_004.tab  Thu 08:19:11 15-May-97

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      7326.0      0.92544           0.
      7328.0      0.92467           0.
      7330.0      0.92429           0.
      7332.0      0.92362           0.
      7334.0      0.92294           0.
      7336.0      0.92208           0.
      7338.0      0.92102           0.
      7340.0      0.91987           0.
      7342.0        0.919           0.
      7344.0      0.91824           0.
      7346.0      0.91756           0.
      7348.0      0.91699           0.
      7350.0      0.91612           0.
      7352.0      0.91535           0.
      7354.0      0.91449           0.
      7356.0      0.91343           0.
      7358.0      0.91257           0.
      7360.0       0.9117           0.
      7362.0      0.91064           0.
      7364.0      0.90978           0.
      7366.0      0.90882           0.
      7368.0      0.90767           0.
      7370.0      0.90671           0.
      7372.0      0.90603           0.
      7374.0      0.90526           0.
      7376.0       0.9043           0.
      7378.0      0.90382           0.
      7380.0      0.90277           0.
      7382.0      0.90209           0.
      7384.0      0.90132           0.
      7386.0      0.90065           0.
      7388.0      0.89979           0.
      7390.0      0.89911           0.
      7392.0      0.89825           0.
      7394.0      0.89748           0.
      7396.0      0.89671           0.
      7398.0      0.89614           0.
      7400.0      0.89527           0.
      7402.0      0.89479           0.
      7404.0      0.89421           0.
      7406.0      0.89373           0.
      7408.0      0.89335           0.
      7410.0      0.89258           0.
      7412.0       0.8921           0.
      7414.0      0.89152           0.
      7416.0      0.89095           0.
      7418.0      0.89027           0.
      7420.0      0.88989           0.
      7422.0       0.8897           0.
      7424.0       0.8895           0.
      7426.0      0.88902           0.
      7428.0      0.88883           0.
      7430.0      0.88835           0.
      7432.0      0.88816           0.
      7434.0      0.88787           0.
      7436.0      0.88778           0.
      7438.0      0.88768           0.
      7440.0      0.88758           0.
      7442.0      0.88749           0.
      7444.0      0.88739           0.
      7446.0       0.8871           0.
      7448.0       0.8871           0.
      7450.0       0.8872           0.
      7452.0      0.88701           0.
      7454.0      0.88729           0.
      7456.0      0.88739           0.
      7458.0      0.88729           0.
      7460.0      0.88739           0.
      7462.0      0.88739           0.
      7464.0      0.88749           0.
      7466.0      0.88768           0.
      7468.0      0.88797           0.
      7470.0      0.88816           0.
      7472.0      0.88835           0.
      7474.0      0.88874           0.
      7476.0      0.88902           0.
      7478.0      0.88922           0.
      7480.0       0.8895           0.
      7482.0      0.89008           0.
      7484.0      0.89047           0.
      7486.0      0.89066           0.
      7488.0      0.89133           0.
      7490.0      0.89181           0.
      7492.0       0.8922           0.
      7494.0      0.89258           0.
      7496.0      0.89287           0.
      7498.0      0.89306           0.
      7500.0      0.89364           0.
      7502.0      0.89392           0.
      7504.0       0.8945           0.
      7506.0      0.89527           0.
      7508.0      0.89556           0.
      7510.0      0.89623           0.
      7512.0       0.8969           0.
      7514.0      0.89758           0.
      7516.0      0.89806           0.
      7518.0      0.89873           0.
      7520.0      0.89911           0.
      7522.0      0.89979           0.
      7524.0      0.90065           0.
      7526.0      0.90132           0.
      7528.0       0.9019           0.
      7530.0      0.90267           0.
      7532.0      0.90325           0.
      7534.0      0.90382           0.
      7536.0      0.90421           0.
      7538.0      0.90469           0.
      7540.0      0.90488           0.
      7542.0      0.90555           0.
      7544.0      0.90613           0.
      7546.0      0.90671           0.
      7548.0      0.90747           0.
      7550.0      0.90834           0.
      7552.0      0.90882           0.
      7554.0      0.90949           0.
      7556.0      0.91055           0.
      7558.0      0.91103           0.
      7560.0      0.91151           0.
      7562.0      0.91237           0.
      7564.0      0.91285           0.
      7566.0      0.91343           0.
      7568.0      0.91401           0.
      7570.0      0.91487           0.
      7572.0      0.91593           0.
      7574.0       0.9166           0.
      7576.0      0.91718           0.
      7578.0      0.91718           0.
      7580.0      0.91776           0.
      7582.0      0.91824           0.
      7584.0      0.91872           0.
      7586.0       0.9191           0.
      7588.0      0.91968           0.
      7590.0      0.92035           0.
      7592.0      0.92102           0.
      7594.0       0.9215           0.
      7596.0      0.92189           0.
      7598.0      0.92227           0.
      7600.0      0.92294           0.
      7602.0      0.92342           0.
      7604.0      0.92391           0.
      7606.0      0.92429           0.
      7608.0      0.92477           0.
      7610.0      0.92544           0.
      7612.0      0.92573           0.
      7614.0       0.9264           0.
      7616.0      0.92688           0.
      7618.0      0.92727           0.
      7620.0      0.92804           0.
      7622.0      0.92833           0.
      7624.0      0.92881           0.
      7626.0      0.92929           0.
      7628.0      0.92977           0.
      7630.0      0.92996           0.
      7632.0      0.93044           0.
      7634.0      0.93054           0.
      7636.0      0.93082           0.
      7638.0       0.9315           0.
      7640.0      0.93178           0.
      7642.0      0.93226           0.
      7644.0      0.93246           0.
      7646.0      0.93284           0.
      7648.0      0.93313           0.
      7650.0      0.93323           0.
      7652.0      0.93332           0.
      7654.0      0.93342           0.
      7656.0       0.9338           0.
      7658.0      0.93409           0.
      7660.0      0.93457           0.
      7662.0      0.93505           0.
      7664.0      0.93534           0.
      7666.0      0.93553           0.
      7668.0      0.93582           0.
      7670.0      0.93601           0.
      7672.0       0.9362           0.
      7674.0       0.9363           0.
      7676.0      0.93659           0.
      7678.0      0.93697           0.
      7680.0      0.93707           0.
      7682.0      0.93736           0.
      7684.0      0.93755           0.
      7686.0      0.93755           0.
      7688.0      0.93784           0.
      7690.0      0.93793           0.
      7692.0      0.93832           0.
      7694.0      0.93841           0.
      7696.0       0.9389           0.
      7698.0       0.9388           0.
      7700.0      0.93899           0.
      7702.0      0.93918           0.
      7704.0      0.93909           0.
      7706.0      0.93909           0.
      7708.0      0.93928           0.
      7710.0      0.93909           0.
      7712.0      0.93947           0.
      7714.0      0.93957           0.
      7716.0      0.93957           0.
      7718.0      0.93938           0.
      7720.0      0.93966           0.
      7722.0      0.93986           0.
      7724.0      0.93976           0.
      7726.0      0.93986           0.
      7728.0      0.93976           0.
      7730.0      0.93995           0.
      7732.0      0.94014           0.
      7734.0      0.94024           0.
      7736.0      0.94034           0.
      7738.0      0.94062           0.
      7740.0      0.94053           0.
      7742.0      0.94034           0.
      7744.0      0.94043           0.
      7746.0      0.94062           0.
      7748.0      0.94072           0.
      7750.0      0.94082           0.
      7752.0      0.94082           0.
      7754.0      0.94062           0.
      7756.0      0.94053           0.
      7758.0      0.94043           0.
      7760.0      0.94043           0.
      7762.0      0.94043           0.
      7764.0      0.94034           0.
      7766.0      0.94034           0.
      7768.0      0.94014           0.
      7770.0      0.94024           0.
      7772.0      0.94062           0.
      7774.0      0.94053           0.
      7776.0      0.94072           0.
      7778.0      0.94082           0.
      7780.0      0.94062           0.
      7782.0      0.94062           0.
      7784.0      0.94024           0.
      7786.0      0.93995           0.
      7788.0      0.93995           0.
      7790.0      0.93986           0.
      7792.0      0.93976           0.
      7794.0      0.93976           0.
      7796.0      0.93995           0.
      7798.0      0.93976           0.
      7800.0      0.93947           0.
      7802.0      0.93947           0.
      7804.0      0.93899           0.
      7806.0      0.93918           0.
      7808.0      0.93899           0.
      7810.0      0.93899           0.
      7812.0       0.9389           0.
      7814.0       0.9388           0.
      7816.0      0.93861           0.
      7818.0      0.93851           0.
      7820.0      0.93851           0.
      7822.0      0.93841           0.
      7824.0      0.93822           0.
      7826.0      0.93813           0.
      7828.0      0.93793           0.
      7830.0      0.93803           0.
      7832.0      0.93765           0.
      7834.0      0.93784           0.
      7836.0      0.93784           0.
      7838.0      0.93755           0.
      7840.0      0.93726           0.
      7842.0      0.93697           0.
      7844.0      0.93649           0.
      7846.0      0.93659           0.
      7848.0       0.9362           0.
      7850.0      0.93611           0.
      7852.0      0.93601           0.
      7854.0      0.93572           0.
      7856.0      0.93572           0.
      7858.0      0.93572           0.
      7860.0      0.93611           0.
      7862.0      0.93601           0.
      7864.0      0.93582           0.
      7866.0      0.93572           0.
      7868.0      0.93544           0.
      7870.0      0.93515           0.
      7872.0      0.93486           0.
      7874.0      0.93467           0.
      7876.0      0.93438           0.
      7878.0      0.93447           0.
      7880.0      0.93371           0.
      7882.0      0.93342           0.
      7884.0      0.93323           0.
      7886.0      0.93303           0.
      7888.0      0.93284           0.
      7890.0      0.93284           0.
      7892.0      0.93294           0.
      7894.0      0.93303           0.
      7896.0      0.93294           0.
      7898.0      0.93275           0.
      7900.0      0.93265           0.
      7902.0      0.93255           0.
      7904.0      0.93246           0.
      7906.0      0.93207           0.
      7908.0      0.93178           0.
      7910.0       0.9314           0.
      7912.0      0.93121           0.
      7914.0      0.93073           0.
      7916.0      0.93073           0.
      7918.0      0.93073           0.
      7920.0      0.93063           0.
      7922.0      0.93025           0.
      7924.0      0.92996           0.
      7926.0      0.92986           0.
      7928.0      0.92957           0.
      7930.0      0.92967           0.
      7932.0      0.92957           0.
      7934.0      0.92919           0.
      7936.0      0.92909           0.
      7938.0      0.92871           0.
      7940.0      0.92852           0.
      7942.0      0.92804           0.
      7944.0      0.92804           0.
      7946.0      0.92765           0.
      7948.0      0.92717           0.
      7950.0      0.92736           0.
      7952.0      0.92717           0.
      7954.0      0.92727           0.
      7956.0      0.92736           0.
      7958.0      0.92736           0.
      7960.0      0.92727           0.
      7962.0      0.92727           0.
      7964.0      0.92727           0.
      7966.0      0.92688           0.
      7968.0      0.92688           0.
      7970.0      0.92669           0.
      7972.0       0.9264           0.
      7974.0       0.9264           0.
      7976.0      0.92612           0.
      7978.0      0.92573           0.
      7980.0      0.92563           0.
      7982.0      0.92535           0.
      7984.0      0.92487           0.
      7986.0      0.92458           0.
      7988.0      0.92458           0.
      7990.0      0.92487           0.
      7992.0      0.92487           0.
      7994.0      0.92506           0.
      7996.0      0.92506           0.
      7998.0      0.92487           0.
      8000.0      0.92246           0.
      8002.0      0.92285           0.
      8004.0      0.92314           0.
      8006.0      0.92314           0.
      8008.0      0.92189           0.
      8010.0       0.9216           0.
      8012.0      0.92141           0.
      8014.0       0.9217           0.
      8016.0      0.92208           0.
      8018.0      0.92198           0.
      8020.0       0.9217           0.
      8022.0      0.92131           0.
      8024.0      0.92102           0.
      8026.0      0.92093           0.
      8028.0       0.9216           0.
      8030.0      0.92218           0.
      8032.0      0.92179           0.
      8034.0      0.92256           0.
      8036.0      0.92227           0.
      8038.0      0.92189           0.
      8040.0      0.92179           0.
      8042.0      0.92189           0.
      8044.0      0.92189           0.
      8046.0      0.92275           0.
      8048.0      0.92314           0.
      8050.0      0.92314           0.
      8052.0      0.92342           0.
      8054.0      0.92391           0.
      8056.0      0.92362           0.
      8058.0      0.92362           0.
      8060.0      0.92333           0.
      8062.0      0.92285           0.
      8064.0      0.92342           0.
      8066.0      0.92362           0.
      8068.0       0.9241           0.
      8070.0      0.92448           0.
      8072.0      0.92496           0.
      8074.0      0.92477           0.
      8076.0      0.92429           0.
      8078.0      0.92448           0.
      8080.0        0.924           0.
      8082.0      0.92352           0.
      8084.0      0.92371           0.
      8086.0      0.92429           0.
      8088.0      0.92525           0.
      8090.0      0.92631           0.
      8092.0      0.92669           0.
      8094.0       0.9266           0.
      8096.0      0.92621           0.
      8098.0      0.92631           0.
      8100.0      0.92602           0.
      8102.0      0.92602           0.
      8104.0      0.92612           0.
      8106.0       0.9265           0.
      8108.0      0.92688           0.
      8110.0      0.92756           0.
      8112.0      0.92765           0.
      8114.0      0.92765           0.
      8116.0      0.92736           0.
      8118.0      0.92727           0.
      8120.0      0.92746           0.
      8122.0      0.92727           0.
      8124.0      0.92765           0.
      8126.0      0.92794           0.
      8128.0      0.92823           0.
      8130.0      0.92842           0.
      8132.0       0.9289           0.
      8134.0      0.92957           0.
      8136.0      0.93015           0.
      8138.0      0.93025           0.
      8140.0      0.93015           0.
      8142.0      0.93082           0.
      8144.0      0.93102           0.
      8146.0      0.93063           0.
      8148.0      0.93092           0.
      8150.0      0.93082           0.
      8152.0      0.93121           0.
      8154.0       0.9313           0.
      8156.0      0.93207           0.
      8158.0      0.93226           0.
      8160.0      0.93303           0.
      8162.0      0.93332           0.
      8164.0       0.9339           0.
      8166.0      0.93467           0.
      8168.0      0.93457           0.
      8170.0      0.93467           0.
      8172.0      0.93457           0.
      8174.0      0.93428           0.
      8176.0      0.93409           0.
      8178.0      0.93428           0.
      8180.0      0.93438           0.
      8182.0      0.93476           0.
      8184.0      0.93515           0.
      8186.0       0.9363           0.
      8188.0      0.93649           0.
      8190.0       0.9363           0.
      8192.0      0.93649           0.
      8194.0      0.93649           0.
      8196.0      0.93592           0.
      8198.0      0.93505           0.
      8200.0      0.93601           0.
      8202.0      0.93659           0.
      8204.0      0.93736           0.
      8206.0      0.93774           0.
      8208.0      0.93803           0.
      8210.0      0.93832           0.
      8212.0       0.9388           0.
      8214.0       0.9389           0.
      8216.0      0.93899           0.
      8218.0      0.93899           0.
      8220.0       0.9388           0.
      8222.0       0.9388           0.
      8224.0      0.93909           0.
      8226.0      0.93938           0.
      8228.0      0.93938           0.
      8230.0      0.93947           0.
      8232.0      0.94034           0.
      8234.0      0.94034           0.
      8236.0      0.94053           0.
      8238.0       0.9413           0.
      8240.0       0.9412           0.
      8242.0       0.9412           0.
      8244.0      0.94043           0.
      8246.0      0.94091           0.
      8248.0      0.94091           0.
      8250.0      0.94149           0.
      8252.0      0.94226           0.
      8254.0      0.94283           0.
      8256.0      0.94322           0.
      8258.0      0.94303           0.
      8260.0      0.94341           0.
      8262.0      0.94351           0.
      8264.0      0.94332           0.
      8266.0      0.94351           0.
      8268.0       0.9436           0.
      8270.0       0.9436           0.
      8272.0      0.94341           0.
      8274.0      0.94341           0.
      8276.0      0.94303           0.
      8278.0       0.9437           0.
      8280.0      0.94332           0.
      8282.0      0.94341           0.
      8284.0      0.94341           0.
      8286.0      0.94332           0.
      8288.0      0.94332           0.
      8290.0       0.9436           0.
      8292.0       0.9436           0.
      8294.0      0.94399           0.
      8296.0      0.94447           0.
      8298.0      0.94533           0.
      8300.0       0.9461           0.
      8302.0      0.94581           0.
      8304.0      0.94591           0.
      8306.0       0.9462           0.
      8308.0      0.94504           0.
      8310.0      0.94485           0.
      8312.0      0.94466           0.
      8314.0      0.94466           0.
      8316.0      0.94514           0.
      8318.0       0.9462           0.
      8320.0      0.94601           0.
      8322.0       0.9461           0.
      8324.0      0.94658           0.
      8326.0      0.94581           0.
      8328.0      0.94524           0.
      8330.0      0.94495           0.
      8332.0      0.94514           0.
      8334.0      0.94572           0.
      8336.0      0.94639           0.
      8338.0      0.94697           0.
      8340.0      0.94754           0.
      8342.0      0.94764           0.
      8344.0      0.94725           0.
      8346.0      0.94658           0.
      8348.0       0.9461           0.
      8350.0      0.94581           0.
      8352.0      0.94591           0.
      8354.0       0.9462           0.
      8356.0      0.94697           0.
      8358.0      0.94706           0.
      8360.0      0.94697           0.
      8362.0      0.94697           0.
      8364.0      0.94601           0.
      8366.0       0.9462           0.
      8368.0      0.94543           0.
      8370.0      0.94495           0.
      8372.0      0.94533           0.
      8374.0      0.94562           0.
      8376.0      0.94629           0.
      8378.0      0.94668           0.
      8380.0      0.94754           0.
      8382.0      0.94812           0.
      8384.0      0.94764           0.
      8386.0      0.94831           0.
      8388.0      0.94764           0.
      8390.0      0.94706           0.
      8392.0      0.94629           0.
      8394.0      0.94668           0.
      8396.0      0.94649           0.
      8398.0      0.94629           0.
      8400.0      0.94706           0.
      8402.0      0.94601           0.
      8404.0      0.94553           0.
      8406.0      0.94524           0.
      8408.0      0.94533           0.
      8410.0      0.94485           0.
      8412.0      0.94553           0.
      8414.0      0.94553           0.
      8416.0      0.94581           0.
      8418.0      0.94543           0.
      8420.0      0.94514           0.
      8422.0      0.94543           0.
      8424.0      0.94572           0.
      8426.0      0.94572           0.
      8428.0      0.94629           0.
      8430.0       0.9461           0.
      8432.0      0.94572           0.
      8434.0      0.94504           0.
      8436.0      0.94456           0.
      8438.0      0.94351           0.
      8440.0      0.94399           0.
      8442.0      0.94466           0.
      8444.0      0.94601           0.
      8446.0      0.94572           0.
      8448.0      0.94553           0.
      8450.0      0.94476           0.
      8452.0      0.94447           0.
      8454.0      0.94332           0.
      8456.0      0.94322           0.
      8458.0      0.94303           0.
      8460.0      0.94341           0.
      8462.0       0.9436           0.
      8464.0      0.94293           0.
      8466.0      0.94255           0.
      8468.0      0.94303           0.
      8470.0      0.94341           0.
      8472.0      0.94293           0.
      8474.0      0.94274           0.
      8476.0      0.94264           0.
      8478.0      0.94245           0.
      8480.0      0.94255           0.
      8482.0      0.94293           0.
      8484.0      0.94274           0.
      8486.0      0.94235           0.
      8488.0      0.94245           0.
      8490.0      0.94235           0.
      8492.0      0.94159           0.
      8494.0      0.94111           0.
      8496.0      0.94082           0.
      8498.0      0.94043           0.
      8500.0      0.93976           0.
      8502.0      0.93909           0.
      8504.0      0.93947           0.
      8506.0      0.93976           0.
      8508.0      0.93976           0.
      8510.0      0.94005           0.
      8512.0      0.93986           0.
      8514.0      0.93918           0.
      8516.0      0.93832           0.
      8518.0      0.93822           0.
      8520.0      0.93832           0.
      8522.0      0.93784           0.
      8524.0      0.93745           0.
      8526.0      0.93697           0.
      8528.0      0.93736           0.
      8530.0      0.93688           0.
      8532.0      0.93572           0.
      8534.0      0.93515           0.
      8536.0      0.93582           0.
      8538.0      0.93496           0.
      8540.0      0.93486           0.
      8542.0      0.93409           0.
      8544.0       0.9338           0.
      8546.0       0.9339           0.
      8548.0      0.93332           0.
      8550.0      0.93246           0.
      8552.0      0.93188           0.
      8554.0      0.93102           0.
      8556.0      0.93092           0.
      8558.0      0.93054           0.
      8560.0      0.93111           0.
      8562.0       0.9313           0.
      8564.0      0.93063           0.
      8566.0      0.93082           0.
      8568.0      0.93034           0.
      8570.0      0.92881           0.
      8572.0      0.92794           0.
      8574.0      0.92698           0.
      8576.0      0.92698           0.
      8578.0      0.92688           0.
      8580.0      0.92621           0.
      8582.0      0.92573           0.
      8584.0      0.92525           0.
      8586.0      0.92419           0.
      8588.0      0.92342           0.
      8590.0      0.92285           0.
      8592.0      0.92227           0.
      8594.0      0.92266           0.
      8596.0      0.92237           0.
      8598.0       0.9215           0.
      8600.0      0.92179           0.
      8602.0       0.9216           0.
      8604.0      0.92112           0.
      8606.0      0.92064           0.
      8608.0      0.92006           0.
      8610.0       0.9192           0.
      8612.0      0.91814           0.
      8614.0      0.91776           0.
      8616.0      0.91747           0.
      8618.0      0.91689           0.
      8620.0      0.91583           0.
      8622.0      0.91593           0.
      8624.0      0.91535           0.
      8626.0      0.91449           0.
      8628.0      0.91401           0.
      8630.0      0.91334           0.
      8632.0      0.91285           0.
      8634.0      0.91276           0.
      8636.0      0.91199           0.
      8638.0      0.91199           0.
      8640.0      0.91132           0.
      8642.0      0.91064           0.
      8644.0       0.9092           0.
      8646.0      0.90824           0.
      8648.0      0.90651           0.
      8650.0      0.90632           0.
      8652.0      0.90613           0.
      8654.0      0.90642           0.
      8656.0      0.90584           0.
      8658.0      0.90507           0.
      8660.0      0.90382           0.
      8662.0      0.90315           0.
      8664.0      0.90305           0.
      8666.0      0.90209           0.
      8668.0        0.902           0.
      8670.0      0.90113           0.
      8672.0      0.90113           0.
      8674.0      0.90056           0.
      8676.0      0.89863           0.
      8678.0      0.89719           0.
      8680.0      0.89681           0.
      8682.0      0.89633           0.
      8684.0      0.89546           0.
      8686.0      0.89469           0.
      8688.0      0.89441           0.
      8690.0      0.89431           0.
      8692.0      0.89402           0.
      8694.0      0.89325           0.
      8696.0      0.89239           0.
      8698.0      0.89104           0.
      8700.0      0.88989           0.
      8702.0      0.88835           0.
      8704.0      0.88835           0.
      8706.0      0.88758           0.
      8708.0      0.88739           0.
      8710.0      0.88701           0.
      8712.0      0.88643           0.
      8714.0      0.88557           0.
      8716.0      0.88489           0.
      8718.0      0.88489           0.
      8720.0       0.8847           0.
      8722.0      0.88384           0.
      8724.0      0.88316           0.
      8726.0       0.8822           0.
      8728.0      0.88191           0.
      8730.0      0.88163           0.
      8732.0       0.8798           0.
      8734.0      0.87874           0.
      8736.0      0.87778           0.
      8738.0      0.87807           0.
      8740.0       0.8774           0.
      8742.0      0.87701           0.
      8744.0      0.87682           0.
      8746.0      0.87653           0.
      8748.0      0.87624           0.
      8750.0      0.87509           0.
      8752.0      0.87403           0.
      8754.0      0.87298           0.
      8756.0       0.8725           0.
      8758.0      0.87211           0.
      8760.0      0.87163           0.
      8762.0      0.87173           0.
      8764.0      0.87115           0.
      8766.0      0.87019           0.
      8768.0      0.86961           0.
      8770.0      0.86913           0.
      8772.0      0.86856           0.
      8774.0      0.86798           0.
      8776.0       0.8676           0.
      8778.0      0.86673           0.
      8780.0      0.86558           0.
      8782.0      0.86481           0.
      8784.0      0.86443           0.
      8786.0      0.86452           0.
      8788.0      0.86394           0.
      8790.0      0.86337           0.
      8792.0      0.86279           0.
      8794.0      0.86173           0.
      8796.0      0.86116           0.
      8798.0      0.86058           0.
      8800.0      0.86058           0.
      8802.0      0.86029           0.
      8804.0      0.85981           0.
      8806.0      0.85962           0.
      8808.0      0.85952           0.
      8810.0      0.85952           0.
      8812.0      0.85847           0.
      8814.0       0.8576           0.
      8816.0      0.85731           0.
      8818.0      0.85703           0.
      8820.0      0.85703           0.
      8822.0      0.85674           0.
      8824.0      0.85664           0.
      8826.0      0.85587           0.
      8828.0      0.85482           0.
      8830.0      0.85462           0.
      8832.0      0.85453           0.
      8834.0      0.85443           0.
      8836.0      0.85424           0.
      8838.0      0.85376           0.
      8840.0      0.85318           0.
      8842.0      0.85357           0.
      8844.0      0.85386           0.
      8846.0      0.85338           0.
      8848.0      0.85386           0.
      8850.0      0.85366           0.
      8852.0       0.8527           0.
      8854.0      0.85174           0.
      8856.0      0.85155           0.
      8858.0      0.85165           0.
      8860.0      0.85222           0.
      8862.0      0.85289           0.
      8864.0       0.8528           0.
      8866.0      0.85309           0.
      8868.0       0.8527           0.
      8870.0      0.85203           0.
      8872.0      0.85155           0.
      8874.0      0.85088           0.
      8876.0      0.85059           0.
      8878.0      0.85059           0.
      8880.0      0.85097           0.
      8882.0      0.85126           0.
      8884.0      0.85097           0.
