#  Table crwfpc2comp$wfpc2_f170w_004.tab  Thu 08:19:08 15-May-97

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      1200.0    0.0052371           0.
      1230.0    0.0075884           0.
      1260.0     0.011867           0.
      1290.0     0.016228           0.
      1320.0     0.021667           0.
      1350.0     0.030058           0.
      1380.0      0.04397           0.
      1410.0     0.072616           0.
      1440.0      0.11952           0.
      1470.0      0.17931           0.
      1500.0       0.2391           0.
      1530.0      0.27893           0.
      1560.0       0.3024           0.
      1590.0      0.30475           0.
      1620.0      0.30475           0.
      1650.0      0.30708           0.
      1680.0      0.30708           0.
      1710.0      0.30122           0.
      1740.0      0.29653           0.
      1770.0      0.29067           0.
      1800.0      0.28008           0.
      1830.0      0.26252           0.
      1860.0      0.24259           0.
      1890.0      0.21794           0.
      1920.0      0.18632           0.
      1950.0      0.15815           0.
      1980.0      0.12522           0.
      2010.0      0.10064           0.
      2040.0      0.07489           0.
      2090.0      0.03422           0.
      2100.0     0.031556           0.
      2110.0     0.028732           0.
      2120.0     0.026589           0.
      2130.0     0.024304           0.
      2140.0       0.0225           0.
      2150.0     0.020639           0.
      2160.0      0.01916           0.
      2170.0     0.017636           0.
      2180.0     0.016436           0.
      2190.0     0.015135           0.
      2200.0     0.014138           0.
      2210.0     0.013097           0.
      2220.0     0.012249           0.
      2230.0     0.011367           0.
      2240.0     0.010638           0.
      2250.0    0.0099057           0.
      2260.0    0.0092997           0.
      2270.0    0.0086644           0.
      2280.0    0.0081557           0.
      2290.0    0.0076341           0.
      2300.0    0.0071969           0.
      2310.0    0.0067257           0.
      2320.0    0.0063647           0.
      2330.0     0.005979           0.
      2340.0    0.0056661           0.
      2350.0    0.0053262           0.
      2360.0    0.0050507           0.
      2370.0    0.0047612           0.
      2380.0    0.0045291           0.
      2390.0    0.0042806           0.
      2400.0    0.0040743           0.
      2410.0    0.0038575           0.
      2420.0    0.0036817           0.
      2430.0    0.0034918           0.
      2440.0    0.0033359           0.
      2450.0    0.0031776           0.
      2460.0    0.0030382           0.
      2470.0    0.0028928           0.
      2480.0    0.0027733           0.
      2490.0    0.0026467           0.
      2500.0    0.0025435           0.
      2510.0    0.0024298           0.
      2520.0    0.0023349           0.
      2530.0    0.0022329           0.
      2540.0    0.0021509           0.
      2550.0    0.0020618           0.
      2560.0    0.0019868           0.
      2570.0    0.0019071           0.
      2580.0    0.0018367           0.
      2590.0    0.0017641           0.
      2600.0    0.0017055           0.
      2610.0    0.0016422           0.
      2620.0    0.0015882           0.
      2630.0    0.0015308           0.
      2640.0    0.0014792           0.
      2650.0    0.0014253           0.
      2660.0    0.0013819           0.
      2670.0    0.0013362           0.
      2680.0    0.0012964           0.
      2690.0    0.0012565           0.
      2700.0     0.001219           0.
      2710.0    0.0011792           0.
      2720.0    0.0011475           0.
      2730.0    0.0011088           0.
      2740.0    0.0010784           0.
      2750.0    0.0010444           0.
      2760.0    0.0010174           0.
      2770.0    9.8811E-4           0.
      2780.0    9.6232E-4           0.
      2790.0    9.3302E-4           0.
      2800.0    9.0957E-4           0.
      2810.0    8.8144E-4           0.
      2820.0    8.5800E-4           0.
      2830.0    8.3573E-4           0.
      2840.0    8.1229E-4           0.
      2850.0    7.9119E-4           0.
      2860.0    7.6892E-4           0.
      2870.0    7.4899E-4           0.
      2880.0    7.3141E-4           0.
      2890.0    7.0914E-4           0.
      2900.0    6.9507E-4           0.
      2910.0    6.7515E-4           0.
      2920.0    6.5874E-4           0.
      2930.0    6.4233E-4           0.
      2940.0    6.2592E-4           0.
      2950.0    6.1185E-4           0.
      2960.0    5.9779E-4           0.
      2970.0    5.8138E-4           0.
      2980.0    5.6731E-4           0.
      2990.0    5.5207E-4           0.
      3000.0    5.3918E-4           0.
      3010.0    5.2511E-4           0.
      3020.0    5.1691E-4           0.
      3030.0    5.0284E-4           0.
      3040.0    4.8878E-4           0.
      3050.0    4.7940E-4           0.
      3060.0    4.6768E-4           0.
      3070.0    4.5830E-4           0.
      3080.0    4.4893E-4           0.
      3090.0    4.3603E-4           0.
      3100.0    4.2666E-4           0.
      3110.0    4.1611E-4           0.
      3120.0    4.0907E-4           0.
      3130.0    3.9852E-4           0.
      3140.0    3.8915E-4           0.
      3150.0    3.8094E-4           0.
      3160.0    3.7274E-4           0.
      3170.0    3.6336E-4           0.
      3180.0    3.5633E-4           0.
      3190.0    3.4812E-4           0.
      3200.0    3.4226E-4           0.
      3210.0    3.3406E-4           0.
      3220.0    3.2937E-4           0.
      3230.0    3.1999E-4           0.
      3240.0    3.1530E-4           0.
      3250.0    3.0827E-4           0.
      3260.0    3.0124E-4           0.
      3270.0    2.9655E-4           0.
      3280.0    2.9069E-4           0.
      3290.0    2.8483E-4           0.
      3300.0    2.7897E-4           0.
      3310.0    2.7311E-4           0.
      3320.0    2.6959E-4           0.
      3330.0    2.6256E-4           0.
      3340.0    2.6021E-4           0.
      3350.0    2.5435E-4           0.
      3360.0    2.5084E-4           0.
      3370.0    2.4498E-4           0.
      3380.0    2.3911E-4           0.
      3390.0    2.3443E-4           0.
      3400.0    2.3443E-4           0.
      3410.0    2.2857E-4           0.
      3420.0    2.2505E-4           0.
      3430.0    2.2036E-4           0.
      3440.0    2.1684E-4           0.
      3450.0    2.1333E-4           0.
      3460.0    2.0864E-4           0.
      3470.0    2.0512E-4           0.
      3480.0    2.0161E-4           0.
      3490.0    1.9809E-4           0.
      3500.0    1.9575E-4           0.
      3510.0    1.9106E-4           0.
      3520.0    1.8754E-4           0.
      3530.0    1.8520E-4           0.
      3540.0    1.8168E-4           0.
      3550.0    1.7934E-4           0.
      3560.0    1.7582E-4           0.
      3570.0    1.7230E-4           0.
      3580.0    1.6879E-4           0.
      3590.0    1.6644E-4           0.
      3600.0    1.6410E-4           0.
      3610.0    1.6175E-4           0.
      3620.0    1.5941E-4           0.
      3630.0    1.5707E-4           0.
      3640.0    1.5355E-4           0.
      3650.0    1.5120E-4           0.
      3660.0    1.4886E-4           0.
      3670.0    1.4652E-4           0.
