#  Table crwfpc2comp$wfpc2_f675w_004.tab  Thu 08:19:10 15-May-97

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      1850.0    6.5905E-4           0.
      1860.0    8.0030E-6           0.
      1870.0    3.0776E-5           0.
      1880.0    2.2228E-4           0.
      1890.0    3.3125E-4           0.
      1900.0    1.9504E-4           0.
      1910.0    6.5787E-5           0.
      1920.0    4.9866E-5           0.
      1930.0    9.1460E-6           0.
      1940.0    4.3085E-5           0.
      1950.0    4.2947E-7           0.
      1960.0    7.1946E-5           0.
      1970.0    2.4637E-6           0.
      1980.0    4.7596E-7           0.
      1990.0    1.8112E-6           0.
      2000.0    4.0982E-7           0.
      2010.0    6.4849E-6           0.
      2020.0    2.5456E-5           0.
      2030.0    1.3641E-6           0.
      2040.0    1.3740E-6           0.
      2050.0    1.1331E-5           0.
      2060.0    7.5302E-6           0.
      2070.0    5.6578E-7           0.
      2080.0    2.4686E-6           0.
      2090.0    1.6523E-6           0.
      2100.0    1.8497E-5           0.
      2110.0    5.3636E-7           0.
      2120.0    2.5861E-6           0.
      2130.0    7.0574E-7           0.
      2140.0    1.0502E-6           0.
      2150.0    2.5575E-6           0.
      2160.0    4.0153E-6           0.
      2170.0    7.2499E-7           0.
      2180.0    4.0568E-7           0.
      2190.0    8.2587E-7           0.
      2200.0    3.6027E-6           0.
      2210.0    3.7468E-7           0.
      2220.0    1.3562E-6           0.
      2230.0    4.6085E-6           0.
      2240.0    3.1635E-7           0.
      2250.0    1.1914E-6           0.
      2260.0    1.5911E-6           0.
      2270.0    3.1211E-7           0.
      2280.0    6.1039E-7           0.
      2290.0    1.4135E-6           0.
      2300.0    3.4182E-6           0.
      2310.0    5.2876E-6           0.
      2320.0    8.7028E-6           0.
      2330.0    3.5642E-6           0.
      2340.0    4.2532E-7           0.
      2350.0    3.1211E-7           0.
      2360.0    8.6841E-7           0.
      2370.0    3.1211E-7           0.
      2380.0    7.5815E-7           0.
      2390.0    1.4944E-6           0.
      2400.0    2.5397E-6           0.
      2410.0    6.7455E-7           0.
      2420.0    3.4201E-7           0.
      2430.0    3.9255E-7           0.
      2440.0    3.3658E-6           0.
      2450.0    4.2157E-7           0.
      2460.0    3.1211E-7           0.
      2470.0    3.1211E-7           0.
      2480.0    3.1211E-7           0.
      2490.0    4.6253E-7           0.
      2500.0    4.7803E-7           0.
      2510.0    1.6819E-6           0.
      2520.0    1.1400E-6           0.
      2530.0    3.1211E-7           0.
      2540.0    1.3750E-6           0.
      2550.0    4.6372E-7           0.
      2560.0    3.6136E-7           0.
      2570.0    3.1211E-7           0.
      2580.0    3.1211E-7           0.
      2590.0    1.0295E-6           0.
      2600.0    1.8655E-6           0.
      2610.0    3.4665E-6           0.
      2620.0    1.5892E-6           0.
      2630.0    4.4467E-7           0.
      2640.0    3.1211E-7           0.
      2650.0    1.7076E-6           0.
      2660.0    8.8213E-7           0.
      2670.0    5.1317E-7           0.
      2680.0    1.5970E-6           0.
      2690.0    5.1662E-6           0.
      2700.0    8.2873E-7           0.
      2710.0    4.0035E-7           0.
      2720.0    9.4717E-7           0.
      2730.0    1.7204E-6           0.
      2740.0    1.7984E-6           0.
      2750.0    1.8942E-6           0.
      2760.0    3.1211E-7           0.
      2770.0    6.6438E-7           0.
      2780.0    6.2638E-7           0.
      2790.0    7.8204E-7           0.
      2800.0    1.0749E-6           0.
      2810.0    3.1211E-7           0.
      2820.0    2.8457E-6           0.
      2830.0    2.7272E-6           0.
      2840.0    4.7892E-6           0.
      2850.0    6.9765E-7           0.
      2860.0    5.9815E-7           0.
      2870.0    3.1211E-7           0.
      2880.0    1.2723E-6           0.
      2890.0    2.5298E-6           0.
      2900.0    3.1211E-7           0.
      2910.0    1.7323E-6           0.
      2920.0    7.1176E-7           0.
      2930.0    7.9349E-7           0.
      2940.0    3.1211E-7           0.
      2950.0    3.1211E-7           0.
      2960.0    4.2542E-7           0.
      2970.0    6.9074E-7           0.
      2980.0    5.6311E-6           0.
      2990.0    2.5782E-6           0.
      3000.0    1.1470E-6           0.
      3010.0    3.3372E-7           0.
      3020.0    6.1839E-7           0.
      3030.0    5.5364E-7           0.
      3040.0    1.1450E-6           0.
      3050.0    3.1211E-7           0.
      3060.0    5.2324E-7           0.
      3070.0    3.1043E-6           0.
      3080.0    3.7172E-7           0.
      3090.0    1.0522E-6           0.
      3100.0    2.8763E-6           0.
      3110.0    1.5141E-6           0.
      3120.0    6.8205E-6           0.
      3130.0    4.3470E-6           0.
      3140.0    3.2622E-7           0.
      3150.0    1.5526E-6           0.
      3160.0    3.3984E-7           0.
      3170.0    1.2851E-6           0.
      3180.0    3.1290E-6           0.
      3190.0    5.0971E-7           0.
      3200.0    3.9304E-6           0.
      3210.0    8.9713E-7           0.
      3220.0    1.1312E-6           0.
      3230.0    5.0103E-7           0.
      3240.0    1.1341E-6           0.
      3250.0    3.1211E-7           0.
      3260.0    1.5665E-6           0.
      3270.0    1.2447E-6           0.
      3280.0    1.9050E-6           0.
      3290.0    3.1211E-7           0.
      3300.0    3.1211E-7           0.
      3310.0    4.3124E-7           0.
      3320.0    1.1825E-6           0.
      3330.0    1.2911E-6           0.
      3340.0    5.4969E-7           0.
      3350.0    5.3617E-6           0.
      3360.0    4.3795E-7           0.
      3370.0    7.1749E-7           0.
      3380.0    3.3737E-7           0.
      3390.0    2.0126E-6           0.
      3400.0    4.1417E-6           0.
      3410.0    3.1211E-7           0.
      3420.0    1.0433E-6           0.
      3430.0    3.8100E-6           0.
      3440.0    8.8114E-6           0.
      3450.0    7.8204E-7           0.
      3460.0    3.6245E-7           0.
      3470.0    7.6250E-6           0.
      3480.0    1.9060E-6           0.
      3490.0    7.1127E-7           0.
      3500.0    1.7579E-6           0.
      3510.0    3.6472E-7           0.
      3520.0    4.8879E-6           0.
      3530.0    4.4427E-6           0.
      3540.0    5.6094E-7           0.
      3550.0    3.1398E-6           0.
      3560.0    3.8525E-7           0.
      3570.0    1.2082E-6           0.
      3580.0    3.1211E-7           0.
      3590.0    3.1211E-7           0.
      3600.0    1.1094E-6           0.
      3610.0    3.9847E-7           0.
      3620.0    3.1211E-7           0.
      3630.0    4.1367E-6           0.
      3640.0    7.5598E-7           0.
      3650.0    1.4194E-6           0.
      3660.0    1.3019E-6           0.
      3670.0    3.1211E-7           0.
      3680.0    3.1211E-7           0.
      3690.0    1.1173E-6           0.
      3700.0    2.7006E-6           0.
      3710.0    4.0657E-7           0.
      3720.0    4.6964E-6           0.
      3730.0    1.4204E-6           0.
      3740.0    3.1211E-7           0.
      3750.0    3.6432E-7           0.
      3760.0    3.1211E-7           0.
      3770.0    1.0255E-6           0.
      3780.0    9.0167E-7           0.
      3790.0    4.7013E-7           0.
      3800.0    8.7245E-7           0.
      3810.0    8.0030E-7           0.
      3820.0    1.2200E-6           0.
      3830.0    6.6429E-7           0.
      3840.0    1.5941E-6           0.
      3850.0    3.1211E-7           0.
      3860.0    9.9396E-7           0.
      3870.0    1.3848E-6           0.
      3880.0    1.3651E-6           0.
      3890.0    1.0818E-6           0.
      3900.0    2.5841E-6           0.
      3910.0    8.0603E-7           0.
      3920.0    1.5132E-6           0.
      3930.0    1.4589E-6           0.
      3940.0    3.1299E-6           0.
      3950.0    1.1608E-6           0.
      3960.0    1.5793E-6           0.
      3970.0    1.0729E-6           0.
      3980.0    4.3717E-6           0.
      3990.0    3.5070E-6           0.
      4000.0    1.4658E-6           0.
      4010.0    4.5335E-6           0.
      4020.0    5.6282E-6           0.
      4030.0    4.0667E-6           0.
      4040.0    4.0084E-6           0.
      4050.0    3.1773E-6           0.
      4060.0    3.4695E-6           0.
      4070.0    4.1812E-6           0.
      4080.0    4.0025E-6           0.
      4090.0    2.3265E-6           0.
      4100.0    3.4912E-6           0.
      4110.0    2.5673E-6           0.
      4120.0    5.1514E-6           0.
      4130.0    4.5700E-6           0.
      4140.0    3.4162E-6           0.
      4150.0    5.6380E-6           0.
      4160.0    4.0410E-6           0.
      4170.0    3.7814E-6           0.
      4180.0    3.8377E-6           0.
      4190.0    3.2652E-6           0.
      4200.0    3.5169E-6           0.
      4210.0    4.2206E-6           0.
      4220.0    3.2632E-6           0.
      4230.0    1.3059E-6           0.
      4240.0    2.4390E-6           0.
      4250.0    2.6127E-6           0.
      4260.0    9.0493E-7           0.
      4270.0    3.1211E-7           0.
      4280.0    3.1211E-7           0.
      4290.0    3.1211E-7           0.
      4300.0    3.1211E-7           0.
      4310.0    3.1211E-7           0.
      4320.0    3.1211E-7           0.
      4330.0    3.1211E-7           0.
      4340.0    3.1211E-7           0.
      4350.0    3.1211E-7           0.
      4360.0    3.1211E-7           0.
      4370.0    3.1211E-7           0.
      4380.0    3.1211E-7           0.
      4390.0    3.4034E-6           0.
      4400.0    3.2010E-5           0.
      4410.0    4.5868E-5           0.
      4420.0    6.7238E-5           0.
      4430.0    7.0199E-5           0.
      4440.0    6.0674E-5           0.
      4450.0    5.3251E-5           0.
      4460.0    2.9987E-5           0.
      4470.0    1.6099E-5           0.
      4480.0    9.6682E-6           0.
      4490.0    6.3497E-6           0.
      4500.0    4.9511E-6           0.
      4510.0    4.4299E-6           0.
      4520.0    4.2068E-6           0.
      4530.0    3.3895E-6           0.
      4540.0    5.0034E-6           0.
      4550.0    5.9115E-6           0.
      4560.0    7.0801E-6           0.
      4570.0    7.5095E-6           0.
      4580.0    5.5492E-6           0.
      4590.0    2.9996E-6           0.
      4600.0    1.8260E-6           0.
      4610.0    2.5417E-6           0.
      4620.0    1.0710E-6           0.
      4630.0    1.6494E-6           0.
      4640.0    1.1785E-6           0.
      4650.0    2.2712E-6           0.
      4660.0    2.4114E-6           0.
      4670.0    1.2772E-6           0.
      4680.0    1.3750E-6           0.
      4690.0    6.1355E-7           0.
      4700.0    9.0078E-7           0.
      4710.0    4.0420E-7           0.
      4720.0    4.9086E-7           0.
      4730.0    6.9390E-7           0.
      4740.0    5.6351E-7           0.
      4750.0    5.5709E-7           0.
      4760.0    3.9650E-7           0.
      4770.0    3.1211E-7           0.
      4780.0    8.6880E-7           0.
      4790.0    6.8748E-7           0.
      4800.0    5.5403E-7           0.
      4810.0    1.0788E-6           0.
      4820.0    7.3812E-7           0.
      4830.0    3.7557E-7           0.
      4840.0    3.1211E-7           0.
      4850.0    3.1694E-7           0.
      4860.0    3.6057E-7           0.
      4870.0    3.1211E-7           0.
      4880.0    3.1211E-7           0.
      4890.0    3.1211E-7           0.
      4900.0    3.3649E-7           0.
      4910.0    3.8998E-7           0.
      4920.0    3.2662E-7           0.
      4930.0    9.3829E-7           0.
      4940.0    1.0404E-6           0.
      4950.0    3.1211E-7           0.
      4960.0    3.1211E-7           0.
      4970.0    3.1211E-7           0.
      4980.0    3.1211E-7           0.
      4990.0    3.6156E-7           0.
      5000.0    5.8453E-7           0.
      5010.0    7.3624E-7           0.
      5020.0    3.1211E-7           0.
      5030.0    3.1211E-7           0.
      5040.0    3.1211E-7           0.
      5050.0    3.1211E-7           0.
      5060.0    3.1211E-7           0.
      5070.0    3.9956E-7           0.
      5080.0    4.6105E-7           0.
      5090.0    3.1211E-7           0.
      5100.0    3.5366E-7           0.
      5110.0    4.9787E-7           0.
      5120.0    4.5839E-7           0.
      5130.0    3.3145E-7           0.
      5140.0    3.1211E-7           0.
      5150.0    3.1211E-7           0.
      5160.0    3.1211E-7           0.
      5170.0    3.1211E-7           0.
      5180.0    4.8306E-7           0.
      5190.0    3.2158E-7           0.
      5200.0    3.1211E-7           0.
      5210.0    4.6569E-7           0.
      5220.0    4.7803E-7           0.
      5230.0    3.1211E-7           0.
      5240.0    4.1101E-7           0.
      5250.0    3.3224E-7           0.
      5260.0    3.1211E-7           0.
      5270.0    1.0522E-6           0.
      5280.0    9.0769E-7           0.
      5290.0    3.6432E-7           0.
      5300.0    3.1211E-7           0.
      5310.0    9.6701E-7           0.
      5320.0    3.1211E-7           0.
      5330.0    3.1211E-7           0.
      5340.0    3.1211E-7           0.
      5350.0    4.4111E-7           0.
      5360.0    7.8096E-7           0.
      5370.0    3.1211E-7           0.
      5380.0    3.1211E-7           0.
      5390.0    4.2127E-7           0.
      5400.0    3.1211E-7           0.
      5410.0    5.3498E-7           0.
      5420.0    5.1613E-7           0.
      5430.0    3.1211E-7           0.
      5440.0    3.1211E-7           0.
      5450.0    3.1447E-7           0.
      5460.0    3.5317E-7           0.
      5470.0    3.1211E-7           0.
      5480.0    3.1211E-7           0.
      5490.0    3.1211E-7           0.
      5500.0    6.1227E-7           0.
      5510.0    7.0752E-7           0.
      5520.0    3.1211E-7           0.
      5530.0    3.1211E-7           0.
      5540.0    3.7518E-7           0.
      5550.0    9.4717E-7           0.
      5560.0    9.4027E-7           0.
      5570.0    9.1904E-7           0.
      5580.0    9.8636E-7           0.
      5590.0    1.1815E-6           0.
      5600.0    3.1980E-6           0.
      5610.0    5.4732E-6           0.
      5620.0    6.1602E-6           0.
      5630.0    7.0248E-6           0.
      5640.0    8.4205E-6           0.
      5650.0    1.0710E-5           0.
      5660.0    1.1243E-5           0.
      5670.0    1.0344E-5           0.
      5680.0    1.0492E-5           0.
      5690.0    7.7987E-6           0.
      5700.0    7.4532E-6           0.
