#  Table wf4f814wsys.tab  Mon 12:22:53 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

         6936.757     0.000
         6942.944      0.00106809
         6949.141      0.00130716
         6955.343     0.001598876
         6961.546     0.001950918
          6967.76     0.002388344
         6973.971     0.002900916
         6980.195     0.003532778
         6986.424     0.004299533
         6992.656     0.005211948
         6998.897      0.00630473
         7005.143     0.007643554
         7011.392     0.009246564
         7017.645      0.01116574
         7023.904      0.01346886
         7030.173      0.01625355
         7036.448      0.01953616
         7042.724       0.0234141
         7049.009      0.02784998
         7055.292      0.03292444
         7061.589      0.03863668
         7067.892      0.04484988
         7074.196      0.05155927
          7080.51      0.05854753
         7086.829       0.0656583
          7093.15      0.07252321
         7099.477      0.07893972
         7105.809        0.084717
         7112.151      0.08966501
         7118.498      0.09369951
         7124.848      0.09700929
         7131.207       0.0995533
         7137.571       0.1014354
         7143.933       0.1027313
         7150.309       0.1035912
         7156.687       0.1041383
         7163.074       0.1044843
         7169.467       0.1046649
         7175.862       0.1047844
         7182.262       0.1048213
         7188.668       0.1048311
         7195.084       0.1048763
         7201.506       0.1049692
         7207.929         0.10505
         7214.362       0.1051164
         7220.801       0.1051823
         7227.237       0.1053179
         7233.688       0.1054042
         7240.144       0.1055048
         7246.601       0.1055569
         7253.069       0.1055487
         7259.538       0.1055554
         7266.017       0.1054998
         7272.498       0.1053692
         7278.989       0.1051743
         7285.481       0.1049693
         7291.979       0.1046839
         7298.487       0.1042864
         7305.001       0.1039111
         7311.517       0.1034516
         7318.038       0.1029519
         7324.569       0.1024087
         7331.103       0.1018627
         7337.646       0.1012503
          7344.19       0.1006044
         7350.745       0.1000373
         7357.301      0.09940374
         7363.867      0.09876665
         7370.436      0.09810606
         7377.014      0.09753019
         7383.593      0.09694914
         7390.183      0.09638518
         7396.775      0.09581278
         7403.372      0.09529166
         7409.979      0.09480353
         7416.589       0.0943119
         7423.208      0.09389356
         7429.829      0.09347529
          7436.46      0.09311754
         7443.097      0.09279323
         7449.736      0.09247605
         7456.381      0.09220647
         7463.036      0.09192476
         7469.692      0.09170766
         7476.359      0.09151513
         7483.027       0.0913524
         7489.702      0.09121384
         7496.386      0.09104639
         7503.077      0.09089591
         7509.769      0.09080528
         7516.471      0.09072816
         7523.175      0.09065188
          7529.89      0.09059968
         7536.606      0.09048584
         7543.328      0.09035686
         7550.061      0.09030994
         7556.794      0.09025893
         7563.539      0.09016863
          7570.29      0.09010457
         7577.042      0.09002701
           7583.8      0.08988343
         7590.568       0.0897764
         7597.339      0.08964249
         7604.119      0.08952506
         7610.906      0.08939333
         7617.694      0.08926024
         7624.489      0.08913383
          7631.29      0.08897143
           7638.1       0.0887985
         7644.917      0.08861373
         7651.736      0.08838637
         7658.565       0.0881815
         7665.396      0.08800768
         7672.233      0.08778592
         7679.081      0.08757009
          7685.93      0.08732779
          7692.79      0.08711142
         7699.655      0.08687592
         7706.523      0.08660166
         7713.401       0.0863478
         7720.276      0.08607148
         7727.167      0.08579125
         7734.063      0.08554156
         7740.961      0.08526936
          7747.87       0.0850051
         7754.785      0.08470438
         7761.697      0.08440198
         7768.625      0.08409046
         7775.554      0.08384747
         7782.494      0.08354647
         7789.439      0.08320177
         7796.387      0.08291789
         7803.345        0.082564
         7810.301      0.08226336
         7817.271      0.08194019
         7824.249      0.08162604
         7831.227      0.08130565
         7838.216      0.08099779
         7845.212        0.080631
         7852.209       0.0802995
         7859.213      0.08001521
         7866.223      0.07971092
         7873.244      0.07934868
         7880.271      0.07897718
         7887.299      0.07863351
         7894.338      0.07836331
         7901.375      0.07804831
         7908.427      0.07769646
         7915.485      0.07733778
         7922.545      0.07701465
         7929.616      0.07669555
         7936.693      0.07636297
         7943.772      0.07601233
         7950.858       0.0756764
          7957.95      0.07540956
         7965.052      0.07511215
         7972.161      0.07478585
         7979.271      0.07445479
         7986.393      0.07409594
         7993.521         0.07386
         8000.646      0.07338694
         8007.786      0.07296052
         8014.929      0.07256839
         8022.082      0.07214321
         8029.242       0.0718151
         8036.403      0.07145463
         8043.576      0.07105235
         8050.746      0.07077884
         8057.931      0.07042933
         8065.123      0.07004537
         8072.316      0.06977421
         8079.521      0.06933603
         8086.731       0.0689991
          8093.94      0.06876916
         8101.164      0.06835042
         8108.389      0.06804861
         8115.626      0.06770311
         8122.869      0.06732979
         8130.114      0.06702918
          8137.37      0.06678232
         8144.628      0.06645702
         8151.893      0.06610435
         8159.168       0.0658389
         8166.446      0.06560155
         8173.734      0.06520551
         8181.029      0.06485059
         8188.326       0.0646087
          8195.63      0.06420653
         8202.939      0.06389844
         8210.261      0.06362414
         8217.588        0.063294
         8224.918      0.06293862
         8232.259       0.0626426
         8239.602      0.06233114
          8246.95      0.06194121
         8254.311      0.06170164
         8261.673      0.06137131
         8269.047       0.0610095
         8276.427      0.06061327
         8283.809      0.06026126
         8291.197      0.05990658
         8298.597      0.05966363
         8305.999      0.05933701
         8313.412      0.05887491
         8320.827      0.05859581
         8328.253      0.05817884
         8335.687      0.05788112
         8343.121      0.05758682
         8350.563      0.05714418
         8358.011      0.05707142
         8365.471      0.05686867
         8372.937      0.05667929
         8380.409      0.05666072
         8387.879      0.05651095
         8395.365      0.05629138
         8402.854      0.05609408
         8410.353       0.0558909
         8417.859      0.05576442
         8425.367      0.05562362
         8432.887      0.05544869
         8440.408       0.0552146
         8447.937      0.05513731
         8455.477      0.05484352
         8463.019      0.05468306
         8470.571      0.05452116
         8478.127      0.05431034
         8485.693      0.05414307
         8493.262      0.05391246
         8500.842      0.05364134
         8508.425       0.0534834
         8516.019      0.05321924
         8523.614       0.0529949
         8531.221      0.05273772
          8538.83      0.05248538
         8546.446      0.05223858
         8554.074      0.05190103
         8561.704      0.05173128
         8569.345      0.05143669
         8576.993      0.05111897
         8584.644      0.05082061
         8592.301      0.05049125
         8599.969      0.05027274
          8607.64      0.04999476
         8615.321       0.0496631
         8623.006      0.04936777
         8630.702      0.04904244
         8638.405        0.048779
         8646.105      0.04838779
         8653.821      0.04809636
          8661.54      0.04773103
         8669.271      0.04743044
         8677.008      0.04704137
         8684.747      0.04669501
         8692.493      0.04642078
         8700.251      0.04600151
         8708.012      0.04567716
         8715.783      0.04534665
         8723.563      0.04505523
         8731.343      0.04469983
         8739.136      0.04435451
         8746.926      0.04408109
         8754.732      0.04369127
         8762.546       0.0434199
         8770.361      0.04308308
         8778.188      0.04275282
         8786.019      0.04243736
         8793.859      0.04209231
         8801.703      0.04180749
         8809.554      0.04155416
         8817.416      0.04122283
         8825.286      0.04096091
         8833.157      0.04066454
         8841.041      0.04039536
         8848.922      0.04019518
         8856.819      0.03987336
         8864.724      0.03971403
         8872.631      0.03941959
          8880.55      0.03918355
         8888.476      0.03895586
         8896.403      0.03872904
         8904.338      0.03856963
          8912.28       0.0383947
         8920.234       0.0380785
         8928.195      0.03801292
         8936.159       0.0377875
         8944.135      0.03759445
         8952.117      0.03743796
         8960.097      0.03723655
         8968.094      0.03714896
         8976.093      0.03691952
         8984.104      0.03682591
         8992.122      0.03659633
         9000.143       0.0365289
         9008.175       0.0363883
         9016.205      0.03629155
         9024.252      0.03617245
         9032.306      0.03608108
         9040.362      0.03593906
         9048.431      0.03578575
         9056.506       0.0356549
         9064.579      0.03551098
         9072.669      0.03542699
         9080.761      0.03530417
         9088.865      0.03512939
         9096.978      0.03508972
         9105.092      0.03490292
         9113.218      0.03475866
         9121.341      0.03462371
         9129.481      0.03451902
          9137.63      0.03430002
          9145.78      0.03420237
         9153.942      0.03392627
         9162.112      0.03375259
         9170.284      0.03367821
         9178.464      0.03338949
         9186.655      0.03319285
         9194.849      0.03294404
         9203.056      0.03272445
         9211.264      0.03247403
         9219.485      0.03226259
         9227.708      0.03197734
         9235.938      0.03168781
         9244.182        0.031483
         9252.427      0.03117677
         9260.685      0.03079859
         9268.949      0.03061408
         9277.217      0.03030458
         9285.492      0.02995642
         9293.779      0.02963447
         9302.068      0.02928882
          9310.37      0.02900953
         9318.675       0.0286281
         9326.991      0.02836847
         9335.315      0.02803796
