#  Table pcf791wsys.tab  Mon 12:21:20 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            1850.     2.456794E-7
         1851.651     2.118467E-7
         1853.301     1.777087E-7
         1854.956     1.431649E-7
         1856.611     1.083252E-7
         1858.267     7.313970E-8
         1859.925     3.758549E-8
         1861.584     5.462412E-8
         1863.246     7.434975E-8
         1864.909     9.426903E-8
         1866.572     1.143682E-7
         1868.237     1.346628E-7
         1869.904     1.551644E-7
         1871.573     2.261930E-7
         1873.242     3.009640E-7
         1874.913     3.764609E-7
         1876.585     4.526931E-7
          1878.26     5.297208E-7
         1879.937     6.072522E-7
         1881.613     6.751996E-7
         1883.292     7.433216E-7
         1884.973     8.120475E-7
         1886.654     8.812991E-7
         1888.338     9.511642E-7
         1890.023     1.021942E-6
         1891.709     1.118243E-6
         1893.396     1.215349E-6
         1895.086     1.313314E-6
         1896.775     1.411963E-6
         1898.469     1.511603E-6
         1900.163     1.590786E-6
         1901.857     1.471058E-6
         1903.555     1.350098E-6
         1905.254     1.228047E-6
         1906.953     1.104990E-6
         1908.655     9.807649E-7
         1910.357     8.553252E-7
         1912.061     7.280344E-7
         1913.768     5.995455E-7
         1915.476     4.699183E-7
         1917.184     3.392333E-7
         1918.894     2.074036E-7
         1920.606     1.145854E-7
          1922.32     9.460035E-8
         1924.035     7.443925E-8
         1925.752     5.411171E-8
          1927.47     3.359547E-8
         1929.189     1.291183E-8
          1930.91     1.744367E-8
         1932.634     4.475666E-8
         1934.358     7.230557E-8
         1936.084     1.000734E-7
         1937.811     1.280823E-7
          1939.54     1.563473E-7
          1941.27     1.945364E-7
         1943.003     2.366079E-7
         1944.737     2.790401E-7
          1946.47     3.217797E-7
         1948.207     3.649332E-7
         1949.947     4.084753E-7
         1951.685     3.503145E-7
         1953.427     2.883430E-7
         1955.171     2.258271E-7
         1956.913     1.628404E-7
          1958.66     9.922665E-8
         1960.408     5.161138E-8
         1962.157     5.820891E-8
         1963.908     6.486631E-8
         1965.658     7.157124E-8
         1967.413     7.834017E-8
         1969.169     8.516587E-8
         1970.925     8.512608E-8
         1972.684     7.883359E-8
         1974.444     7.248837E-8
         1976.205     6.608630E-8
         1977.969     5.961958E-8
         1979.734     5.310322E-8
           1981.5     4.500448E-8
         1983.268     3.655733E-8
         1985.037     2.804120E-8
         1986.809     1.944647E-8
         1988.581     1.078298E-8
         1990.355     4.413037E-9
         1992.131     7.507362E-9
         1993.908     1.062795E-8
         1995.688     1.377879E-8
         1997.467     1.695022E-8
          1999.25     2.015208E-8
         2001.034     2.446888E-8
         2002.818     2.961413E-8
         2004.606     3.481908E-8
         2006.396     4.007163E-8
         2008.184     4.536794E-8
         2009.976     5.072166E-8
         2011.769     4.875491E-8
         2013.565     4.666688E-8
         2015.362     4.455663E-8
         2017.158     4.242682E-8
         2018.958     4.027211E-8
          2020.76     3.718655E-8
         2022.563     3.282143E-8
         2024.368     2.840970E-8
         2026.173     2.395714E-8
         2027.982     1.945750E-8
         2029.791     1.491632E-8
         2031.602     1.265053E-8
         2033.414     1.066862E-8
         2035.228     8.667281E-9
         2037.044     6.645183E-9
         2038.861     4.604681E-9
         2040.681     3.493360E-9
         2042.502     3.968513E-9
         2044.324     4.447815E-9
         2046.147     4.931511E-9
         2047.974     5.419978E-9
           2049.8     5.912621E-9
          2051.63     6.882414E-9
         2053.461     7.919359E-9
         2055.291     8.964598E-9
         2057.125     1.002055E-8
         2058.961     1.108615E-8
         2060.798     1.124367E-8
         2062.637     1.020187E-8
         2064.477     9.150861E-9
         2066.318     8.090035E-9
         2068.164     7.017925E-9
         2070.007     5.946397E-9
         2071.855     7.117953E-9
         2073.704     8.299797E-9
         2075.553     9.491345E-9
         2077.405     1.069326E-8
         2079.259     1.190671E-8
         2081.113     2.416694E-8
         2082.971     4.393243E-8
         2084.829     6.385856E-8
         2086.688     8.395641E-8
          2088.55     1.042428E-7
         2090.414     1.188921E-7
         2092.279     1.132310E-7
         2094.145     1.075200E-7
         2096.014     1.017528E-7
         2097.885     9.593460E-8
         2099.756     9.006803E-8
          2101.63     7.709499E-8
         2103.503     6.296732E-8
         2105.381     4.870542E-8
          2107.26     3.432159E-8
         2109.139     1.982655E-8
         2111.022     2.051524E-8
         2112.906     3.416378E-8
         2114.789     4.790406E-8
         2116.677     6.177219E-8
         2118.564     7.574181E-8
         2120.455     8.358035E-8
         2122.348     7.168572E-8
         2124.241     5.970674E-8
         2126.135     4.763227E-8
         2128.033     3.545717E-8
         2129.932     2.318565E-8
         2131.832     2.162860E-8
         2133.734     2.045973E-8
         2135.637     1.928200E-8
         2137.544     1.809367E-8
          2139.45     1.690158E-8
         2141.359     1.501062E-8
          2143.27     1.282305E-8
         2145.182     1.061966E-8
         2147.096     8.398131E-9
         2149.011     6.160924E-9
         2150.929     6.382716E-9
         2152.848     9.251140E-9
         2154.768     1.214022E-8
         2156.692     1.505375E-8
         2158.615     1.798256E-8
         2160.541     2.122725E-8
         2162.469     2.524107E-8
         2164.397     2.927687E-8
          2166.33     3.334759E-8
         2168.263     3.744361E-8
         2170.196     4.048379E-8
         2172.133     3.395482E-8
          2174.07     2.738888E-8
         2176.011     2.077589E-8
         2177.953     1.412061E-8
         2179.895     7.427927E-9
          2181.84     1.790723E-8
         2183.787     2.943866E-8
         2185.735     4.103189E-8
         2187.686     5.269879E-8
         2189.637     6.442649E-8
          2191.59     6.286570E-8
         2193.546     5.823184E-8
         2195.503     5.357326E-8
         2197.462     4.889164E-8
         2199.423     4.418104E-8
         2201.385     4.977559E-8
         2203.348     5.980565E-8
         2205.315     7.000237E-8
         2207.283     8.035916E-8
         2209.252     9.087030E-8
         2211.222     8.544166E-8
         2213.196     6.996675E-8
          2215.17     5.425162E-8
         2217.147     3.827168E-8
         2219.125     2.203720E-8
         2221.104     1.392219E-8
         2223.086     1.235301E-8
         2225.071     1.075788E-8
         2227.055     9.140629E-9
         2229.042     7.496176E-9
         2231.031     6.577976E-9
         2233.021     6.348805E-9
         2235.015     6.115481E-9
         2237.008     5.878555E-9
         2239.003     5.637694E-9
         2241.002     6.910710E-9
         2242.999     9.719064E-9
         2245.002     1.257129E-8
         2247.005     1.545927E-8
         2249.009     1.838664E-8
         2251.016     2.044276E-8
         2253.024     2.162913E-8
         2255.033     2.282997E-8
         2257.046     2.404622E-8
         2259.061     2.527709E-8
         2261.075     2.374206E-8
         2263.092     1.974053E-8
         2265.112     1.568293E-8
         2267.134     1.157140E-8
         2269.156     7.408743E-9
         2271.181     5.959250E-9
         2273.207     6.483851E-9
         2275.234     7.014674E-9
         2277.266     7.552397E-9
         2279.296     8.095294E-9
          2281.33     1.012343E-8
         2283.366     1.296270E-8
         2285.402     1.583246E-8
         2287.441     1.873973E-8
         2289.483     2.168087E-8
         2291.525     2.687138E-8
          2293.57     3.288237E-8
         2295.615     3.895477E-8
         2297.663     4.511648E-8
         2299.715     5.135863E-8
         2301.765     5.076336E-8
          2303.82     4.903585E-8
         2305.876     4.728479E-8
         2307.932     4.551113E-8
         2309.992     4.371243E-8
         2312.051     3.692032E-8
         2314.116     3.001401E-8
          2316.18     2.303227E-8
         2318.246     1.596829E-8
         2320.315     1.022473E-8
         2322.385     1.231342E-8
         2324.457     1.442701E-8
         2326.531     1.656287E-8
         2328.606     1.872260E-8
         2330.685     1.929114E-8
         2332.764     1.655766E-8
         2334.845     1.379218E-8
         2336.927     1.099523E-8
         2339.012     8.166318E-9
         2341.101     1.256891E-8
         2343.188     2.356843E-8
         2345.279     3.468936E-8
         2347.372     4.593753E-8
         2349.467     5.730568E-8
         2351.562     5.496082E-8
         2353.661     4.783719E-8
         2355.759     4.064532E-8
         2357.862     3.336567E-8
         2359.966     2.600790E-8
         2362.071     2.245232E-8
         2364.179     1.892105E-8
         2366.288     1.535476E-8
         2368.398     1.175085E-8
         2370.512     9.745937E-9
         2372.628     1.287603E-8
         2374.744     1.603518E-8
         2376.863     1.922751E-8
         2378.983     2.244948E-8
         2381.105     2.222786E-8
          2383.23     1.878765E-8
         2385.357     1.531330E-8
         2387.485     1.180631E-8
         2389.615     8.264951E-9
         2391.747     7.818129E-9
         2393.881     8.061131E-9
         2396.017     8.306333E-9
