#  Table wf3f450wsys.tab  Mon 12:22:16 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            1860.     4.190974E-8
         1861.655     3.745735E-8
         1863.309     3.296362E-8
         1864.968     2.841564E-8
         1866.627     2.382347E-8
         1868.287     1.918761E-8
         1869.948     1.450479E-8
         1871.612     2.953530E-8
         1873.277     4.535467E-8
         1874.943     6.132188E-8
         1876.611     7.745884E-8
          1878.28     9.374634E-8
         1879.951     1.101614E-7
         1881.624     1.387171E-7
         1883.297     1.678655E-7
         1884.973     1.972832E-7
         1886.648     2.269153E-7
         1888.326     2.568382E-7
         1890.007     2.869418E-7
         1891.687     2.969853E-7
          1893.37     3.071213E-7
         1895.055     3.173377E-7
          1896.74     3.276290E-7
         1898.427     3.380078E-7
         1900.116     3.455890E-7
         1901.806     3.141816E-7
         1903.497     2.824883E-7
         1905.191     2.504873E-7
         1906.885     2.182166E-7
         1908.581     1.856359E-7
          1910.28     1.545364E-7
         1911.978     1.322059E-7
         1913.679     1.096595E-7
         1915.381     8.692393E-8
         1917.085     6.397082E-8
         1918.791     4.081399E-8
         1920.498     2.391180E-8
         1922.205     2.261840E-8
         1923.915     2.131116E-8
         1925.628     1.999091E-8
         1927.339     1.866093E-8
         1929.054     1.731701E-8
         1930.769     2.362325E-8
         1932.487     3.946533E-8
         1934.207     5.544785E-8
         1935.926     7.155983E-8
         1937.649     8.782234E-8
         1939.372     1.042174E-7
         1941.096     1.468508E-7
         1942.824     2.049570E-7
         1944.552     2.635009E-7
         1946.281     3.225536E-7
         1948.013     3.821589E-7
         1949.746     4.422813E-7
          1951.48     4.410784E-7
         1953.216     4.291814E-7
         1954.954     4.171662E-7
         1956.691     4.050484E-7
         1958.432     3.927963E-7
         1960.176     3.811979E-7
         1961.917     3.765018E-7
         1963.663     3.717473E-7
          1965.41     3.669401E-7
         1967.158     3.620836E-7
         1968.907     3.571735E-7
          1970.66     3.510107E-7
         1972.412     3.428056E-7
         1974.167     3.345129E-7
         1975.922     3.261486E-7
          1977.68     3.176908E-7
          1979.44     3.091443E-7
           1981.2     3.072365E-7
         1982.962     3.084474E-7
         1984.726     3.096612E-7
         1986.491     3.108762E-7
         1988.259     3.120939E-7
         1990.028     3.134191E-7
         1991.797     3.213949E-7
         1993.568     3.294312E-7
         1995.342     3.375341E-7
         1997.117     3.456984E-7
         1998.893     3.539184E-7
         2000.672     3.492428E-7
         2002.451     3.230473E-7
         2004.232     2.965590E-7
         2006.016     2.697959E-7
         2007.799     2.427716E-7
         2009.586     2.154494E-7
         2011.373     1.974679E-7
         2013.161     1.822129E-7
         2014.953     1.667790E-7
         2016.745     1.512053E-7
         2018.538     1.354702E-7
         2020.334     1.236653E-7
         2022.132     1.297596E-7
          2023.93     1.359065E-7
         2025.731     1.421138E-7
         2027.532     1.483741E-7
         2029.335     1.546917E-7
         2031.141     1.550829E-7
         2032.949     1.519609E-7
         2034.756     1.488076E-7
         2036.566     1.456186E-7
         2038.378     1.423920E-7
          2040.19     1.374969E-7
         2042.006     1.185310E-7
         2043.821     9.939067E-8
          2045.64     8.004906E-8
          2047.46     6.051810E-8
         2049.279     4.082073E-8
         2051.104     3.062437E-8
         2052.929     2.671762E-8
         2054.753     2.277732E-8
         2056.581     1.879432E-8
         2058.411     1.477263E-8
         2060.241     1.234573E-8
         2062.074     2.068769E-8
         2063.909     2.910769E-8
         2065.744     3.760047E-8
         2067.581     4.617200E-8
         2069.422     5.483304E-8
         2071.262     7.813335E-8
         2073.104     1.083521E-7
         2074.948     1.388632E-7
         2076.793     1.696316E-7
         2078.642     2.007158E-7
         2080.491     2.268335E-7
         2082.341     2.386953E-7
         2084.193     2.506659E-7
         2086.047     2.627301E-7
         2087.902     2.748963E-7
          2089.76     2.871793E-7
         2091.619     2.760760E-7
         2093.479     2.613785E-7
         2095.341     2.465380E-7
         2097.204     2.315694E-7
          2099.07     2.164562E-7
         2100.938     2.023526E-7
         2102.806     1.892704E-7
         2104.677     1.760637E-7
         2106.548     1.627509E-7
         2108.423     1.493123E-7
         2110.299     1.380012E-7
         2112.175     1.385073E-7
         2114.053     1.390146E-7
         2115.934     1.395236E-7
         2117.817     1.400338E-7
           2119.7     1.405450E-7
         2121.586     1.471421E-7
         2123.474     1.549451E-7
         2125.361     1.627969E-7
         2127.252     1.707180E-7
         2129.144     1.786976E-7
         2131.038     1.813035E-7
         2132.934     1.794289E-7
          2134.83     1.775379E-7
          2136.73     1.756284E-7
         2138.631     1.737178E-7
         2140.534     1.725220E-7
         2142.437     1.731166E-7
         2144.342     1.737129E-7
         2146.249     1.743108E-7
          2148.16     1.749112E-7
         2150.071     1.751292E-7
         2151.981     1.653466E-7
         2153.896     1.554764E-7
         2155.813     1.455306E-7
         2157.729     1.355167E-7
         2159.649     1.254189E-7
         2161.571     1.195516E-7
         2163.493     1.146085E-7
         2165.417     1.096294E-7
         2167.344     1.046082E-7
         2169.272     9.955620E-8
         2171.201     9.445442E-8
         2173.133     8.930647E-8
         2175.065     8.412784E-8
            2177.     7.891047E-8
         2178.936     7.366153E-8
         2180.875     6.836710E-8
         2182.815     6.303060E-8
         2184.755     5.766796E-8
           2186.7     5.226214E-8
         2188.645     4.682651E-8
         2190.592     4.390406E-8
         2192.539     4.680791E-8
          2194.49     4.972930E-8
         2196.441     5.266501E-8
         2198.396     5.561840E-8
         2200.352     5.864623E-8
         2202.309     6.197581E-8
         2204.267     6.535087E-8
         2206.229     6.878098E-8
         2208.191     7.225619E-8
         2210.156     7.531289E-8
         2212.121     7.289011E-8
         2214.088     7.042105E-8
         2216.059     6.790262E-8
         2218.029     6.534081E-8
         2220.002     6.272926E-8
         2221.977     5.694350E-8
         2223.953     5.106648E-8
         2225.931     4.509113E-8
         2227.912     3.902059E-8
         2229.894     3.285436E-8
         2231.876     2.966548E-8
         2233.862     2.659777E-8
         2235.849     2.348269E-8
         2237.837     2.032197E-8
         2239.828     1.711108E-8
          2241.82     2.617992E-8
         2243.814     3.655431E-8
         2245.811     4.707405E-8
         2247.809     5.773729E-8
         2249.808     6.854067E-8
         2251.808     7.631549E-8
         2253.812     8.385688E-8
         2255.817     9.149400E-8
         2257.823     9.922441E-8
         2259.831     1.070532E-7
         2261.841     1.016735E-7
         2263.854     9.498400E-8
         2265.865     8.820903E-8
         2267.883     8.132663E-8
         2269.901     7.435371E-8
         2271.918     6.728624E-8
         2273.939     6.011525E-8
         2275.962     5.285010E-8
         2277.988     4.548951E-8
         2280.013     3.806355E-8
         2282.042     3.439532E-8
         2284.071     3.068237E-8
         2286.103     2.691955E-8
         2288.136     2.311119E-8
         2290.172     1.958951E-8
         2292.209     1.969763E-8
         2294.248     1.980591E-8
         2296.288     1.991535E-8
         2298.331     2.003074E-8
         2300.376     2.014622E-8
         2302.421     2.026095E-8
          2304.47     2.037605E-8
         2306.519     2.049138E-8
          2308.57     2.060701E-8
         2310.625     2.072262E-8
         2312.681     2.083740E-8
         2314.736     2.095234E-8
         2316.796     2.106770E-8
         2318.857     2.118335E-8
         2320.919     2.325578E-8
         2322.983     2.780010E-8
         2325.049     3.239857E-8
         2327.118     3.704985E-8
         2329.187     4.174975E-8
          2331.26     4.650366E-8
         2333.334     5.130814E-8
         2335.409     5.616172E-8
         2337.485     6.106804E-8
         2339.565     6.603025E-8
         2341.648     7.104421E-8
         2343.729     7.610114E-8
         2345.814     8.121643E-8
         2347.901     8.638503E-8
         2349.989     9.160409E-8
          2352.08     1.016601E-7
         2354.171     1.118390E-7
         2356.266     1.221306E-7
         2358.361     1.325213E-7
         2360.458     1.408629E-7
          2362.56     1.415410E-7
         2364.661     1.422197E-7
         2366.764     1.429003E-7
         2368.869     1.435820E-7
         2370.977     1.442599E-7
         2373.085     1.449322E-7
         2375.196     1.456063E-7
          2377.31     1.462818E-7
         2379.422     1.469580E-7
         2381.539     1.514150E-7
          2383.66     1.573408E-7
         2385.778     1.633086E-7
         2387.901     1.693376E-7
         2390.024     1.753563E-7
          2392.15     1.761253E-7
         2394.279     1.768958E-7
         2396.409     1.776679E-7
          2398.54     1.784411E-7
         2400.673     1.757667E-7
         2402.809     1.655286E-7
         2404.947     1.551891E-7
         2407.086     1.447489E-7
         2409.225     1.342184E-7
         2411.369     1.271459E-7
         2413.514     1.220363E-7
         2415.662     1.168763E-7
          2417.81     1.116694E-7
         2419.961     1.064089E-7
         2422.113     8.981761E-8
         2424.267     7.286637E-8
         2426.425     5.574283E-8
         2428.584     3.847533E-8
         2430.742     2.509755E-8
         2432.905     1.930978E-8
         2435.069     1.347053E-8
         2437.235     7.584238E-9
         2439.403     1.643432E-9
         2441.572              0.
         2443.745              0.
         2445.917              0.
         2448.094              0.
         2450.272              0.
         2452.451              0.
         2454.631              0.
         2456.815              0.
            2459.              0.
         2461.188     3.394655E-9
         2463.378     9.688873E-9
         2465.569     1.603378E-8
          2467.76     2.242311E-8
         2469.958     2.887563E-8
         2472.154     3.537121E-8
         2474.353     4.192217E-8
         2476.553     4.852143E-8
         2478.756     5.517282E-8
         2480.961     6.471659E-8
         2483.167     7.801729E-8
         2485.378     9.144041E-8
         2487.588     1.049507E-7
         2489.801     1.185739E-7
         2492.015     1.201872E-7
         2494.231     1.206098E-7
         2496.451     1.210338E-7
          2498.67     1.214577E-7
         2500.893     1.218829E-7
         2503.118     1.223090E-7
         2505.345     1.227358E-7
         2507.573     1.231632E-7
         2509.803     1.235913E-7
         2512.036     1.303350E-7
          2514.27     1.377387E-7
         2516.507     1.452026E-7
         2518.746     1.527220E-7
         2520.985     1.602938E-7
         2523.228     1.679265E-7
         2525.472     1.756113E-7
         2527.719     1.833576E-7
         2529.967     1.911556E-7
         2532.218     1.848336E-7
         2534.471     1.782442E-7
         2536.723     1.716075E-7
          2538.98     1.646402E-7
          2541.24     1.576006E-7
           2543.5     1.505406E-7
         2545.762     1.434491E-7
         2548.027     1.363223E-7
         2550.292     1.301214E-7
         2552.562     1.303321E-7
         2554.833     1.305421E-7
         2557.106     1.307513E-7
          2559.38     1.309596E-7
         2561.655     1.257421E-7
         2563.935     1.184579E-7
         2566.216     1.111426E-7
         2568.498     1.038011E-7
         2570.781     9.900842E-8
         2573.069     9.916872E-8
         2575.358     9.932842E-8
         2577.648     9.948745E-8
         2579.942     9.964604E-8
         2582.236     9.980875E-8
         2584.533     9.997110E-8
         2586.833     1.001329E-7
         2589.135     1.002941E-7
         2591.435     1.004575E-7
         2593.741     1.006223E-7
         2596.049     1.007866E-7
         2598.357     1.009501E-7
         2600.669     1.011147E-7
         2602.981     1.012824E-7
         2605.297     1.014496E-7
         2607.614     1.016161E-7
         2609.936     1.017822E-7
         2612.256     9.428522E-8
         2614.579     8.653608E-8
         2616.906     7.874762E-8
         2619.232     7.093060E-8
         2621.564     6.842392E-8
         2623.894     6.853934E-8
         2626.229     6.865449E-8
         2628.565     6.876920E-8
         2630.904     6.888494E-8
         2633.243     6.900245E-8
         2635.585     6.911954E-8
          2637.93     6.923626E-8
         2640.275     7.030772E-8
         2642.625     7.858756E-8
         2644.976     8.690233E-8
         2647.328     9.524579E-8
         2649.683     1.036291E-7
         2652.039     1.049147E-7
         2654.399     1.050941E-7
         2656.759     1.052726E-7
         2659.123     1.054505E-7
         2661.489     1.003885E-7
         2663.854     9.221778E-8
         2666.224     8.400097E-8
         2668.598     7.574234E-8
         2670.971     6.745896E-8
         2673.346     5.913995E-8
         2675.724     5.077899E-8
         2678.104     4.238738E-8
         2680.486     3.569005E-8
          2682.87     3.575081E-8
         2685.258     3.581139E-8
         2687.645     3.587161E-8
         2690.036     3.606063E-8
         2692.429     4.473554E-8
         2694.823     5.344257E-8
         2697.221     6.219047E-8
         2699.619     7.096839E-8
         2702.021     7.989227E-8
         2704.424     8.889085E-8
         2706.829     9.795337E-8
         2709.239     1.070902E-7
         2711.648     1.041741E-7
         2714.059     9.561761E-8
         2716.474     8.699180E-8
         2718.891     7.830168E-8
         2721.308     7.442167E-8
         2723.729     7.465783E-8
         2726.153     7.489425E-8
         2728.577     7.513082E-8
         2731.003     7.536795E-8
         2733.433     7.560590E-8
         2735.865     7.584413E-8
         2738.298     7.608247E-8
         2740.733     7.911735E-8
         2743.171     8.870192E-8
         2745.612     9.835288E-8
         2748.055     1.080714E-7
         2750.499     1.177961E-7
         2752.946     1.273498E-7
         2755.394     1.369225E-7
         2757.845     1.465249E-7
         2760.299     1.549921E-7
         2762.752     1.551150E-7
          2765.21     1.552382E-7
          2767.67     1.553616E-7
         2770.131     1.554849E-7
         2772.596     1.556076E-7
         2775.063     1.557303E-7
         2777.531     1.558532E-7
            2780.     1.559752E-7
         2782.475     1.464377E-7
         2784.949     1.368871E-7
         2787.427     1.273085E-7
         2789.906     1.177121E-7
         2792.386     1.080900E-7
         2794.873     9.843239E-8
         2797.356     8.876967E-8
         2799.845     7.907144E-8
         2802.336     6.934886E-8
          2804.83     5.960419E-8
         2807.324     4.984135E-8
         2809.822     4.004976E-8
          2812.32     3.937559E-8
         2814.821     3.940360E-8
         2817.325     3.943165E-8
         2819.833     3.945977E-8
         2822.339     3.025056E-8
          2824.85     2.034849E-8
         2827.362     1.042985E-8
         2829.878    4.839837E-10
         2832.396     9.486135E-9
         2834.914     1.947168E-8
         2837.437     2.948530E-8
         2839.959     3.951537E-8
         2842.485     5.943276E-8
         2845.015     7.957782E-8
         2847.545     9.974320E-8
         2850.077     1.190316E-7
         2852.613     1.090137E-7
         2855.151     9.897418E-8
          2857.69     8.891888E-8
