#  Table pcf185wsys.tab  Mon 12:21:08 02-Jun-97

#      WAVELENGTH      THROUGHPUT
#       angstroms                

            1640.              0.
         1641.562     5.885925E-6
         1643.125     1.177077E-5
         1644.691     1.765680E-5
         1646.258     2.354073E-5
         1647.825     2.941476E-5
         1649.395     3.531637E-5
         1650.966     4.124735E-5
         1652.538     4.720953E-5
         1654.113     5.319245E-5
         1655.689     5.919013E-5
         1657.265     6.520485E-5
         1658.844     7.123760E-5
         1660.425     7.731023E-5
         1662.006     8.345438E-5
         1663.589     8.962766E-5
         1665.173     9.582970E-5
         1666.759     1.020610E-4
         1668.347     1.083247E-4
         1669.936     1.146140E-4
         1671.527     1.210249E-4
          1673.12     1.274828E-4
         1674.712     1.339727E-4
         1676.308     1.405098E-4
         1677.905     1.470874E-4
         1679.502     1.536979E-4
         1681.103     1.604320E-4
         1682.704     1.672457E-4
         1684.307     1.741098E-4
         1685.911     1.810277E-4
         1687.517     1.879924E-4
         1689.124     1.950083E-4
         1690.733     2.021297E-4
         1692.344     2.093766E-4
         1693.956     2.166800E-4
          1695.57     2.240481E-4
         1697.185     2.314723E-4
           1698.8     2.389540E-4
         1700.419     2.485567E-4
          1702.04     2.641495E-4
         1703.661     2.798793E-4
         1705.283     2.957575E-4
         1706.908     3.117936E-4
         1708.533     3.279607E-4
         1710.161     3.443132E-4
          1711.79     3.609453E-4
          1713.42     3.777457E-4
         1715.053     3.947220E-4
         1716.685     4.118484E-4
         1718.321     4.291645E-4
         1719.958     4.466524E-4
         1721.596     4.644420E-4
         1723.236     4.824390E-4
         1724.877     5.006134E-4
          1726.52     5.189741E-4
         1728.165     5.375353E-4
         1729.811     5.562758E-4
         1731.459     5.769863E-4
         1733.108     5.981499E-4
         1734.759     6.195510E-4
         1736.411     6.411675E-4
         1738.065     6.630151E-4
         1739.721     6.851056E-4
         1741.377     7.075196E-4
         1743.037     7.302259E-4
         1744.698     7.531777E-4
         1746.358     7.763487E-4
         1748.023     7.997956E-4
         1749.687     8.234791E-4
         1751.354     8.464888E-4
         1753.023     8.694941E-4
         1754.691     8.926640E-4
         1756.363     9.160520E-4
         1758.036     9.396214E-4
          1759.71     9.633868E-4
         1761.387     9.844416E-4
         1763.066     0.001005056
         1764.744     0.001025815
         1766.425     0.001046754
         1768.108     0.001067875
         1769.792     0.001089155
         1771.478     0.001110721
         1773.165     0.001132467
         1774.854      0.00115439
         1776.545     0.001176492
         1778.237     0.001198783
         1779.931     0.001221243
         1781.626        0.001244
         1783.324     0.001266961
         1785.021      0.00129008
         1786.722     0.001313415
         1788.425     0.001336939
         1790.127     0.001359882
         1791.833       0.0013738
          1793.54     0.001387806
         1795.248     0.001401907
         1796.958     0.001416113
          1798.67     0.001430408
         1800.383     0.001444828
         1802.098     0.001459443
         1803.814     0.001474158
         1805.533     0.001488981
         1807.252     0.001503897
         1808.975     0.001518925
         1810.696     0.001534095
         1812.423     0.001549482
         1814.148     0.001564948
         1815.876     0.001580529
         1817.606     0.001596226
         1819.336      0.00161201
         1821.071     0.001624486
         1822.805     0.001634877
         1824.541      0.00164532
         1826.279     0.001655815
         1828.018     0.001666363
          1829.76      0.00167697
         1831.503     0.001687751
