#  Table crwfpc2comp$wfpc2_f791w_004.tab  Thu 08:19:11 15-May-97

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      4900.0    3.0521E-7           0.
      4910.0    3.1544E-7           0.
      4920.0    3.0521E-7           0.
      4930.0    3.3002E-7           0.
      4940.0    3.0521E-7           0.
      4950.0    3.0521E-7           0.
      4960.0    3.1737E-7           0.
      4970.0    4.3484E-7           0.
      4980.0    3.0521E-7           0.
      4990.0    5.1158E-7           0.
      5000.0    4.6863E-7           0.
      5010.0    3.0521E-7           0.
      5020.0    3.0521E-7           0.
      5030.0    3.0521E-7           0.
      5040.0    3.0521E-7           0.
      5050.0    3.0521E-7           0.
      5060.0    3.0521E-7           0.
      5070.0    3.0521E-7           0.
      5080.0    3.0521E-7           0.
      5090.0    3.0521E-7           0.
      5100.0    3.0521E-7           0.
      5110.0    3.5357E-7           0.
      5120.0    5.1061E-7           0.
      5130.0    3.0521E-7           0.
      5140.0    3.4170E-7           0.
      5150.0    3.0521E-7           0.
      5160.0    3.0521E-7           0.
      5170.0    3.0521E-7           0.
      5180.0    3.0521E-7           0.
      5190.0    3.0704E-7           0.
      5200.0    3.3349E-7           0.
      5210.0    3.0521E-7           0.
      5220.0    3.0521E-7           0.
      5230.0    3.8465E-7           0.
      5240.0    3.0521E-7           0.
      5250.0    3.0830E-7           0.
      5260.0    3.0521E-7           0.
      5270.0    3.0521E-7           0.
      5280.0    5.9083E-7           0.
      5290.0    3.3890E-7           0.
      5300.0    3.0521E-7           0.
      5310.0    3.0521E-7           0.
      5320.0    5.2838E-7           0.
      5330.0    3.0521E-7           0.
      5340.0    3.0521E-7           0.
      5350.0    3.3552E-7           0.
      5360.0    3.0714E-7           0.
      5370.0    8.2171E-7           0.
      5380.0    7.6843E-7           0.
      5390.0    4.6901E-7           0.
      5400.0    3.3948E-7           0.
      5410.0    3.0521E-7           0.
      5420.0    6.0598E-7           0.
      5430.0    3.0521E-7           0.
      5440.0    3.0521E-7           0.
      5450.0    3.0521E-7           0.
      5460.0    6.5714E-7           0.
      5470.0    3.0521E-7           0.
      5480.0    4.7307E-7           0.
      5490.0    3.0521E-7           0.
      5500.0    5.6206E-7           0.
      5510.0    6.2953E-7           0.
      5520.0    4.1052E-7           0.
      5530.0    6.3494E-7           0.
      5540.0    3.0521E-7           0.
      5550.0    3.0521E-7           0.
      5560.0    3.1650E-7           0.
      5570.0    3.0521E-7           0.
      5580.0    6.1197E-7           0.
      5590.0    1.0994E-6           0.
      5600.0    3.0521E-7           0.
      5610.0    3.0521E-7           0.
      5620.0    3.0521E-7           0.
      5630.0    3.1013E-7           0.
      5640.0    7.2036E-7           0.
      5650.0    3.9701E-7           0.
      5660.0    5.4527E-7           0.
      5670.0    4.7268E-7           0.
      5680.0    3.0521E-7           0.
      5690.0    3.0521E-7           0.
      5700.0    3.0743E-7           0.
      5710.0    3.0521E-7           0.
      5720.0    3.9276E-7           0.
      5730.0    3.0521E-7           0.
      5740.0    3.2094E-7           0.
      5750.0    3.0521E-7           0.
      5760.0    4.4971E-7           0.
      5770.0    1.3079E-6           0.
      5780.0    4.2809E-7           0.
      5790.0    3.2432E-7           0.
      5800.0    3.0521E-7           0.
      5810.0    8.8696E-7           0.
      5820.0    1.2114E-6           0.
      5830.0    3.0521E-7           0.
      5840.0    1.1168E-6           0.
      5850.0    3.6612E-7           0.
      5860.0    3.8330E-7           0.
      5870.0    3.4170E-7           0.
      5880.0    3.0521E-7           0.
      5890.0    4.6062E-7           0.
      5900.0    6.8156E-7           0.
      5910.0    3.0521E-7           0.
      5920.0    3.0521E-7           0.
      5930.0    5.7152E-7           0.
      5940.0    3.0521E-7           0.
      5950.0    3.0521E-7           0.
      5960.0    3.0994E-7           0.
      5970.0    3.0521E-7           0.
      5980.0    7.5000E-7           0.
      5990.0    4.3562E-7           0.
      6000.0    7.4169E-7           0.
      6010.0    3.0521E-7           0.
      6020.0    7.8455E-7           0.
      6030.0    9.5289E-7           0.
      6040.0    8.4652E-7           0.
      6050.0    9.9131E-7           0.
      6060.0    6.8677E-7           0.
      6070.0    8.5984E-7           0.
      6080.0    9.5501E-7           0.
      6090.0    3.6573E-7           0.
      6100.0    1.4633E-6           0.
      6110.0    1.7944E-6           0.
      6120.0    6.5058E-7           0.
      6130.0    9.7007E-7           0.
      6140.0    2.0733E-6           0.
      6150.0    1.6525E-6           0.
      6160.0    1.4237E-6           0.
      6170.0    1.1274E-6           0.
      6180.0    1.0724E-6           0.
      6190.0    1.6979E-6           0.
      6200.0    2.6718E-6           0.
      6210.0    1.0782E-6           0.
      6220.0    6.8069E-7           0.
      6230.0    3.0984E-6           0.
      6240.0    3.3832E-6           0.
      6250.0    1.9266E-6           0.
      6260.0    3.5309E-6           0.
      6270.0    3.9701E-6           0.
      6280.0    3.9652E-6           0.
      6290.0    3.0492E-6           0.
      6300.0    6.0125E-6           0.
      6310.0    7.8687E-6           0.
      6320.0    8.5637E-6           0.
      6330.0    8.3127E-6           0.
      6340.0    8.3928E-6           0.
      6350.0    9.5772E-6           0.
      6360.0    1.2046E-5           0.
      6370.0    1.2915E-5           0.
      6380.0    1.3832E-5           0.
      6390.0    1.3967E-5           0.
      6400.0    1.5637E-5           0.
      6410.0    1.6844E-5           0.
      6420.0    1.8436E-5           0.
      6430.0    2.0811E-5           0.
      6440.0    2.4170E-5           0.
      6450.0    2.5386E-5           0.
      6460.0    2.8571E-5           0.
      6470.0    3.1795E-5           0.
      6480.0    3.5309E-5           0.
      6490.0    3.8986E-5           0.
      6500.0    4.4054E-5           0.
      6510.0    4.8069E-5           0.
      6520.0    5.4353E-5           0.
      6530.0    6.1283E-5           0.
      6540.0    6.9604E-5           0.
      6550.0    7.7615E-5           0.
      6560.0    8.7548E-5           0.
      6570.0    9.8938E-5           0.
      6580.0    1.1139E-4           0.
      6590.0    1.2365E-4           0.
      6600.0    1.4228E-4           0.
      6610.0    1.5772E-4           0.
      6620.0    1.7809E-4           0.
      6630.0    2.0203E-4           0.
      6640.0    2.3079E-4           0.
      6650.0    2.6062E-4           0.
      6660.0    2.9565E-4           0.
      6670.0    3.3581E-4           0.
      6680.0    3.8446E-4           0.
      6690.0    4.3426E-4           0.
      6700.0    5.0492E-4           0.
      6710.0    5.7480E-4           0.
      6720.0    6.7181E-4           0.
      6730.0    7.7162E-4           0.
      6740.0    9.0723E-4           0.
      6750.0    0.0010492           0.
      6760.0    0.0012403           0.
      6770.0    0.0014537           0.
      6780.0    0.0017374           0.
      6790.0    0.0020531           0.
      6800.0     0.002472           0.
      6810.0    0.0029421           0.
      6820.0    0.0035849           0.
      6830.0     0.004277           0.
      6840.0    0.0052895           0.
      6850.0    0.0063388           0.
      6860.0    0.0078677           0.
      6870.0    0.0094893           0.
      6880.0     0.011815           0.
      6890.0     0.014141           0.
      6900.0      0.01556           0.
      6910.0     0.019247           0.
      6920.0     0.023977           0.
      6930.0     0.029498           0.
      6940.0      0.03637           0.
      6950.0     0.044411           0.
      6960.0     0.054305           0.
      6970.0     0.065627           0.
      6980.0     0.079382           0.
      6990.0     0.094777           0.
      7000.0      0.11303           0.
      7010.0      0.13311           0.
      7020.0      0.15618           0.
      7030.0      0.18098           0.
      7040.0      0.20849           0.
      7050.0      0.23735           0.
      7060.0      0.26853           0.
      7070.0      0.29981           0.
      7080.0      0.33455           0.
      7090.0      0.36737           0.
      7100.0      0.40299           0.
      7110.0      0.43581           0.
      7120.0      0.47104           0.
      7130.0      0.50299           0.
      7140.0      0.53581           0.
      7150.0      0.56515           0.
      7160.0      0.59594           0.
      7170.0      0.62258           0.
      7180.0         0.65           0.
      7190.0      0.67307           0.
      7200.0      0.69681           0.
      7210.0       0.7167           0.
      7220.0      0.73725           0.
      7230.0      0.75453           0.
      7240.0        0.772           0.
      7250.0       0.7859           0.
      7260.0      0.80125           0.
      7270.0      0.81409           0.
      7280.0      0.82664           0.
      7290.0      0.83658           0.
      7300.0       0.8471           0.
      7310.0      0.85588           0.
      7320.0      0.86486           0.
      7330.0      0.87239           0.
      7340.0      0.87982           0.
      7350.0      0.88561           0.
      7360.0      0.89227           0.
      7370.0      0.89778           0.
      7380.0      0.90241           0.
      7390.0      0.90656           0.
      7400.0      0.91119           0.
      7410.0      0.91389           0.
      7420.0      0.91747           0.
      7430.0      0.92065           0.
      7440.0      0.92239           0.
      7450.0      0.92422           0.
      7460.0      0.92654           0.
      7470.0      0.92799           0.
      7480.0      0.92837           0.
      7490.0      0.92963           0.
      7500.0      0.93079           0.
      7510.0      0.93146           0.
      7520.0      0.93223           0.
      7530.0      0.93146           0.
      7540.0      0.93166           0.
      7550.0      0.93223           0.
      7560.0      0.93223           0.
      7570.0      0.93137           0.
      7580.0      0.93059           0.
      7590.0      0.92992           0.
      7600.0      0.92895           0.
      7610.0      0.92924           0.
      7620.0      0.92915           0.
      7630.0       0.9277           0.
      7640.0      0.92702           0.
      7650.0       0.9275           0.
      7660.0      0.92673           0.
      7670.0      0.92557           0.
      7680.0      0.92519           0.
      7690.0      0.92528           0.
      7700.0        0.925           0.
      7710.0       0.9249           0.
      7720.0       0.9248           0.
      7730.0      0.92509           0.
      7740.0      0.92528           0.
      7750.0      0.92509           0.
      7760.0      0.92567           0.
      7770.0      0.92664           0.
      7780.0      0.92731           0.
      7790.0       0.9276           0.
      7800.0      0.92837           0.
      7810.0      0.92895           0.
      7820.0      0.93079           0.
      7830.0      0.93127           0.
      7840.0      0.93252           0.
      7850.0      0.93388           0.
      7860.0       0.9361           0.
      7870.0      0.93667           0.
      7880.0      0.93783           0.
      7890.0      0.94005           0.
      7900.0      0.94092           0.
      7910.0      0.94218           0.
      7920.0      0.94372           0.
      7930.0      0.94507           0.
      7940.0      0.94594           0.
      7950.0      0.94826           0.
      7960.0       0.9499           0.
      7970.0      0.95067           0.
      7980.0      0.95164           0.
      7990.0      0.95347           0.
      8000.0      0.95453           0.
      8010.0       0.9555           0.
      8020.0      0.95675           0.
      8030.0      0.95723           0.
      8040.0      0.95791           0.
      8050.0      0.95752           0.
      8060.0      0.95897           0.
      8070.0       0.9582           0.
      8080.0      0.95955           0.
      8090.0      0.95878           0.
      8100.0      0.95945           0.
      8110.0      0.95839           0.
      8120.0      0.95801           0.
      8130.0      0.95781           0.
      8140.0      0.95666           0.
      8150.0      0.95675           0.
      8160.0       0.9555           0.
      8170.0       0.9554           0.
      8180.0      0.95395           0.
      8190.0      0.95173           0.
      8200.0      0.95222           0.
      8210.0      0.95096           0.
      8220.0      0.95028           0.
      8230.0      0.94922           0.
      8240.0      0.94768           0.
      8250.0       0.9471           0.
      8260.0      0.94623           0.
      8270.0      0.94555           0.
      8280.0      0.94555           0.
      8290.0       0.9442           0.
      8300.0      0.94546           0.
      8310.0      0.94517           0.
      8320.0      0.94633           0.
      8330.0      0.94536           0.
      8340.0      0.94584           0.
      8350.0      0.94584           0.
      8360.0      0.94691           0.
      8370.0      0.94671           0.
      8380.0      0.94855           0.
      8390.0      0.94874           0.
      8400.0      0.95106           0.
      8410.0      0.95154           0.
      8420.0      0.95183           0.
      8430.0      0.95434           0.
      8440.0      0.95405           0.
      8450.0       0.9553           0.
      8460.0       0.9553           0.
      8470.0      0.95443           0.
      8480.0      0.95501           0.
      8490.0      0.95357           0.
      8500.0       0.9525           0.
      8510.0      0.95057           0.
      8520.0      0.94797           0.
      8530.0      0.94459           0.
      8540.0      0.93947           0.
      8550.0      0.93503           0.
      8560.0      0.92847           0.
      8570.0        0.922           0.
      8580.0      0.91505           0.
      8590.0      0.90579           0.
      8600.0      0.89633           0.
      8610.0      0.88774           0.
      8620.0      0.87683           0.
      8630.0      0.86621           0.
      8640.0      0.85444           0.
      8650.0      0.84237           0.
      8660.0      0.83108           0.
      8670.0      0.81834           0.
      8680.0       0.8055           0.
      8690.0      0.79391           0.
      8700.0      0.78214           0.
      8710.0      0.76795           0.
      8720.0      0.75888           0.
      8730.0        0.747           0.
      8740.0      0.73841           0.
      8750.0      0.72934           0.
      8760.0      0.72123           0.
      8770.0      0.71496           0.
      8780.0      0.70839           0.
      8790.0      0.70434           0.
      8800.0      0.70115           0.
      8810.0      0.69903           0.
      8820.0      0.69932           0.
      8830.0      0.70077           0.
      8840.0      0.70299           0.
      8850.0      0.70888           0.
      8860.0      0.71322           0.
      8870.0      0.72085           0.
      8880.0      0.72818           0.
      8890.0      0.73812           0.
      8900.0      0.74681           0.
      8910.0      0.75675           0.
      8920.0      0.76351           0.
      8930.0      0.77181           0.
      8940.0      0.77364           0.
      8950.0      0.77384           0.
      8960.0       0.7665           0.
      8970.0      0.75096           0.
      8980.0      0.72944           0.
      8990.0      0.69633           0.
      9000.0      0.65782           0.
      9010.0       0.6083           0.
      9020.0      0.55888           0.
      9030.0      0.50231           0.
      9040.0      0.44932           0.
      9050.0      0.39372           0.
      9060.0      0.34527           0.
      9070.0      0.29672           0.
      9080.0      0.25647           0.
      9090.0      0.21805           0.
      9100.0       0.1861           0.
      9110.0      0.15637           0.
      9120.0      0.13272           0.
      9130.0      0.11033           0.
      9140.0     0.092972           0.
      9150.0     0.076708           0.
      9160.0     0.064034           0.
      9280.0     0.022683           0.
      9290.0     0.020164           0.
      9300.0     0.018224           0.
      9310.0     0.016293           0.
      9320.0     0.014807           0.
      9330.0     0.013301           0.
      9340.0     0.012114           0.
      9350.0     0.010936           0.
      9360.0    0.0099903           0.
      9370.0    0.0090521           0.
      9380.0    0.0082818           0.
      9390.0    0.0075308           0.
      9400.0    0.0069411           0.
      9410.0    0.0063175           0.
      9420.0    0.0058243           0.
      9430.0    0.0053523           0.
      9440.0    0.0049411           0.
      9450.0    0.0045656           0.
      9460.0    0.0042239           0.
      9470.0    0.0039112           0.
      9480.0    0.0036332           0.
      9490.0    0.0033639           0.
      9500.0    0.0031197           0.
      9510.0    0.0029112           0.
      9520.0    0.0027152           0.
      9530.0    0.0025154           0.
      9540.0    0.0023668           0.
      9550.0     0.002194           0.
      9560.0    0.0020579           0.
      9570.0    0.0019189           0.
      9580.0    0.0018147           0.
      9590.0    0.0016863           0.
      9600.0    0.0015975           0.
      9610.0    0.0014865           0.
      9620.0    0.0014093           0.
      9630.0    0.0013234           0.
      9640.0    0.0012606           0.
      9650.0    0.0011824           0.
      9660.0     0.001111           0.
      9670.0    0.0010521           0.
      9680.0    0.0010048           0.
      9690.0    9.4720E-4           0.
      9700.0    9.0598E-4           0.
      9710.0    8.5637E-4           0.
      9720.0    8.2287E-4           0.
      9730.0    7.8581E-4           0.
      9740.0    7.4391E-4           0.
      9750.0    7.0830E-4           0.
      9760.0    6.8224E-4           0.
      9770.0    6.4198E-4           0.
      9780.0    6.1930E-4           0.
      9790.0    5.8919E-4           0.
      9800.0    5.5878E-4           0.
      9810.0    5.3475E-4           0.
      9820.0    5.1679E-4           0.
      9830.0    4.9479E-4           0.
      9840.0    4.8658E-4           0.
      9850.0    4.5309E-4           0.
      9860.0    4.4044E-4           0.
      9870.0    4.2239E-4           0.
      9880.0    4.1612E-4           0.
      9890.0    3.9382E-4           0.
      9900.0    3.8175E-4           0.
      9910.0    3.6148E-4           0.
      9920.0    3.5415E-4           0.
      9930.0    3.3899E-4           0.
      9940.0    3.3011E-4           0.
      9950.0    3.1322E-4           0.
      9960.0    3.1506E-4           0.
      9970.0    2.9498E-4           0.
      9980.0    2.8137E-4           0.
      9990.0    2.7635E-4           0.
     10000.0    2.6969E-4           0.
     10010.0    2.5917E-4           0.
     10020.0    2.5589E-4           0.
     10030.0    2.5135E-4           0.
     10040.0    2.3774E-4           0.
     10050.0    2.3446E-4           0.
     10060.0    2.3484E-4           0.
     10070.0    2.1679E-4           0.
     10080.0    2.1593E-4           0.
     10090.0    2.1998E-4           0.
     10100.0    2.2220E-4           0.
     10110.0    1.9662E-4           0.
     10120.0    2.0762E-4           0.
     10130.0    1.9749E-4           0.
     10140.0    1.9469E-4           0.
     10150.0    1.9286E-4           0.
     10160.0    1.8687E-4           0.
     10170.0    1.7780E-4           0.
     10180.0    1.6901E-4           0.
     10190.0    1.7413E-4           0.
     10200.0    1.6757E-4           0.
     10210.0    1.5647E-4           0.
     10220.0    1.6216E-4           0.
     10230.0    1.6670E-4           0.
     10240.0    1.5183E-4           0.
     10250.0    1.4990E-4           0.
     10260.0    1.4382E-4           0.
     10270.0    1.4720E-4           0.
     10280.0    1.5058E-4           0.
     10290.0    1.4739E-4           0.
     10300.0    1.4208E-4           0.
     10310.0    1.4672E-4           0.
     10320.0    1.3639E-4           0.
     10330.0    1.4189E-4           0.
     10340.0    1.2944E-4           0.
     10350.0    1.3398E-4           0.
     10360.0    1.3456E-4           0.
     10370.0    1.2500E-4           0.
     10380.0    1.3031E-4           0.
     10390.0    1.2471E-4           0.
     10400.0    1.2674E-4           0.
     10410.0    1.2403E-4           0.
     10420.0    1.2925E-4           0.
     10430.0    1.1708E-4           0.
     10440.0    1.2288E-4           0.
     10450.0    1.2008E-4           0.
     10460.0    1.2413E-4           0.
     10470.0    1.1264E-4           0.
     10480.0    1.0077E-4           0.
     10490.0    1.1457E-4           0.
     10500.0    1.2780E-4           0.
     10510.0    1.1129E-4           0.
     10520.0    1.0956E-4           0.
     10530.0    1.1747E-4           0.
     10540.0    1.0753E-4           0.
     10550.0    9.5656E-5           0.
